TIMESTAMP,solar_TIMESTAMP,PRT_LEZ_ARN_Qsu_Js_1,PRT_LEZ_ARN_Qsu_Js_2,PRT_LEZ_ARN_Qsu_Js_3,PRT_LEZ_ARN_Qsu_Js_4
2007-08-20T18:00:14Z,2007-08-20T17:22:40Z,NA,NA,NA,0.0014551791251532075
2007-08-20T18:00:24Z,2007-08-20T17:22:50Z,NA,NA,NA,NA
2007-08-20T19:00:14Z,2007-08-20T18:22:40Z,NA,NA,NA,0.0010318258853072393
2007-08-20T19:00:24Z,2007-08-20T18:22:50Z,NA,NA,NA,NA
2007-08-20T20:00:14Z,2007-08-20T19:22:40Z,NA,NA,NA,4.5251410261518593e-4
2007-08-20T20:00:24Z,2007-08-20T19:22:50Z,NA,NA,NA,NA
2007-08-20T21:00:14Z,2007-08-20T20:22:40Z,NA,NA,NA,2.1297844415375263e-4
2007-08-20T21:00:24Z,2007-08-20T20:22:50Z,NA,NA,NA,NA
2007-08-20T22:00:14Z,2007-08-20T21:22:40Z,NA,NA,NA,1.4580431384608985e-4
2007-08-20T22:00:24Z,2007-08-20T21:22:50Z,NA,NA,NA,NA
2007-08-20T23:00:14Z,2007-08-20T22:22:40Z,NA,NA,NA,1.1325870807687334e-4
2007-08-20T23:00:24Z,2007-08-20T22:22:50Z,NA,NA,NA,NA
2007-08-21T00:00:14Z,2007-08-20T23:22:40Z,NA,NA,NA,9.555389853841957e-5
2007-08-21T00:00:24Z,2007-08-20T23:22:50Z,NA,NA,NA,NA
2007-08-21T01:00:14Z,2007-08-21T00:22:56Z,NA,NA,NA,8.201492653842552e-5
2007-08-21T01:00:24Z,2007-08-21T00:23:06Z,NA,NA,NA,NA
2007-08-21T02:00:14Z,2007-08-21T01:22:56Z,NA,NA,NA,7.316252176919865e-5
2007-08-21T02:00:24Z,2007-08-21T01:23:06Z,NA,NA,NA,NA
2007-08-21T03:00:14Z,2007-08-21T02:22:56Z,NA,NA,NA,6.509121153843296e-5
2007-08-21T03:00:24Z,2007-08-21T02:23:06Z,NA,NA,NA,NA
2007-08-21T04:00:14Z,2007-08-21T03:22:56Z,NA,NA,NA,5.832172553843593e-5
2007-08-21T04:00:24Z,2007-08-21T03:23:06Z,NA,NA,NA,NA
2007-08-21T05:00:14Z,2007-08-21T04:22:56Z,NA,NA,NA,4.894859107690159e-5
2007-08-21T05:00:24Z,2007-08-21T04:23:06Z,NA,NA,NA,NA
2007-08-21T06:00:14Z,2007-08-21T05:22:56Z,NA,NA,NA,3.983582146152097e-5
2007-08-21T06:00:24Z,2007-08-21T05:23:06Z,NA,NA,NA,NA
2007-08-21T07:00:14Z,2007-08-21T06:22:56Z,NA,NA,NA,4.035655115382844e-5
2007-08-21T07:00:24Z,2007-08-21T06:23:06Z,NA,NA,NA,NA
2007-08-21T08:00:14Z,2007-08-21T07:22:56Z,NA,NA,NA,1.6298839369223612e-4
2007-08-21T08:00:24Z,2007-08-21T07:23:06Z,NA,NA,NA,NA
2007-08-21T09:00:14Z,2007-08-21T08:22:56Z,NA,NA,NA,6.730431273073967e-4
2007-08-21T09:00:24Z,2007-08-21T08:23:06Z,NA,NA,NA,NA
2007-08-21T10:00:14Z,2007-08-21T09:22:56Z,NA,NA,NA,0.0012684975304609815
2007-08-21T10:00:24Z,2007-08-21T09:23:06Z,NA,NA,NA,NA
2007-08-21T11:00:14Z,2007-08-21T10:22:56Z,NA,NA,NA,0.0017014842696146375
2007-08-21T11:00:24Z,2007-08-21T10:23:06Z,NA,NA,NA,NA
2007-08-21T12:00:14Z,2007-08-21T11:22:56Z,NA,NA,NA,0.0018308855981530423
2007-08-21T12:00:24Z,2007-08-21T11:23:06Z,NA,NA,NA,NA
2007-08-21T13:00:14Z,2007-08-21T12:22:56Z,NA,NA,NA,0.0018722836086914854
2007-08-21T13:00:24Z,2007-08-21T12:23:06Z,NA,NA,NA,NA
2007-08-21T14:00:14Z,2007-08-21T13:22:56Z,NA,NA,NA,0.001863170839076105
2007-08-21T14:00:24Z,2007-08-21T13:23:06Z,NA,NA,NA,NA
2007-08-21T15:00:14Z,2007-08-21T14:22:56Z,NA,NA,NA,0.0018209917339992005
2007-08-21T15:00:24Z,2007-08-21T14:23:06Z,NA,NA,NA,NA
2007-08-21T16:00:14Z,2007-08-21T15:22:56Z,NA,NA,NA,0.0017473084825376946
2007-08-21T16:00:24Z,2007-08-21T15:23:06Z,NA,NA,NA,NA
2007-08-21T17:00:14Z,2007-08-21T16:22:56Z,NA,NA,NA,0.0016111376679992923
2007-08-21T17:00:24Z,2007-08-21T16:23:06Z,NA,NA,NA,NA
2007-08-21T18:00:14Z,2007-08-21T17:22:56Z,NA,NA,NA,0.0014405986937685983
2007-08-21T18:00:24Z,2007-08-21T17:23:06Z,NA,NA,NA,NA
2007-08-21T19:00:14Z,2007-08-21T18:22:56Z,NA,NA,NA,0.0011159237306148945
2007-08-21T19:00:24Z,2007-08-21T18:23:06Z,NA,NA,NA,NA
2007-08-21T20:00:14Z,2007-08-21T19:22:56Z,NA,NA,NA,4.894859107690158e-4
2007-08-21T20:00:24Z,2007-08-21T19:23:06Z,NA,NA,NA,NA
2007-08-21T21:00:14Z,2007-08-21T20:22:56Z,NA,NA,NA,2.3094361853836015e-4
2007-08-21T21:00:24Z,2007-08-21T20:23:06Z,NA,NA,NA,NA
2007-08-21T22:00:14Z,2007-08-21T21:22:56Z,NA,NA,NA,1.5101161076916446e-4
2007-08-21T22:00:24Z,2007-08-21T21:23:06Z,NA,NA,NA,NA
2007-08-21T23:00:14Z,2007-08-21T22:22:56Z,NA,NA,NA,1.1143615415379723e-4
2007-08-21T23:00:24Z,2007-08-21T22:23:06Z,NA,NA,NA,NA
2007-08-22T00:00:14Z,2007-08-21T23:22:56Z,NA,NA,NA,8.670149376919272e-5
2007-08-22T00:00:24Z,2007-08-21T23:23:06Z,NA,NA,NA,NA
2007-08-22T01:00:14Z,2007-08-22T00:23:12Z,NA,NA,NA,7.107960299996879e-5
2007-08-22T01:00:24Z,2007-08-22T00:23:22Z,NA,NA,NA,NA
2007-08-22T02:00:14Z,2007-08-22T01:23:12Z,NA,NA,NA,5.3114428615361295e-5
2007-08-22T02:00:24Z,2007-08-22T01:23:22Z,NA,NA,NA,NA
2007-08-22T03:00:14Z,2007-08-22T02:23:12Z,NA,NA,NA,4.6605307461518e-5
2007-08-22T03:00:24Z,2007-08-22T02:23:22Z,NA,NA,NA,NA
2007-08-22T04:00:14Z,2007-08-22T03:23:12Z,NA,NA,NA,3.5409619076907535e-5
2007-08-22T04:00:24Z,2007-08-22T03:23:22Z,NA,NA,NA,NA
2007-08-22T05:00:14Z,2007-08-22T04:23:12Z,NA,NA,NA,2.6296849461526917e-5
2007-08-22T05:00:24Z,2007-08-22T04:23:22Z,NA,NA,NA,NA
2007-08-22T06:00:14Z,2007-08-22T05:23:12Z,NA,NA,NA,1.562189076922391e-5
2007-08-22T06:00:24Z,2007-08-22T05:23:22Z,NA,NA,NA,NA
2007-08-22T07:00:14Z,2007-08-22T06:23:12Z,NA,NA,NA,1.1456053230764201e-5
2007-08-22T07:00:24Z,2007-08-22T06:23:22Z,NA,NA,NA,NA
2007-08-22T08:00:14Z,2007-08-22T07:23:12Z,NA,NA,NA,9.425207430765093e-5
2007-08-22T08:00:24Z,2007-08-22T07:23:22Z,NA,NA,NA,NA
2007-08-22T09:00:14Z,2007-08-22T08:23:12Z,NA,NA,NA,5.743648506151324e-4
2007-08-22T09:00:24Z,2007-08-22T08:23:22Z,NA,NA,NA,NA
2007-08-22T10:00:14Z,2007-08-22T09:23:12Z,NA,NA,NA,0.0011396169316148842
2007-08-22T10:00:24Z,2007-08-22T09:23:22Z,NA,NA,NA,NA
2007-08-22T11:00:14Z,2007-08-22T10:23:12Z,NA,NA,NA,0.0016567015160761959
2007-08-22T11:00:24Z,2007-08-22T10:23:22Z,NA,NA,NA,NA
2007-08-22T12:00:14Z,2007-08-22T11:23:12Z,NA,NA,NA,0.0018600464609222602
2007-08-22T12:00:24Z,2007-08-22T11:23:22Z,NA,NA,NA,NA
2007-08-22T13:00:14Z,2007-08-22T12:23:12Z,NA,NA,NA,0.0019032670253837799
2007-08-22T13:00:24Z,2007-08-22T12:23:22Z,NA,NA,NA,NA
2007-08-22T14:00:14Z,2007-08-22T13:23:12Z,NA,NA,NA,0.0019220132943068482
2007-08-22T14:00:24Z,2007-08-22T13:23:22Z,NA,NA,NA,NA
2007-08-22T15:00:14Z,2007-08-22T14:23:12Z,NA,NA,NA,0.0019032670253837799
2007-08-22T15:00:24Z,2007-08-22T14:23:22Z,NA,NA,NA,NA
2007-08-22T16:00:14Z,2007-08-22T15:23:12Z,NA,NA,NA,0.0018517147858453408
2007-08-22T16:00:24Z,2007-08-22T15:23:22Z,NA,NA,NA,NA
2007-08-22T17:00:14Z,2007-08-22T16:23:12Z,NA,NA,NA,0.001699401350845408
2007-08-22T17:00:24Z,2007-08-22T16:23:22Z,NA,NA,NA,NA
2007-08-22T18:00:14Z,2007-08-22T17:23:12Z,NA,NA,NA,0.0015030862568454937
2007-08-22T18:00:24Z,2007-08-22T17:23:22Z,NA,NA,NA,NA
2007-08-22T19:00:14Z,2007-08-22T18:23:12Z,NA,NA,NA,0.001109674974307205
2007-08-22T19:00:24Z,2007-08-22T18:23:22Z,NA,NA,NA,NA
2007-08-22T20:00:14Z,2007-08-22T19:23:12Z,NA,NA,NA,4.8610116776901733e-4
2007-08-22T20:00:24Z,2007-08-22T19:23:22Z,NA,NA,NA,NA
2007-08-22T21:00:14Z,2007-08-22T20:23:12Z,NA,NA,NA,2.4239967176912434e-4
2007-08-22T21:00:24Z,2007-08-22T20:23:22Z,NA,NA,NA,NA
2007-08-22T22:00:14Z,2007-08-22T21:23:12Z,NA,NA,NA,1.6012438038454508e-4
2007-08-22T22:00:24Z,2007-08-22T21:23:22Z,NA,NA,NA,NA
2007-08-22T23:00:14Z,2007-08-22T22:23:12Z,NA,NA,NA,1.1013432992302857e-4
2007-08-22T23:00:24Z,2007-08-22T22:23:22Z,NA,NA,NA,NA
2007-08-23T00:00:14Z,2007-08-22T23:23:12Z,NA,NA,NA,7.238142723073747e-5
2007-08-23T00:00:24Z,2007-08-22T23:23:22Z,NA,NA,NA,NA
2007-08-23T01:00:14Z,2007-08-23T00:23:30Z,NA,NA,NA,4.269983476921202e-5
2007-08-23T01:00:24Z,2007-08-23T00:23:40Z,NA,NA,NA,NA
2007-08-23T02:00:14Z,2007-08-23T01:23:30Z,NA,NA,NA,2.5255390076911986e-5
2007-08-23T02:00:24Z,2007-08-23T01:23:40Z,NA,NA,NA,NA
2007-08-23T03:00:14Z,2007-08-23T02:23:30Z,NA,NA,NA,1.249751261537913e-5
2007-08-23T03:00:24Z,2007-08-23T02:23:40Z,NA,NA,NA,NA
2007-08-23T04:00:14Z,2007-08-23T03:23:30Z,NA,NA,NA,9.633499307688077e-6
2007-08-23T04:00:24Z,2007-08-23T03:23:40Z,NA,NA,NA,NA
2007-08-23T05:00:14Z,2007-08-23T04:23:30Z,NA,NA,NA,8.852404769226884e-6
2007-08-23T05:00:24Z,2007-08-23T04:23:40Z,NA,NA,NA,NA
2007-08-23T06:00:14Z,2007-08-23T05:23:30Z,NA,NA,NA,1.249751261537913e-5
2007-08-23T06:00:24Z,2007-08-23T05:23:40Z,NA,NA,NA,NA
2007-08-23T07:00:14Z,2007-08-23T06:23:30Z,NA,NA,NA,1.4580431384608982e-05
2007-08-23T07:00:24Z,2007-08-23T06:23:40Z,NA,NA,NA,NA
2007-08-23T08:00:14Z,2007-08-23T07:23:30Z,NA,NA,NA,1.4762686776916594e-4
2007-08-23T08:00:24Z,2007-08-23T07:23:40Z,NA,NA,NA,NA
2007-08-23T09:00:14Z,2007-08-23T08:23:30Z,NA,NA,NA,7.40737987307367e-4
2007-08-23T09:00:24Z,2007-08-23T08:23:40Z,NA,NA,NA,NA
2007-08-23T10:00:14Z,2007-08-23T09:23:30Z,NA,NA,NA,0.0014171658576147624
2007-08-23T10:00:24Z,2007-08-23T09:23:40Z,NA,NA,NA,NA
2007-08-23T11:00:14Z,2007-08-23T10:23:30Z,NA,NA,NA,0.0018386965435376542
2007-08-23T11:00:24Z,2007-08-23T10:23:40Z,NA,NA,NA,NA
2007-08-23T12:00:14Z,2007-08-23T11:23:30Z,NA,NA,NA,0.0019444046710760693
2007-08-23T12:00:24Z,2007-08-23T11:23:40Z,NA,NA,NA,NA
2007-08-23T13:00:14Z,2007-08-23T12:23:30Z,NA,NA,NA,0.0019412802929222245
2007-08-23T13:00:24Z,2007-08-23T12:23:40Z,NA,NA,NA,NA
2007-08-23T14:00:14Z,2007-08-23T13:23:30Z,NA,NA,NA,0.00193815591476838
2007-08-23T14:00:24Z,2007-08-23T13:23:40Z,NA,NA,NA,NA
2007-08-23T15:00:14Z,2007-08-23T14:23:30Z,NA,NA,NA,0.0018212520988453544
2007-08-23T15:00:24Z,2007-08-23T14:23:40Z,NA,NA,NA,NA
2007-08-23T16:00:14Z,2007-08-23T15:23:30Z,NA,NA,NA,0.0017551194279223064
2007-08-23T16:00:24Z,2007-08-23T15:23:40Z,NA,NA,NA,NA
2007-08-23T17:00:14Z,2007-08-23T16:23:30Z,NA,NA,NA,0.0016095754789223703
2007-08-23T17:00:24Z,2007-08-23T16:23:40Z,NA,NA,NA,NA
2007-08-23T18:00:14Z,2007-08-23T17:23:30Z,NA,NA,NA,0.0014369535859224461
2007-08-23T18:00:24Z,2007-08-23T17:23:40Z,NA,NA,NA,NA
2007-08-23T19:00:14Z,2007-08-23T18:23:30Z,NA,NA,NA,0.001089366516307214
2007-08-23T19:00:24Z,2007-08-23T18:23:40Z,NA,NA,NA,NA
2007-08-23T20:00:14Z,2007-08-23T19:23:30Z,NA,NA,NA,4.644908855382576e-4
2007-08-23T20:00:24Z,2007-08-23T19:23:40Z,NA,NA,NA,NA
2007-08-23T21:00:14Z,2007-08-23T20:23:30Z,NA,NA,NA,2.2807960523066909e-4
2007-08-23T21:00:24Z,2007-08-23T20:23:40Z,NA,NA,NA,NA
2007-08-23T22:00:14Z,2007-08-23T21:23:30Z,NA,NA,NA,1.840779462306884e-4
2007-08-23T22:00:24Z,2007-08-23T21:23:40Z,NA,NA,NA,NA
2007-08-23T23:00:14Z,2007-08-23T22:23:30Z,NA,NA,NA,1.6012438038454508e-4
2007-08-23T23:00:24Z,2007-08-23T22:23:40Z,NA,NA,NA,NA
2007-08-24T00:00:14Z,2007-08-23T23:23:30Z,NA,NA,NA,1.1950746438456293e-4
2007-08-24T00:00:24Z,2007-08-23T23:23:40Z,NA,NA,NA,NA
2007-08-24T01:00:14Z,2007-08-24T00:23:47Z,NA,NA,NA,8.409784530765538e-5
2007-08-24T01:00:24Z,2007-08-24T00:23:57Z,NA,NA,NA,NA
2007-08-24T02:00:15Z,2007-08-24T01:23:48Z,NA,NA,NA,5.571807707689861e-5
2007-08-24T02:00:24Z,2007-08-24T01:23:57Z,NA,NA,NA,NA
2007-08-24T03:00:15Z,2007-08-24T02:23:48Z,NA,NA,NA,3.7752902692291115e-5
2007-08-24T03:00:24Z,2007-08-24T02:23:57Z,NA,NA,NA,NA
2007-08-24T04:00:15Z,2007-08-24T03:23:48Z,NA,NA,NA,2.8119403384603037e-5
2007-08-24T04:00:24Z,2007-08-24T03:23:57Z,NA,NA,NA,NA
2007-08-24T05:00:15Z,2007-08-24T04:23:48Z,NA,NA,NA,2.3953565846143327e-5
2007-08-24T05:00:24Z,2007-08-24T04:23:57Z,NA,NA,NA,NA
2007-08-24T06:00:15Z,2007-08-24T05:23:48Z,NA,NA,NA,2.1870647076913477e-5
2007-08-24T06:00:24Z,2007-08-24T05:23:57Z,NA,NA,NA,NA
2007-08-24T07:00:15Z,2007-08-24T06:23:48Z,NA,NA,NA,2.9941957307679166e-5
2007-08-24T07:00:24Z,2007-08-24T06:23:57Z,NA,NA,NA,NA
2007-08-24T08:00:15Z,2007-08-24T07:23:48Z,NA,NA,NA,2.496898874614288e-4
2007-08-24T08:00:24Z,2007-08-24T07:23:57Z,NA,NA,NA,NA
2007-08-24T09:00:15Z,2007-08-24T08:23:48Z,NA,NA,NA,9.4955059392266e-4
2007-08-24T09:00:24Z,2007-08-24T08:23:57Z,NA,NA,NA,NA
2007-08-24T10:00:15Z,2007-08-24T09:23:48Z,NA,NA,NA,0.0016184278836915973
2007-08-24T10:00:24Z,2007-08-24T09:23:57Z,NA,NA,NA,NA
2007-08-24T11:00:15Z,2007-08-24T10:23:48Z,NA,NA,NA,0.0018977993636145512
2007-08-24T11:00:24Z,2007-08-24T10:23:57Z,NA,NA,NA,NA
2007-08-24T12:00:15Z,2007-08-24T11:23:48Z,NA,NA,NA,0.0018629104742299513
2007-08-24T12:00:24Z,2007-08-24T11:23:57Z,NA,NA,NA,NA
2007-08-24T13:00:15Z,2007-08-24T12:23:48Z,NA,NA,NA,0.001822553923076123
2007-08-24T13:00:24Z,2007-08-24T12:23:57Z,NA,NA,NA,NA
2007-08-24T14:00:15Z,2007-08-24T13:23:48Z,NA,NA,NA,0.0017928723306145974
2007-08-24T14:00:24Z,2007-08-24T13:23:57Z,NA,NA,NA,NA
2007-08-24T15:00:15Z,2007-08-24T14:23:48Z,NA,NA,NA,0.0018053698432299765
2007-08-24T15:00:24Z,2007-08-24T14:23:57Z,NA,NA,NA,NA
2007-08-24T16:00:15Z,2007-08-24T15:23:48Z,NA,NA,NA,0.0017243963760761659
2007-08-24T16:00:24Z,2007-08-24T15:23:57Z,NA,NA,NA,NA
2007-08-24T17:00:15Z,2007-08-24T16:23:48Z,NA,NA,NA,0.0016199900727685195
2007-08-24T17:00:24Z,2007-08-24T16:23:57Z,NA,NA,NA,NA
2007-08-24T18:00:15Z,2007-08-24T17:23:48Z,NA,NA,NA,0.0014424212476916742
2007-08-24T18:00:24Z,2007-08-24T17:23:57Z,NA,NA,NA,NA
2007-08-24T19:00:15Z,2007-08-24T18:23:48Z,NA,NA,NA,0.0010773897333841425
2007-08-24T19:00:24Z,2007-08-24T18:23:57Z,NA,NA,NA,NA
2007-08-24T20:00:15Z,2007-08-24T19:23:48Z,NA,NA,NA,4.6397015584595015e-4
2007-08-24T20:00:24Z,2007-08-24T19:23:57Z,NA,NA,NA,NA
2007-08-24T21:00:15Z,2007-08-24T20:23:48Z,NA,NA,NA,2.5984411646142434e-4
2007-08-24T21:00:24Z,2007-08-24T20:23:57Z,NA,NA,NA,NA
2007-08-24T22:00:15Z,2007-08-24T21:23:48Z,NA,NA,NA,1.851194056153033e-4
2007-08-24T22:00:24Z,2007-08-24T21:23:57Z,NA,NA,NA,NA
2007-08-24T23:00:15Z,2007-08-24T22:23:48Z,NA,NA,NA,1.497097865383958e-4
2007-08-24T23:00:24Z,2007-08-24T22:23:57Z,NA,NA,NA,NA
2007-08-25T00:00:15Z,2007-08-24T23:23:48Z,NA,NA,NA,1.2940132853840472e-4
2007-08-25T00:00:24Z,2007-08-24T23:23:57Z,NA,NA,NA,NA
2007-08-25T01:00:15Z,2007-08-25T00:24:06Z,NA,NA,NA,9.867827669226438e-5
2007-08-25T01:00:24Z,2007-08-25T00:24:15Z,NA,NA,NA,NA
2007-08-25T02:00:15Z,2007-08-25T01:24:06Z,NA,NA,NA,8.201492653842552e-5
2007-08-25T02:00:24Z,2007-08-25T01:24:15Z,NA,NA,NA,NA
2007-08-25T03:00:15Z,2007-08-25T02:24:06Z,NA,NA,NA,7.654726476919715e-5
2007-08-25T03:00:24Z,2007-08-25T02:24:15Z,NA,NA,NA,NA
2007-08-25T04:00:15Z,2007-08-25T03:24:06Z,NA,NA,NA,8.800331799996136e-5
2007-08-25T04:00:24Z,2007-08-25T03:24:15Z,NA,NA,NA,NA
2007-08-25T05:00:15Z,2007-08-25T04:24:06Z,NA,NA,NA,1.0024046576918677e-4
2007-08-25T05:00:24Z,2007-08-25T04:24:15Z,NA,NA,NA,NA
2007-08-25T06:00:15Z,2007-08-25T05:24:06Z,NA,NA,NA,9.425207430765093e-5
2007-08-25T06:00:24Z,2007-08-25T05:24:15Z,NA,NA,NA,NA
2007-08-25T07:00:15Z,2007-08-25T06:24:06Z,NA,NA,NA,3.0202322153832893e-5
2007-08-25T07:00:24Z,2007-08-25T06:24:15Z,NA,NA,NA,NA
2007-08-25T08:00:15Z,2007-08-25T07:24:06Z,NA,NA,NA,5.988391461535832e-6
2007-08-25T08:00:24Z,2007-08-25T07:24:15Z,NA,NA,NA,NA
2007-08-25T09:00:15Z,2007-08-25T08:24:06Z,NA,NA,NA,5.207296923074636e-7
2007-08-25T09:00:24Z,2007-08-25T08:24:15Z,NA,NA,NA,NA
2007-08-25T10:00:15Z,2007-08-25T09:24:06Z,NA,NA,NA,1.8225539230761228e-6
2007-08-25T10:00:24Z,2007-08-25T09:24:15Z,NA,NA,NA,NA
2007-08-25T11:00:15Z,2007-08-25T10:24:06Z,NA,NA,NA,1.3200497699994204e-4
2007-08-25T11:00:24Z,2007-08-25T10:24:15Z,NA,NA,NA,NA
2007-08-25T12:00:15Z,2007-08-25T11:24:06Z,NA,NA,NA,8.180663466150254e-4
2007-08-25T12:00:24Z,2007-08-25T11:24:15Z,NA,NA,NA,NA
2007-08-25T13:00:15Z,2007-08-25T12:24:06Z,NA,NA,NA,0.0012809950430763607
2007-08-25T13:00:24Z,2007-08-25T12:24:15Z,NA,NA,NA,NA
2007-08-25T14:00:15Z,2007-08-25T13:24:06Z,NA,NA,NA,0.0010776500982302962
2007-08-25T14:00:24Z,2007-08-25T13:24:15Z,NA,NA,NA,NA
2007-08-25T15:00:15Z,2007-08-25T14:24:06Z,NA,NA,NA,9.628292010765003e-4
2007-08-25T15:00:24Z,2007-08-25T14:24:15Z,NA,NA,NA,NA
2007-08-25T16:00:15Z,2007-08-25T15:24:06Z,NA,NA,NA,0.001208873980691777
2007-08-25T16:00:24Z,2007-08-25T15:24:15Z,NA,NA,NA,NA
2007-08-25T17:00:15Z,2007-08-25T16:24:06Z,NA,NA,NA,0.0011141011766918184
2007-08-25T17:00:24Z,2007-08-25T16:24:15Z,NA,NA,NA,NA
2007-08-25T18:00:15Z,2007-08-25T17:24:06Z,NA,NA,NA,0.0010810348412302947
2007-08-25T18:00:24Z,2007-08-25T17:24:15Z,NA,NA,NA,NA
2007-08-25T19:00:15Z,2007-08-25T18:24:06Z,NA,NA,NA,7.633897289227418e-4
2007-08-25T19:00:24Z,2007-08-25T18:24:15Z,NA,NA,NA,NA
2007-08-25T20:00:15Z,2007-08-25T19:24:06Z,NA,NA,NA,2.72862358769111e-4
2007-08-25T20:00:24Z,2007-08-25T19:24:15Z,NA,NA,NA,NA
2007-08-25T21:00:15Z,2007-08-25T20:24:06Z,NA,NA,NA,1.372122739230167e-4
2007-08-25T21:00:24Z,2007-08-25T20:24:15Z,NA,NA,NA,NA
2007-08-25T22:00:15Z,2007-08-25T21:24:06Z,NA,NA,NA,8.748258830765391e-5
2007-08-25T22:00:24Z,2007-08-25T21:24:15Z,NA,NA,NA,NA
2007-08-25T23:00:15Z,2007-08-25T22:24:06Z,NA,NA,NA,6.769485999997028e-5
2007-08-25T23:00:24Z,2007-08-25T22:24:15Z,NA,NA,NA,NA
2007-08-26T00:00:15Z,2007-08-25T23:24:06Z,NA,NA,NA,4.556384807690307e-5
2007-08-26T00:00:24Z,2007-08-25T23:24:15Z,NA,NA,NA,NA
2007-08-26T01:00:15Z,2007-08-26T00:24:24Z,NA,NA,NA,2.9941957307679166e-5
2007-08-26T01:00:24Z,2007-08-26T00:24:33Z,NA,NA,NA,NA
2007-08-26T02:00:15Z,2007-08-26T01:24:24Z,NA,NA,NA,2.2131011923067208e-5
2007-08-26T02:00:24Z,2007-08-26T01:24:33Z,NA,NA,NA,NA
2007-08-26T03:00:15Z,2007-08-26T02:24:24Z,NA,NA,NA,1.4059701692301518e-5
2007-08-26T03:00:24Z,2007-08-26T02:24:33Z,NA,NA,NA,NA
2007-08-26T04:00:15Z,2007-08-26T03:24:24Z,NA,NA,NA,8.592039923073152e-6
2007-08-26T04:00:24Z,2007-08-26T03:24:33Z,NA,NA,NA,NA
2007-08-26T05:00:15Z,2007-08-26T04:24:24Z,NA,NA,NA,5.207296923074636e-6
2007-08-26T05:00:24Z,2007-08-26T04:24:33Z,NA,NA,NA,NA
2007-08-26T06:00:15Z,2007-08-26T05:24:24Z,NA,NA,NA,2.343283615383587e-6
2007-08-26T06:00:24Z,2007-08-26T05:24:33Z,NA,NA,NA,NA
2007-08-26T07:00:15Z,2007-08-26T06:24:24Z,NA,NA,NA,0
2007-08-26T07:00:24Z,2007-08-26T06:24:33Z,NA,NA,NA,NA
2007-08-26T08:00:15Z,2007-08-26T07:24:24Z,NA,NA,NA,0
2007-08-26T08:00:24Z,2007-08-26T07:24:33Z,NA,NA,NA,NA
2007-08-26T09:00:15Z,2007-08-26T08:24:24Z,NA,NA,NA,1.8225539230761228e-6
2007-08-26T09:00:24Z,2007-08-26T08:24:33Z,NA,NA,NA,NA
2007-08-26T10:00:15Z,2007-08-26T09:24:24Z,NA,NA,NA,2.3302653730759002e-4
2007-08-26T10:00:24Z,2007-08-26T09:24:33Z,NA,NA,NA,NA
2007-08-26T11:00:15Z,2007-08-26T10:24:24Z,NA,NA,NA,0.0012086136158456233
2007-08-26T11:00:24Z,2007-08-26T10:24:33Z,NA,NA,NA,NA
2007-08-26T12:00:15Z,2007-08-26T11:24:24Z,NA,NA,NA,0.001680655081922339
2007-08-26T12:00:24Z,2007-08-26T11:24:33Z,NA,NA,NA,NA
2007-08-26T13:00:15Z,2007-08-26T12:24:24Z,NA,NA,NA,0.0018402587326145764
2007-08-26T13:00:24Z,2007-08-26T12:24:33Z,NA,NA,NA,NA
2007-08-26T14:00:15Z,2007-08-26T13:24:24Z,NA,NA,NA,0.0019162852676914666
2007-08-26T14:00:24Z,2007-08-26T13:24:33Z,NA,NA,NA,NA
2007-08-26T15:00:15Z,2007-08-26T14:24:24Z,NA,NA,NA,0.0019444046710760693
2007-08-26T15:00:24Z,2007-08-26T14:24:33Z,NA,NA,NA,NA
2007-08-26T16:00:15Z,2007-08-26T15:24:24Z,NA,NA,NA,0.0018670763117684108
2007-08-26T16:00:24Z,2007-08-26T15:24:33Z,NA,NA,NA,NA
2007-08-26T17:00:15Z,2007-08-26T16:24:24Z,NA,NA,NA,0.0017983399923838257
2007-08-26T17:00:24Z,2007-08-26T16:24:33Z,NA,NA,NA,NA
2007-08-26T18:00:15Z,2007-08-26T17:24:24Z,NA,NA,NA,0.001593172493614685
2007-08-26T18:00:24Z,2007-08-26T17:24:33Z,NA,NA,NA,NA
2007-08-26T19:00:15Z,2007-08-26T18:24:24Z,NA,NA,NA,0.001119568838461047
2007-08-26T19:00:24Z,2007-08-26T18:24:33Z,NA,NA,NA,NA
2007-08-26T20:00:15Z,2007-08-26T19:24:24Z,NA,NA,NA,4.936517483074756e-4
2007-08-26T20:00:24Z,2007-08-26T19:24:33Z,NA,NA,NA,NA
2007-08-26T21:00:15Z,2007-08-26T20:24:24Z,NA,NA,NA,2.9395191130756324e-4
2007-08-26T21:00:24Z,2007-08-26T20:24:33Z,NA,NA,NA,NA
2007-08-26T22:00:15Z,2007-08-26T21:24:24Z,NA,NA,NA,2.127180793075989e-4
2007-08-26T22:00:24Z,2007-08-26T21:24:33Z,NA,NA,NA,NA
2007-08-26T23:00:15Z,2007-08-26T22:24:24Z,NA,NA,NA,1.6402985307685105e-4
2007-08-26T23:00:24Z,2007-08-26T22:24:33Z,NA,NA,NA,NA
2007-08-27T00:00:15Z,2007-08-26T23:24:24Z,NA,NA,NA,1.2888059884609725e-4
2007-08-27T00:00:24Z,2007-08-26T23:24:33Z,NA,NA,NA,NA
