TIMESTAMP,solar_TIMESTAMP,CAN_TUR_P39_POS_Pst_Js_1,CAN_TUR_P39_POS_Pst_Js_3,CAN_TUR_P39_POS_Pst_Js_5,CAN_TUR_P39_POS_Pst_Js_9,CAN_TUR_P39_POS_Pst_Js_10,CAN_TUR_P39_POS_Pst_Js_12,CAN_TUR_P39_POS_Pst_Js_13,CAN_TUR_P39_POS_Pst_Js_15,CAN_TUR_P39_POS_Pst_Js_17,CAN_TUR_P39_POS_Pst_Js_18,CAN_TUR_P39_POS_Pst_Js_19,CAN_TUR_P39_POS_Pst_Js_20
2016-03-07T01:30:00Z,2016-03-06T19:57:41Z,0.08183668952621304,0.08442908096042627,NA,0.4112083132455456,0.12622665583667664,NA,0.24302006538727752,0.6444139971605579,NA,0.1664293881778189,NA,NA
2016-03-07T02:00:00Z,2016-03-06T20:27:41Z,0.08117067161596787,0.041995669172627516,NA,0.3572285430605915,0.12823645706235431,NA,0.2265389668902204,0.5646864039172236,NA,0.12119554680295536,NA,NA
2016-03-07T02:30:00Z,2016-03-06T20:57:41Z,0.0805056776162406,0.007282392987138264,NA,0.42537052470405956,0.13025218673499264,NA,0.2102799789646247,0.487504877987124,NA,0.1721612960998211,NA,NA
2016-03-07T03:00:00Z,2016-03-06T21:27:41Z,0.07984171280243736,0.04690456908694344,NA,0.3709890629908056,0.1805455949228172,NA,0.13169559141255455,0.48540950212982037,NA,0.12658703131241747,NA,NA
2016-03-07T03:30:00Z,2016-03-06T21:57:41Z,0.036449764014192115,0.049396346868013204,NA,0.3779056366506396,0.13430120275230192,NA,0.11711616463680623,0.4109962122441864,NA,0.12929913837700488,NA,NA
2016-03-07T04:00:00Z,2016-03-06T22:27:41Z,0.03587953784531,0.05191194491568216,NA,0.3250556270207647,0.1363343778850518,NA,0.10287014941508364,0.40897340282580474,NA,0.1320219633090654,NA,NA
2016-03-07T04:30:00Z,2016-03-06T22:57:41Z,0.035311007268886536,0.054450635089339436,NA,0.27404967190020624,0.13837325895666433,NA,0.1476970449003295,0.3375352794083684,NA,0.047912672697353643,NA,NA
2016-03-07T05:00:00Z,2016-03-06T23:27:41Z,0,0.05701173850611072,NA,0.22503432077352792,0.14041779329741508,NA,0.1327363370428543,0.26926034735881116,NA,0.05016626091630648,NA,NA
2016-03-07T05:30:00Z,2016-03-06T23:57:56Z,0.001531208623150411,0.018864017427348685,NA,0.17820330404576185,0.1424679293427487,NA,0.11808596343825035,0.20450460514706675,NA,0.05243901274265832,NA,NA
2016-03-07T06:00:00Z,2016-03-07T00:27:56Z,0.033615761136240596,0.06219868634891604,NA,0.0870903385110432,0.14452361659740276,NA,0.22953113830345068,0.26554985271604653,NA,0.05473040482175003,NA,NA
2016-03-07T06:30:00Z,2016-03-07T00:57:56Z,0.03305418701854125,0.11300148565362719,NA,0.01346775353630082,0.05857545077776368,NA,0.2131217058816169,0.0879489143527806,NA,0.020346439741575587,NA,NA
2016-03-07T07:00:00Z,2016-03-07T01:27:56Z,0.032494397639028554,0.11594152294459055,NA,0,0.060308785422474843,NA,0.1337856259514652,0.03859607064668436,NA,0.02226858058233738,NA,NA
2016-03-07T07:30:00Z,2016-03-07T01:57:56Z,0.03193641214417206,0.0701325609815664,NA,0,0.02487532538236345,NA,0.18101631342483537,0.03732578355072744,NA,0.024222397745815378,NA,NA
2016-03-07T08:00:00Z,2016-03-07T02:27:56Z,0.03138025015963501,0.1218635525792671,NA,0,0.02635151302304244,NA,0.10467639669239782,0.03606355849598316,NA,0.026206267816573595,NA,NA
2016-03-07T08:30:00Z,2016-03-07T02:57:56Z,0,0.03205810499468778,NA,0.029198445189813793,0.027843389543156977,NA,0.038460410402569555,0.034809570654976835,NA,0.028218746944162366,NA,NA
2016-03-07T09:00:00Z,2016-03-07T03:27:56Z,0.03932575971527736,0.038501498160380516,NA,0.031840982622077796,0.03240803733150834,NA,0.049065341070547795,0.05441441119884647,NA,0.03336692863829306,NA,NA
2016-03-07T09:30:00Z,2016-03-07T03:57:56Z,0.04818717661548816,0.045154575122904,NA,0.0027204327425525182,0.005349274498106748,NA,0.013844283492386663,0.02942131325766577,NA,0.03866908818258864,NA,NA
2016-03-07T10:00:00Z,2016-03-07T04:27:56Z,0.018290887620876897,0.012983572733304492,NA,0.004481323882509744,0.008811771446320955,NA,0.022805459322786933,0.048465242935082274,NA,0.010166964163119793,NA,NA
2016-03-07T10:30:00Z,2016-03-07T04:57:56Z,0.02606359786024104,0.05901381045707184,NA,0,0.012556332539659763,NA,0.03249663620090043,0.02424415756958316,NA,0.014487414219557028,NA,NA
2016-03-07T11:00:00Z,2016-03-07T05:27:56Z,0.03430288064530674,0.06619066007281775,NA,0,0.01652566843458414,NA,0.002069863344579092,0.04268552888721744,NA,0.055375147172045884,NA,NA
2016-03-07T11:30:00Z,2016-03-07T05:57:56Z,0.04293413387078436,0.1224886260654576,NA,0,0.056916343476001795,NA,0.009111825816366634,0.06280108910789652,NA,0.06117898829626439,NA,NA
2016-03-07T12:00:00Z,2016-03-07T06:27:56Z,0.05190559862947992,0.08098270969573691,NA,0,0.06210373857441984,NA,0.01751007600881759,0.03708336918566232,NA,0.06708814236141443,NA,NA
2016-03-07T12:30:00Z,2016-03-07T06:57:56Z,0.0214848966944016,0.04342718957979096,NA,0,0.06737380983288,NA,0,0.056693934959473793,NA,0.07309670531001948,NA,NA
2016-03-07T13:00:00Z,2016-03-07T07:27:56Z,0.029441469052951343,0.01170807723990738,NA,0,0.0340721460564976,NA,0,0.0316687912191837,NA,0.03931221889119996,NA,NA
2016-03-07T13:30:00Z,2016-03-07T07:57:56Z,0.0038860820059587117,0,NA,0,0,NA,0,0,NA,0,NA,NA
2016-03-07T14:00:00Z,2016-03-07T08:27:56Z,0,0,NA,0,0,NA,0.012534128115271272,0,NA,0,NA,NA
2016-03-07T14:30:00Z,2016-03-07T08:57:56Z,0,0,NA,0,0,NA,0.021300891853166422,0,NA,0,NA,NA
2016-03-07T15:00:00Z,2016-03-07T09:27:56Z,0,0,NA,0,0,NA,0.030820427362140405,0,NA,0,NA,NA
2016-03-07T15:30:00Z,2016-03-07T09:57:56Z,0,0,NA,0,0,NA,0.04093364413689588,0,NA,0,NA,NA
2016-03-07T16:00:00Z,2016-03-07T10:27:56Z,0,0,NA,0,0,NA,0.051542655565032,0,NA,0,NA,NA
2016-03-07T16:30:00Z,2016-03-07T10:57:56Z,0,0,NA,0,0,NA,0.06258032668856556,0,NA,0,NA,NA
2016-03-07T17:00:00Z,2016-03-07T11:27:56Z,0,0,NA,0,0,NA,0.13066329597755255,0,NA,0,NA,NA
2016-03-07T17:30:00Z,2016-03-07T11:57:56Z,0,0,NA,0,0,NA,0.20698697278928377,0,NA,0,NA,NA
2016-03-07T18:00:00Z,2016-03-07T12:27:56Z,0,0,NA,0,0,NA,0.22123215102127244,0,NA,0,NA,NA
2016-03-07T18:30:00Z,2016-03-07T12:57:56Z,0,0,NA,0,0,NA,0.1705100776154082,0,NA,0,NA,NA
2016-03-07T19:00:00Z,2016-03-07T13:27:56Z,0,0,NA,0,0,NA,0.2502387206288208,0,NA,0,NA,NA
2016-03-07T19:30:00Z,2016-03-07T13:57:56Z,0,0,NA,0,0,NA,0.19811363232390228,0,NA,0,NA,NA
2016-03-07T20:00:00Z,2016-03-07T14:27:56Z,0,0,NA,0,0,NA,0.21219802744571675,0,NA,0,NA,NA
2016-03-07T20:30:00Z,2016-03-07T14:57:56Z,0,0,NA,0,0,NA,0.10266832977248304,0,NA,0,NA,NA
2016-03-07T21:00:00Z,2016-03-07T15:27:56Z,0,0,NA,0,0,NA,0.11509041158037216,0,NA,0,NA,NA
2016-03-07T21:30:00Z,2016-03-07T15:57:56Z,0,0,NA,0,0,NA,0.12776967416557294,0,NA,0,NA,NA
2016-03-07T22:00:00Z,2016-03-07T16:27:56Z,0,0,NA,0,0,NA,0.14068982954441303,0,NA,0,NA,NA
2016-03-07T22:30:00Z,2016-03-07T16:57:56Z,0,0,NA,0,0,NA,0.04338571026171888,0,NA,0,NA,NA
2016-03-07T23:00:00Z,2016-03-07T17:27:56Z,0,0,NA,0,0,NA,0.010040155995095713,0,NA,0,NA,NA
2016-03-07T23:30:00Z,2016-03-07T17:57:56Z,0,0,NA,0,0,NA,0.01840884406159302,0,NA,0,NA,NA
2016-03-08T00:00:00Z,2016-03-07T18:27:56Z,0,0,NA,0,0.01987166846626913,NA,0.16302776636166083,0.05744429187966323,NA,0,NA,NA
2016-03-08T00:30:00Z,2016-03-07T18:57:56Z,0,0,NA,0,0.06072147890565192,NA,0.2414840905256306,0.12870054770383224,NA,0.016859828904114672,NA,NA
2016-03-08T01:00:00Z,2016-03-07T19:27:56Z,0,0,NA,0,0.06592549152030372,NA,0.19018482472653406,0.09930777710555197,NA,0.05793457757848776,NA,NA
2016-03-08T01:30:00Z,2016-03-07T19:57:56Z,0,0,NA,0,0.07120781122448376,NA,0.08454650337604691,0.02793193662452706,NA,0.026355328303928217,NA,NA
2016-03-08T02:00:00Z,2016-03-07T20:27:56Z,0.0030474935008628864,0,NA,0,0.07656475271087015,NA,0.0037809458728208277,0.04601181742974504,NA,0.0017103029430114898,NA,NA
2016-03-08T02:30:00Z,2016-03-07T20:57:56Z,0.008953293607608385,0.0012908943083048687,NA,0,0.08199300687289307,NA,0,0.11478575231785511,NA,0.036552554131579554,NA,NA
2016-03-08T03:00:00Z,2016-03-07T21:27:56Z,0.09745992215020907,0.04075958082235572,NA,0.003929552133595236,0.13177574051086297,NA,0.019557532813695912,0.13766280898287275,NA,0.12588449500471824,NA,NA
2016-03-08T03:30:00Z,2016-03-07T21:57:56Z,0.10767464722139075,0.09243571697278344,NA,0.00578135401222572,0.13778790336793403,NA,0.02877402232051013,0.16127891768582675,NA,0.1325720351258647,NA,NA
2016-03-08T04:00:00Z,2016-03-07T22:27:56Z,0.11807472242794068,0.10011252828984082,NA,0.007753325772743819,0.14384971151891604,NA,0.03858860197306044,0.18556415240765328,NA,0.13932350510053607,NA,NA
2016-03-08T04:30:00Z,2016-03-07T22:57:56Z,0.1286497566646218,0.061109084732007955,NA,0.00982501498682154,0.14995984706375112,NA,0.04889947924523448,0.10133923902855767,NA,0.146136950713737,NA,NA
2016-03-08T05:00:00Z,2016-03-07T23:27:56Z,0.13939060892710464,0.026642413687494995,NA,0.047297261868249965,0.11010816289983599,NA,0.11347260614455464,0.07377972262073064,NA,0.10680911260550134,NA,NA
2016-03-08T05:30:00Z,2016-03-07T23:58:11Z,0.10147087526722127,0.03276209221942014,NA,0.014215891185245518,0.07301030391845495,NA,0.023332038173772766,0.04819774057207056,NA,0.032004989278311025,NA,NA
2016-03-08T06:00:00Z,2016-03-08T00:28:11Z,0.06626004701001696,0.004247635917184416,NA,0.016517274983492005,0.039394222799617795,NA,0.08220711584933388,0.06771989796120863,NA,0.03718621659838392,NA,NA
2016-03-08T06:30:00Z,2016-03-08T00:58:11Z,0.0757406772814968,0,NA,0,0.04418302720556916,NA,0.042779798699335195,0.04270811928603012,NA,0.04250690058025656,NA,NA
2016-03-08T07:00:00Z,2016-03-08T01:28:11Z,0.08544981523626431,0,NA,0,0.04907140214034744,NA,0.053239016869132676,0.02038635722972257,NA,0.047955826792382764,NA,NA
2016-03-08T07:30:00Z,2016-03-08T01:58:11Z,0.05169918311942688,0,NA,0,0.05405301663328403,NA,0.11832410743271278,0.08207163196082712,NA,0.09468426372621946,NA,NA
2016-03-08T08:00:00Z,2016-03-08T02:28:11Z,0.021951318983267555,0,NA,0,0.022955941869850262,NA,0.027199574759528784,0.10334261576296007,NA,0.02273049211075092,NA,NA
2016-03-08T08:30:00Z,2016-03-08T02:58:11Z,0.029746515051481355,0,NA,0,0.027297042496741582,NA,0.03685849404288516,0.125473058855829,NA,0.02759814383812506,NA,NA
2016-03-08T09:00:00Z,2016-03-08T03:28:11Z,0.043613523102556076,0.006822516987077832,NA,0.002689458087380274,0.03227706995025341,NA,0.04086787091142168,0.03164100502077468,NA,0.03060020245154263,NA,NA
2016-03-08T09:30:00Z,2016-03-08T03:58:11Z,0.058373167741665476,0.016014469266353304,NA,0.0063129551696344795,0.00597087231913152,NA,0.04495253633241408,0.031065565869707577,NA,0.003218801177961594,NA,NA
2016-03-08T10:00:00Z,2016-03-08T04:28:11Z,0.03310495842895344,0.06764598975003372,NA,0.045122019361683474,0.009835719260615532,NA,0.00707552982165366,0,NA,0.0053022779671113,NA,NA
2016-03-08T10:30:00Z,2016-03-08T04:58:11Z,0.047172906069763675,0.08082348394219199,NA,0.014818376668828284,0.0140154068401956,NA,0.010082275269639372,0,NA,0.00755548027752636,NA,NA
2016-03-08T11:00:00Z,2016-03-08T05:28:11Z,0.0620853105269754,0.09441832187914956,NA,0.019502795007568834,0,NA,0.013269506653002094,0,NA,0.009943935582790438,NA,NA
2016-03-08T11:30:00Z,2016-03-08T05:58:11Z,0.07770714830444232,0.10839170197272277,NA,0.02441006690859288,0,NA,0.06196447358098812,0,NA,0.012446017753681619,NA,NA
2016-03-08T12:00:00Z,2016-03-08T06:28:11Z,0.09394474016107765,0.12271224225601547,NA,0.029510765007847703,2.3110222672149695e-4,NA,0.020078829339837012,0,NA,0,NA,NA
2016-03-08T12:30:00Z,2016-03-08T06:58:11Z,0.06581918533090392,0.04415341443309216,NA,0.0031596603874129115,0.00298887604299153,NA,0.07083048395220876,0,NA,0,NA,NA
2016-03-08T13:00:00Z,2016-03-08T07:28:11Z,0.08155460109367943,0.1020039887752297,NA,0.006850227128942844,0,NA,0.075344659589718,0,NA,0.020502119287601317,NA,NA
2016-03-08T13:30:00Z,2016-03-08T07:58:11Z,0.09788408096850829,0,NA,0,0,NA,0.3312453525115903,0.026535857909450004,NA,0.1015855936900488,NA,NA
2016-03-08T14:00:00Z,2016-03-08T08:28:11Z,0.11474321305038623,0,NA,0,0,NA,0.409921049751156,0,NA,0.10540479570864912,NA,NA
2016-03-08T14:30:00Z,2016-03-08T08:58:11Z,0.04344156455438808,0,NA,0,0,NA,0.4162718584951128,0,NA,0.029214492126933347,NA,NA
2016-03-08T15:00:00Z,2016-03-08T09:28:11Z,0,0,NA,0,0,NA,0.49869107689175635,0,NA,0.03223966300928928,NA,NA
2016-03-08T15:30:00Z,2016-03-08T09:58:11Z,0,0,NA,0,0,NA,0.6659660115642168,0,NA,0.00437208817854384,NA,NA
2016-03-08T16:00:00Z,2016-03-08T10:28:11Z,0.08928821947933584,0,NA,0,0,NA,0.7572959754091704,0,NA,0.0774576822394512,NA,NA
2016-03-08T16:30:00Z,2016-03-08T10:58:11Z,0.10578723588415223,0,NA,0,0,NA,0.8513762916105252,0,NA,0.041629186634903996,NA,NA
2016-03-08T17:00:00Z,2016-03-08T11:28:11Z,0.07713208174391531,0,NA,0,0,NA,0.8587777814928936,0,NA,0,NA,NA
2016-03-08T17:30:00Z,2016-03-08T11:58:11Z,0,0,NA,0,0,NA,0.9556802490120732,0,NA,0,NA,NA
2016-03-08T18:00:00Z,2016-03-08T12:28:11Z,0,0,NA,0,0,NA,0.873616666979185,0,NA,0,NA,NA
2016-03-08T18:30:00Z,2016-03-08T12:58:11Z,0,0,NA,0,0,NA,0.793508595635538,0,NA,0,NA,NA
2016-03-08T19:00:00Z,2016-03-08T13:28:11Z,0,0,NA,0,0,NA,0.7154087656958892,0,NA,0,NA,NA
2016-03-08T19:30:00Z,2016-03-08T13:58:11Z,0,0,NA,0,0,NA,0.7225257370919724,0,NA,0,NA,NA
2016-03-08T20:00:00Z,2016-03-08T14:28:11Z,0,0,NA,0,0,NA,0.815386915441512,0,NA,0,NA,NA
2016-03-08T20:30:00Z,2016-03-08T14:58:11Z,0,0,NA,0,0,NA,0.8227043860551623,0,NA,0,NA,NA
2016-03-08T21:00:00Z,2016-03-08T15:28:11Z,0,0,NA,0,0,NA,0.6602602647812471,0,NA,0,NA,NA
2016-03-08T21:30:00Z,2016-03-08T15:58:11Z,0,0,NA,0,0,NA,0.28778215557644854,0,NA,0,NA,NA
2016-03-08T22:00:00Z,2016-03-08T16:28:11Z,0,0,NA,0,0,NA,0.2936697143620345,0,NA,0,NA,NA
2016-03-08T22:30:00Z,2016-03-08T16:58:11Z,0,0,NA,0,0,NA,0.37010053436100837,0,NA,0,NA,NA
2016-03-08T23:00:00Z,2016-03-08T17:28:11Z,0,0,NA,0,0,NA,0.3762907203970584,0,NA,0,NA,NA
2016-03-08T23:30:00Z,2016-03-08T17:58:11Z,0,0,NA,0,0,NA,0.12043673287334496,0,NA,0,NA,NA
2016-03-09T00:00:00Z,2016-03-08T18:28:11Z,0.14970331406634876,0,NA,0,0,NA,0.1729201033593097,0,NA,0,NA,NA
2016-03-09T00:30:00Z,2016-03-08T18:58:11Z,0.16756555443517152,0,NA,0,0,NA,0.06516548970655212,0,NA,0,NA,NA
2016-03-09T01:00:00Z,2016-03-08T19:28:11Z,0.048391869951566274,0,NA,0,0,NA,0,0,NA,0,NA,NA
2016-03-09T01:30:00Z,2016-03-08T19:58:11Z,0.1063738504497312,0,NA,0,0,NA,0,0,NA,0,NA,NA
2016-03-09T02:00:00Z,2016-03-08T20:28:11Z,0,0,NA,0,0,NA,0.030335475465512924,0,NA,0,NA,NA
2016-03-09T02:30:00Z,2016-03-08T20:58:11Z,0,0,NA,0,0.00486306316119672,NA,0.03416717780110346,0,NA,0,NA,NA
2016-03-09T03:00:00Z,2016-03-08T21:28:11Z,0,0.022538192327704296,NA,0,0.008562162758259313,NA,6.367291117990415e-4,0,NA,0,NA,NA
2016-03-09T03:30:00Z,2016-03-08T21:58:11Z,0,0.12098622127279249,NA,0,0.04579294614234408,NA,0.0028029699516756526,0,NA,0,NA,NA
2016-03-09T04:00:00Z,2016-03-08T22:28:11Z,0.018889362029004802,0.24143604329280383,NA,0,0.09104375540496491,NA,0.21627205884778136,0.002642527225357855,NA,0.07285033434374567,NA,NA
2016-03-09T04:30:00Z,2016-03-08T22:58:11Z,0.03130128020032589,0.2576633019705097,NA,0,0.1413996154516368,NA,0.15949855630281706,0.0022858657227555193,NA,0.07641299084306832,NA,NA
2016-03-09T05:00:00Z,2016-03-08T23:28:11Z,0.08566008183114156,0.2740847258481235,NA,0,0.14805039257607094,NA,0.2273846099406642,0.03640462813823004,NA,0.12345908182817182,NA,NA
2016-03-09T05:30:00Z,2016-03-08T23:58:26Z,0.14826639384991763,0.23374537089836328,NA,0,0.15475772523298822,NA,0.29982918845904877,0.08020598195672855,NA,0.1273963512209364,NA,NA
2016-03-09T06:00:00Z,2016-03-09T00:28:26Z,0.21678013371394872,NA,NA,0.005651894264003928,0.16152006890100168,NA,0.4498208701036776,0.0795167840749824,NA,0.22877166785293546,NA,NA
2016-03-09T06:30:00Z,2016-03-09T00:58:26Z,0.34671179426142235,0.21040664453441782,NA,0,0.2170882518356081,NA,0.9535141495082807,0.24103208806440624,NA,0.3977112502686636,NA,NA
2016-03-09T07:00:00Z,2016-03-09T01:28:26Z,0.3100979459389421,0.0757406772814968,NA,0,0.17520407119873044,NA,0.8720877329084591,0.18231547631775769,NA,0.402669446139666,NA,NA
2016-03-09T07:30:00Z,2016-03-09T01:58:26Z,0.22090563529168644,0.010125023847725484,NA,0,0.13532600242894247,NA,0.6258440663048196,0.07745592966703452,NA,0.3504300443616171,NA,NA
2016-03-09T08:00:00Z,2016-03-09T02:28:26Z,0.13893515827573716,0,NA,0,0.05729766111798912,NA,0.4010982924684528,0.03287992499830699,NA,0.24661820312548705,NA,NA
2016-03-09T08:30:00Z,2016-03-09T02:58:26Z,0.06615292434211764,0,NA,0,0.06289464703225356,NA,0.2670692310383821,0.03229911554999533,NA,0.15148773389146858,NA,NA
2016-03-09T09:00:00Z,2016-03-09T03:28:26Z,0.01427830909467246,0.03683385544573764,NA,0,0.014426363032920648,NA,0.1262202092966862,0.017443552488726453,NA,0.09468107141179392,NA,NA
2016-03-09T09:30:00Z,2016-03-09T03:58:26Z,0,0.13406486310813095,NA,0,0,NA,0.01449879967861506,0,NA,0.010893756096409248,NA,NA
2016-03-09T10:00:00Z,2016-03-09T04:28:26Z,0,0.1949952484186884,NA,0,0,NA,0,0,NA,0,NA,NA
2016-03-09T10:30:00Z,2016-03-09T04:58:26Z,0,0.37803486884758924,NA,0,0,NA,0,0.011305592590479625,NA,0,NA,NA
2016-03-09T11:00:00Z,2016-03-09T05:28:26Z,0,0.45214309952080917,NA,0,0.027914723995965764,NA,0.06957978134339196,4.548905710842923e-4,NA,0.05219360895453408,NA,NA
2016-03-09T11:30:00Z,2016-03-09T05:58:26Z,0.04529006763689844,0.4639644736987284,NA,0.0021818955220302564,0.049474268781162116,NA,0.3680394174313488,0.059914129880100954,NA,0.08181289773845173,NA,NA
2016-03-09T12:00:00Z,2016-03-09T06:28:26Z,0.068425088021901,0.47584264436520834,NA,0.027585208527758965,0.07313327447526216,NA,0.2800210566620635,0.08861174025639479,NA,0.11380047378835283,NA,NA
2016-03-09T12:30:00Z,2016-03-09T06:58:26Z,0.015643073308313916,0.362358821168514,NA,0.05989349667705516,0.05767051757812991,NA,0.2625979461305879,0.0698763314066256,NA,0.147766290200235,NA,NA
2016-03-09T13:00:00Z,2016-03-09T07:28:26Z,0.035387526760333916,0.20156413221487293,NA,0.05408372021579171,0.04295452210199352,NA,0.4590053152096104,0.09941261178501468,NA,NA,NA,NA
2016-03-09T13:30:00Z,2016-03-09T07:58:26Z,0.10042320089682179,0.21160548038366966,NA,0.048388899617549275,NA,NA,0.7618246629274439,0.08017425153696131,NA,NA,NA,NA
2016-03-09T14:00:00Z,2016-03-09T08:28:26Z,0.04122765211787676,0.07326748662989328,NA,0.009046268857909908,0,NA,0.9150022442017223,0,NA,NA,NA,NA
2016-03-09T14:30:00Z,2016-03-09T08:58:26Z,0,0.006010531069472352,NA,0.005138021557316736,0.0055192999604729755,NA,0.9828136960535484,0.32123290299788954,NA,NA,NA,NA
2016-03-09T15:00:00Z,2016-03-09T09:28:26Z,0,0,NA,0,0.24401346137548163,NA,1.1462068225941588,0.3611840640019956,NA,NA,NA,NA
2016-03-09T15:30:00Z,2016-03-09T09:58:26Z,0.16324438100455332,0,NA,0,0.38693412282042,NA,1.4165155092344075,0.21182500908596016,NA,NA,NA,NA
2016-03-09T16:00:00Z,2016-03-09T10:28:26Z,0,0,NA,0.14894088255297466,0.5431814458150211,NA,1.29191170331745,0.08226912847961015,NA,NA,NA,NA
2016-03-09T16:30:00Z,2016-03-09T10:58:26Z,0,0,NA,0.29924360988527626,0.4589701430308848,NA,1.0753437879054684,0.06365918291563728,NA,0.24392899055087386,NA,NA
2016-03-09T17:00:00Z,2016-03-09T11:28:26Z,0.6902885226436164,0,NA,0.66310095236571,0.6211250886204503,NA,1.146459810181464,0.0460263798539082,NA,0.23041076797690813,NA,NA
2016-03-09T17:30:00Z,2016-03-09T11:58:26Z,0.662343348669192,0,NA,1.40152029446088,1.0783524205762884,NA,1.4177275122019608,0.23853578718176854,NA,0.32447091349023044,NA,NA
2016-03-09T18:00:00Z,2016-03-09T12:28:26Z,0.6346177345233288,0.052609195597307756,NA,2.4660807335039485,1.9347537101144219,NA,1.292676246695329,0.3404207276451187,NA,0.3101193461015294,NA,NA
2016-03-09T18:30:00Z,2016-03-09T12:58:26Z,0.607117626437148,0.15294131606104092,NA,3.272491203690229,2.8318954379105516,NA,1.1706866872146502,0.1923742657866798,NA,0.3518706691861999,NA,NA
2016-03-09T19:00:00Z,2016-03-09T13:28:26Z,0.7859859876017783,0.7885772844144551,NA,4.76672157221688,4.530576119668128,NA,1.3429014975529847,1.4973781259823262,NA,0.5155867541366675,NA,NA
2016-03-09T19:30:00Z,2016-03-09T13:58:26Z,0.8285236004733229,0.8749665065131883,NA,5.260764641362884,5.221814815833336,NA,1.2194150840227331,2.489251767102407,NA,0.5623956411485328,NA,NA
2016-03-09T20:00:00Z,2016-03-09T14:28:26Z,1.021245142651477,0.4730912544969972,NA,4.860782508970368,5.433543494184744,NA,1.0051209648978694,2.673962360868535,NA,0.6102012414909671,NA,NA
2016-03-09T20:30:00Z,2016-03-09T14:58:26Z,0.7702176606964668,0.24527921950811518,NA,4.3530484518143995,5.649430750538904,NA,0.8907124842523584,2.7476881879816406,NA,0.7257916180297115,NA,NA
2016-03-09T21:00:00Z,2016-03-09T15:28:26Z,0.741368714295168,0.05802871114486836,NA,3.867973621757424,5.348634439896036,NA,0.6938072061209783,2.822278930739665,NA,0.7087106770925904,NA,NA
2016-03-09T21:30:00Z,2016-03-09T15:58:26Z,0.6436849194242749,0,NA,3.296391778982916,4.686818500728,NA,0.6723902345756255,2.8977406372186847,NA,0.8285679580454892,NA,NA
2016-03-09T22:00:00Z,2016-03-09T16:28:26Z,0.6843035448276732,0,NA,2.6578464276345697,4.2910500732190195,NA,0.6511005294961104,2.974079559039087,NA,0.8813112222730536,NA,NA
2016-03-09T22:30:00Z,2016-03-09T16:58:26Z,0.6560980574717807,0,NA,2.06740496110617,3.6866978156980803,NA,0.5482998607161924,2.932191454414349,NA,NA,NA,NA
2016-03-09T23:00:00Z,2016-03-09T17:28:26Z,0.560988158502438,0,NA,1.610480291643468,3.325921553703085,NA,0.5278894171885223,3.009070368961538,NA,NA,NA,NA
2016-03-09T23:30:00Z,2016-03-09T17:58:26Z,0.5339082831814151,0,NA,1.1885208222621204,2.7774203611019757,NA,0.5076260201886372,2.8487522328853787,NA,NA,NA,NA
2016-03-10T00:00:00Z,2016-03-09T18:28:26Z,0.07723089674875044,0,NA,0.6648064931246688,1.8061998267960289,NA,0.23939939877060634,1.9158925299791505,NA,0.39668865714496443,NA,NA
2016-03-10T00:30:00Z,2016-03-09T18:58:26Z,0.1033469194008672,0,NA,0.46032594293709,1.5221945710559268,NA,0.36181140401593803,1.8783555916396606,NA,0.3815959507655976,NA,NA
2016-03-10T01:00:00Z,2016-03-09T19:28:26Z,0.08425767291720156,0,NA,0.3904814159439588,1.2522175249579992,NA,0.41721103943537396,1.8409588989370163,NA,0.36661445728719483,NA,NA
2016-03-10T01:30:00Z,2016-03-09T19:58:26Z,0.06595146832725216,0,NA,0.323269242106572,1.0709677653591096,NA,0.2545472329964334,1.6039133114745456,NA,0.29525135712726525,NA,NA
2016-03-10T02:00:00Z,2016-03-09T20:28:26Z,0.04855947349445892,0,NA,0.25893196000806884,0.9693717563779344,NA,0.2370686357620116,1.5678516948799464,NA,0.3369965531614855,NA,NA
2016-03-10T02:30:00Z,2016-03-09T20:58:26Z,0.07276866791599548,0,NA,0.19780023582101988,0.800004973161042,NA,0.09704092243456837,1.4357660193806543,NA,0.21385739015041785,NA,NA
2016-03-10T03:00:00Z,2016-03-09T21:28:26Z,0.14692221269592406,0,NA,0.1903513219671319,0.7055106564124007,NA,0.26996899882216785,1.4961956840606556,NA,0.3078596345740016,NA,NA
2016-03-10T03:30:00Z,2016-03-09T21:58:26Z,0.2863716857371735,0,NA,0.1829567189971051,0.7476669715481423,NA,0.3222817651335884,1.460605886467506,NA,0.40873567442744874,NA,NA
2016-03-10T04:00:00Z,2016-03-09T22:28:26Z,0.26262886190150664,0,NA,0.17561778838601183,0.6545632981356899,NA,0.303868761538815,1.425178091486365,NA,0.3352874405506463,NA,NA
2016-03-10T04:30:00Z,2016-03-09T22:58:26Z,0.296121984554736,0,NA,0.1683359727833023,0.5643618267069648,NA,0.3575763143078245,1.2959697355885584,NA,0.378327705157008,NA,NA
2016-03-10T05:00:00Z,2016-03-09T23:28:26Z,0.33053353352448445,0,NA,0.11293518629441449,0.5399292077347896,NA,0.26767223616418884,1.1699417605312943,NA,0.30610312014705554,NA,NA
2016-03-10T05:30:00Z,2016-03-09T23:58:42Z,0.3059872659353884,0,NA,0.10626161622974245,0.45365336555183644,NA,0.39378234392030514,1.1361913922292082,NA,0.3483718976436249,NA,NA
