TIMESTAMP,AUS_WOM_Eru_Js_1,AUS_WOM_Eru_Js_2,AUS_WOM_Eob_Js_3,AUS_WOM_Eru_Js_4,AUS_WOM_Eob_Js_5,AUS_WOM_Eob_Js_6,AUS_WOM_Eob_Js_7,AUS_WOM_Eru_Js_8,AUS_WOM_Eob_Js_9,AUS_WOM_Eru_Js_10,AUS_WOM_Eob_Js_11,interpolated
2013-10-04 16:30:00+00:00,7.588459741,3.774337071,4.628473613,12.47488584,3.56259563,4.724673657,4.772056853,4.703023573,4.283529713,10.03357025,8.092788477,False
2013-10-04 17:00:00+00:00,7.65291604,3.785217669,4.645973733,12.82512276,5.20470634,4.817598508,4.915449089,5.443269814,4.600388345,10.35145681,8.687955661,False
2013-10-04 17:30:00+00:00,7.749871097,3.69356282,4.345702217,12.95566592,4.039694021,4.823624022,4.831728883,5.431417711,4.159012684,10.54491068,8.981150106,False
2013-10-04 18:00:00+00:00,7.634517618,3.736659667,4.306173214,12.77325496,3.905873288,4.67765731,4.839337871,5.743152273,4.327225747,10.25444466,8.776153426,False
2013-10-04 18:30:00+00:00,7.564564569,3.780382535,4.518061243,12.82293386,4.965886539,4.616894331,4.961566334,5.330870003,4.269343415,10.2770979,8.839867999,False
2013-10-04 19:00:00+00:00,7.449846808,3.733517703,4.439653337,12.56482415,2.680193525,4.602158553,3.913992443,5.479118923,4.443659994,10.27502345,8.90671729,False
2013-10-04 19:30:00+00:00,7.193273785,3.643779799,4.179419974,12.04759428,3.772609769,4.526077109,4.804474033,4.133499775,4.381901511,9.819842437,8.665143921,False
2013-10-04 20:00:00+00:00,7.074871485,3.602195661,4.303233309,12.00342534,3.795792481,4.356206655,4.83635792,4.595268967,4.260115386,9.78933596,8.779605399,False
2013-10-04 20:30:00+00:00,7.66031547,3.675396244,4.468282116,13.97150758,5.860364317,4.453497053,5.739222592,5.439534365,4.490454758,10.43734109,11.14298395,False
2013-10-04 21:00:00+00:00,8.231616144,3.716835336,4.55424642,16.77048867,7.338050744,4.370721407,7.155644222,5.627960112,4.058580974,12.29961857,15.4413975,False
2013-10-04 21:30:00+00:00,9.181975632,3.968196398,4.749315266,21.57342341,8.63754972,4.603325249,8.287615531,6.069137892,4.610178755,13.96854955,18.27357378,False
2013-10-04 22:00:00+00:00,10.55077792,4.586763862,6.622776934,26.10205124,10.84506157,7.936349888,10.13216386,7.580387552999999,5.934624291,17.18526993,23.17198247,False
2013-10-04 22:30:00+00:00,11.26229736,5.574235384,9.584008736,29.80798348,11.30109778,13.67098879,11.18317996,9.656886145,7.923202151,19.09659543,25.82263071,False
2013-10-04 23:00:00+00:00,12.10608329,6.205414798,9.294060457,35.04830551,12.65104634,16.96773586,12.62759709,10.10698886,9.49013596,22.19970678,27.76165928,False
2013-10-04 23:30:00+00:00,13.91744691,7.700208012,11.39425644,42.00992789,15.14864135,23.13858126,14.81730004,12.54587653,11.45276921,25.86703218,31.27562628,False
2013-10-05 00:00:00+00:00,15.24931735,9.084374409,13.0814118,47.28140497,17.55946527,30.81207598,17.38332932,12.81173654,15.33158551,31.10310935,37.17439002,False
2013-10-05 00:30:00+00:00,16.03072421,10.06512945,15.20476538,50.75460632,16.13208262,32.75037675,17.89136343,12.18014209,16.33811522,32.83052634,37.35120114,False
2013-10-05 01:00:00+00:00,16.04958535,10.34884392,15.44088527,48.34237899,13.58889328,34.99236927,15.29233281,13.2255897,17.28941052,32.58758405,35.05438235,False
2013-10-05 01:30:00+00:00,15.43340021,10.11310207,14.34083031,45.20917173,14.13297474,34.18052775,14.07488525,17.0243347,16.73363316,30.58591261,30.68480743,False
2013-10-05 02:00:00+00:00,15.53560282,11.01135749,14.32423574,48.82870781,14.53658182,36.3143077,17.07854024,16.93173095,17.70374972,32.75100751,33.68241348,False
2013-10-05 02:30:00+00:00,14.03928379,11.41549116,15.98044319,52.34206472,17.69486416,39.32774638,15.92378929,18.54583327,19.15408779,35.49308262,37.9059198,False
2013-10-05 03:00:00+00:00,15.40595683,12.06761776,6.363660261,58.43164942,19.51084075,40.49728505,18.61530464,18.78251103,19.98094832,40.84922941,41.95604289,False
2013-10-05 03:30:00+00:00,16.12182577,13.02862653,7.760071348,66.06525317,19.73485339,39.94295502,18.62800613,20.42228801,19.72778351,44.45664634,42.588834,False
2013-10-05 04:00:00+00:00,17.20641129,13.51375314,15.55876925,72.08915581,22.27398413,39.35837701,20.61129486,20.00309772,18.92941963,50.01607777,47.26340872,False
2013-10-05 04:30:00+00:00,20.53064005,12.55556183,14.48503602,71.25937017,21.04332209,33.62851948,18.54966138,19.03767736,16.62803103,50.01607777,44.01740003,False
2013-10-05 05:00:00+00:00,19.09249173,13.2353565,14.16407741,72.87974414,18.71352632,34.19769942,17.53761361,18.57775114,17.14255067,50.41094963,40.84013768,False
2013-10-05 05:30:00+00:00,20.44295502,11.97057027,12.69691106,72.08915581,18.7147971,30.66977285,16.77016865,16.39177425,15.34673504,48.86302633,36.41701214,False
2013-10-05 06:00:00+00:00,18.38480605,10.66785362,9.993863042,72.87974414,16.28699411,23.01764119,16.04723888,13.00867408,13.59534749,50.09277058,37.62468655,False
2013-10-05 06:30:00+00:00,20.55262696,8.614620744,9.194107154,70.82386701,15.6096658,15.12301837,14.14435213,10.09122656,10.94889125,46.87058383,32.33056373,False
2013-10-05 07:00:00+00:00,18.64475734,7.055109121,7.257439435,62.36117947,12.5036791,9.815587565,12.17941593,8.410450996,8.70701478,43.31852597,25.85804929,False
2013-10-05 07:30:00+00:00,15.88698071,5.834926801,6.477014298,44.78618305,8.725664645,7.457674118,8.747091848,7.422690568,6.959198626,32.10145963,15.29480656,False
2013-10-05 08:00:00+00:00,14.86856367,5.333348614,6.105920098,41.03274618,7.257760965,6.617681718,8.069152923,6.790265944,6.16247164,29.9037822,15.5934719,False
2013-10-05 08:30:00+00:00,12.47970572,4.90795413,6.708367331,33.99946348,7.044279361,6.095358306,6.835272653,6.59121772,5.545155203,23.8983988,10.71557997,False
2013-10-05 09:00:00+00:00,10.68211137,4.541196483,5.111801917,23.23225367,2.488728302,5.669702912,4.824192542,4.868660628,4.919592084,18.17544438,7.453740819,False
2013-10-05 09:30:00+00:00,9.33690722,4.246767341,4.893445227,17.5622083,2.173319033,5.279718716,4.363322048,5.556911212,4.673913115,13.85253931,6.947695698,False
2013-10-05 10:00:00+00:00,8.159573585,4.12207667,2.516640278,15.86756512,3.212088161,4.992067237,3.883764374,3.254125655,4.456707066,11.86477073,5.504794443,False
2013-10-05 10:30:00+00:00,4.703282279,3.801850074,2.506238067,10.27989067,1.076207655,4.686343449,2.894627147,2.2847242,4.007587592,6.958964172,3.192688164,False
2013-10-05 11:00:00+00:00,2.405651039,2.628493054,3.663419701,6.697679293,1.031895222,4.083878112,0.0,3.325407739,3.54380289,4.597304399,1.129020912,False
2013-10-05 11:30:00+00:00,2.175467044,2.621838202,3.811768878,5.956246137,0.0,4.056016184,0.974855366,3.080279433,3.520089663,4.052958018,1.057342387,False
2013-10-05 12:00:00+00:00,3.144674923,2.580836738,4.346687336,4.855637449,0.0,3.950625217,1.915843633,3.302047878,3.605013102,3.969605568,2.07750392,False
2013-10-05 12:30:00+00:00,3.100330837,2.53603725,3.858823143,4.657076752,0.0,3.939568664,1.779909489,3.99447722,3.580813806,3.831452472,1.982336981,False
2013-10-05 13:00:00+00:00,3.008487382,2.514878914,3.828346236,4.511753111,0.0,3.958244649,1.746047401,2.886362038,3.616269228,2.831682492,1.878956074,False
2013-10-05 13:30:00+00:00,2.885087596,2.519396554,3.806267199,4.299294955,0.0,3.899292908,1.713722076,2.716228377,3.594901826,2.700576503,1.062494093,False
2013-10-05 14:00:00+00:00,1.812146387,0.809260663,2.221266798,3.820562202,0.0,3.951292451,1.639968923,1.427627493,2.391529208,2.534348383,0.0,False
2013-10-05 14:30:00+00:00,0.914997669,1.560967564,1.230870586,3.475723327,0.948956944,2.978948314,0.842209499,1.784753944,2.360131762,1.020561572,0.0,False
2013-10-05 15:00:00+00:00,0.84621606,0.791152581,2.241284212,3.180392344,0.0,3.768721709,0.0,1.182241959,2.353968401,0.0,0.0,False
2013-10-05 15:30:00+00:00,0.832800339,0.0,1.210291154,2.107149999,1.21092547,3.760358388,1.918515824,1.102196864,2.392146157,0.976884687,0.0,False
2013-10-05 16:00:00+00:00,0.0,0.0,2.212314683,1.0058138,0.0,2.998076269,1.653204665,0.0,2.354452541,1.260060008,0.0,False
2013-10-05 16:30:00+00:00,0.0,0.0,2.243352808,0.0,1.213533561,3.688138575,1.602861446,1.21480298,2.380304997,0.0,0.0,False
2013-10-05 17:00:00+00:00,0.0,0.0,1.219812827,0.937596678,0.0,3.555613607,0.0,1.271792252,0.803774746,0.0,0.0,False
2013-10-05 17:30:00+00:00,0.0,0.793429149,1.182086164,0.88641683,0.0,2.841127281,0.0,1.239256445,0.809876977,0.0,0.0,False
2013-10-05 18:00:00+00:00,0.0,0.796943672,1.217177875,0.875124068,1.206788337,3.603055963,1.628791689,1.265913365,2.368456149,0.0,0.0,False
2013-10-05 18:30:00+00:00,0.0,0.0,2.228169663,0.0,0.0,2.867857376,0.832587783,0.0,2.364136546,0.0,0.0,False
2013-10-05 19:00:00+00:00,0.0,0.0,2.17930792,0.877300284,0.0,2.871737311,0.87740168,1.218897669,2.375387692,0.0,0.0,False
2013-10-05 19:30:00+00:00,0.0,0.0,1.221120124,0.907594299,1.217653303,2.82892243,1.80643819,1.36583056,2.380779117,0.0,0.0,False
2013-10-05 20:00:00+00:00,0.0,0.0,2.221342629,0.92762762,0.0,2.732223776,1.671516847,1.396519251,2.327050726,0.0,0.0,False
2013-10-05 20:30:00+00:00,0.0,0.0,1.215148437,1.938740919,0.972679062,2.640616857,0.768063463,1.328536752,0.78361005,0.0,0.0,False
2013-10-05 21:00:00+00:00,0.0,0.810608564,1.162108308,2.103293199,1.092372173,2.837389781,0.0,2.214716815,0.794592276,0.0,0.0,False
2013-10-05 21:30:00+00:00,1.037888585,0.839796357,2.707365642,5.057259881,0.972973961,4.087415249,2.064126761,4.558535088,2.255013217,3.492094483,0.751256958,False
2013-10-05 22:00:00+00:00,4.932614053,3.545809541,4.124256642,9.714238872,3.697485588,4.604640087,4.781738147,3.8112773,3.563501706,6.185247001,7.097075347,False
2013-10-05 22:30:00+00:00,5.382472383,1.799438185,4.280500393,10.17528627,3.79569213,5.284418949,5.289518373,5.564754958,3.65670507,6.43480019,8.199485981,False
2013-10-05 23:00:00+00:00,7.305034389,3.765318844,4.636657925,15.16989255,5.748457824,8.518938491,6.424947076,4.425772415,3.821435233,9.24680512,13.24810219,False
2013-10-05 23:30:00+00:00,7.619198076,4.61332167,7.518960178,16.03580839,7.085720949,13.18510405,7.341520876,6.495680663,5.838107643,10.43346416,14.22989287,False
2013-10-06 00:00:00+00:00,8.530913614,4.914183139,8.578280518,18.8413099,8.090404638,14.57486122,9.016310928,7.164219107,7.267738063,12.224483,16.10351069,False
2013-10-06 00:30:00+00:00,9.933584989,5.752486987,11.05831782,24.09120129,9.73193415,20.02689909,11.05454671,4.935907033,9.679289059,15.37988093,21.94747899,False
2013-10-06 01:00:00+00:00,8.640130084,5.637661351,11.22786276,19.18387675,6.181601538,19.27988916,9.25173252,8.711276321,10.19887261,12.95725578,15.83145092,False
2013-10-06 01:30:00+00:00,8.875678071,6.130062583,12.02576926,20.37554897,6.701481234,22.0345201,9.620512322,8.766167112,12.0276714,13.16573721,16.88835565,False
2013-10-06 02:00:00+00:00,8.488744403,5.85528094,11.76332676,19.01626394,6.347585115,21.17928065,8.85867868,8.220329293,11.50930282,12.08631715,15.90506946,False
2013-10-06 02:30:00+00:00,10.67964339,6.669254768,13.3729885,22.66111858,8.527570093,25.01528765,12.16531689,9.29452578,13.54691967,15.96642176,22.6089643,False
2013-10-06 03:00:00+00:00,8.776078294,5.678005318,10.9302028,19.73769868,7.786570912,18.86793882,9.460093981,6.947069042,10.29207835,12.91094923,15.78192021,False
2013-10-06 03:30:00+00:00,9.782425156,6.175094738,11.78730351,22.96796382,9.16667675,21.19989872,10.47445329,8.470607533,10.73206842,14.15286904,17.53369457,False
2013-10-06 04:00:00+00:00,11.00790316,6.133566253,11.52713173,26.33338458,10.65430304,21.80266062,11.35044327,9.046622793,10.96586127,16.76594938,21.87590304,False
2013-10-06 04:30:00+00:00,10.89406592,6.697390817,12.91156257,27.27683206,10.76836191,24.63949874,12.37349645,10.21556838,12.18184376,17.09387574,21.95672684,False
2013-10-06 05:00:00+00:00,11.73376872,6.416338472,11.61294492,28.52948468,9.911538746,22.63292514,13.17930776,8.236354485,11.33574066,18.54081563,24.46876433,False
2013-10-06 05:30:00+00:00,10.52720328,6.31074766,12.3640707,28.07609724,10.17462744,22.54131651,11.30452561,5.769597757,10.55006117,17.15101795,20.04844661,False
2013-10-06 06:00:00+00:00,10.64603688,5.897004984,10.37178157,25.16603129,7.723173323,19.93576948,10.34528059,7.294891594,9.154141054,16.43377418,18.46583449,False
2013-10-06 06:30:00+00:00,9.263727212,5.233801606,8.648823881,21.39216858,6.208843665,17.05083128,9.098677072,6.468201518,7.932482043,13.90276389,14.71154413,False
2013-10-06 07:00:00+00:00,6.562935942,4.560046868,5.725293933,16.49550044,5.210456437,12.96622254,7.281000065,3.284021945,6.06329403,9.434815498,8.708308006,False
2013-10-06 07:30:00+00:00,2.349943586,3.498064786,2.781844366,3.586350961,0.0,6.626295089,2.903640784,3.40343276,3.941664356,2.948105255,2.203399055,False
2013-10-06 08:00:00+00:00,2.829320688,3.359600479,2.663551588,2.72478662,1.188006046,5.119819218,2.028948828,2.348810473,2.629910951,1.248222308,1.9477404,False
2013-10-06 08:30:00+00:00,0.869186897,3.306877361,2.492107201,2.371589686,0.0,4.572781954,2.42484406,3.234369768,3.367799834,0.0,0.938921666,False
2013-10-06 09:00:00+00:00,0.816426771,3.310623492,2.439198297,2.152466058,0.0,4.151227414,1.67901241,2.804688645,3.261021703,0.0,0.0,False
2013-10-06 09:30:00+00:00,0.0,2.484847002,3.64290103,1.991508964,0.0,3.904437722,0.881832349,2.319396018,3.242053339,0.0,0.0,False
2013-10-06 10:00:00+00:00,0.0,3.315421055,3.759192315,1.01357148,1.1772492,3.992591025,1.770096697,3.521197478,3.339195556,0.0,0.0,False
2013-10-06 10:30:00+00:00,0.0,3.245390956,2.387687091,1.990912355,0.0,3.932863883,0.860216857,2.768118762,3.279671734,0.0,0.0,False
2013-10-06 11:00:00+00:00,0.0,2.389934581,2.280077535,1.093709837,0.0,3.926128355,1.722646088,2.241019066,2.470660306,0.0,0.0,False
2013-10-06 11:30:00+00:00,0.0,1.616051967,2.254092271,2.063440777,0.0,3.983714557,0.924337896,3.012027719,3.169060225,0.0,0.0,False
2013-10-06 12:00:00+00:00,0.0,1.625797248,2.195710992,2.218510046,0.0,4.081032635,1.621124042,3.938282846,2.513590615,1.120681082,0.0,False
2013-10-06 12:30:00+00:00,0.0,2.464545545,3.661621782,0.0,1.078554252,4.048320728,0.0,4.167160885,3.269980435,0.0,0.0,False
2013-10-06 13:00:00+00:00,0.0,3.299169131,3.576448728,0.906854384,0.0,4.160614174,3.418729217,3.337903959,3.337585349,0.0,0.929658742,False
2013-10-06 13:30:00+00:00,0.0,3.300394306,2.256518258,0.0,0.0,3.917320103,0.82800688,2.161815515,2.58724255,0.0,0.0,False
2013-10-06 14:00:00+00:00,0.0,2.383860957,2.323064935,0.917560017,0.0,3.680926971,0.931995923,2.607989405,3.458890227,0.0,0.0,False
2013-10-06 14:30:00+00:00,0.0,0.825826215,3.603366493,0.0,0.0,3.528639821,1.757718378,2.573284072,3.277074339,0.0,0.0,False
2013-10-06 15:00:00+00:00,0.0,0.822022675,2.288094328,0.0,0.0,3.53192439,1.047315246,1.270804557,3.291390676,0.0,0.0,False
2013-10-06 15:30:00+00:00,0.0,1.55389401,2.306447539,0.963693786,0.0,3.509447728,0.768827664,1.261163363,2.441693541,0.0,0.0,False
2013-10-06 16:00:00+00:00,0.0,2.399109669,2.330392659,0.0,0.946903585,3.634623649,0.832587783,2.228574992,3.371130491,0.0,0.0,False
2013-10-06 16:30:00+00:00,0.0,2.424355321,2.458334998,0.858278265,1.192710948,3.581954965,1.684632316,2.251699775,3.409022727,0.953363685,0.723657042,False
2013-10-06 17:00:00+00:00,0.0,1.679191587,3.641590306,0.0,0.0,3.760918028,0.81289522,2.258218028,3.42876409,0.0,0.0,False
2013-10-06 17:30:00+00:00,0.0,2.448131209,3.738676534,0.0,0.984036113,3.746560293,0.0,2.295789478,3.473663806,0.0,0.755634342,False
2013-10-06 18:00:00+00:00,0.0,3.349497281,3.868973964,0.0,0.0,3.727556422,0.0,2.512789457,3.528147573,0.0,0.0,False
2013-10-06 18:30:00+00:00,0.0,3.408337646,3.976186967,0.0,1.229157695,3.742529197,0.755456509,2.816932247,3.661611717,0.0,0.0,False
2013-10-06 19:00:00+00:00,0.0,3.346334347,3.799642592,0.0,0.0,3.664490301,0.0,2.318106077,3.570675723,0.0,0.0,False
2013-10-06 19:30:00+00:00,0.0,2.423033103,3.715887632,0.0,0.0,3.623128706,0.927692512,2.81370533,3.480400935,0.0,0.0,False
2013-10-06 20:00:00+00:00,0.0,2.436372171,3.671329076,0.0,0.0,3.692782945,0.854852181,2.938282614,3.431401588,0.0,0.0,False
2013-10-06 20:30:00+00:00,0.0,2.387092805,3.636701042,0.948709774,0.0,3.563806595,1.713044144,2.692447477,3.403535788,0.0,0.0,False
2013-10-06 21:00:00+00:00,0.0,0.846682057,3.555979357,1.053965187,1.094329775,3.559374951,0.0,4.016413523,3.395647693,0.0,0.0,False
2013-10-06 21:30:00+00:00,0.850293724,0.872998604,3.709268711,3.261981827,1.06346986,4.337722367,0.765128705,5.292050991,3.333342096,1.14285102,0.0,False
2013-10-06 22:00:00+00:00,4.160103673,2.572374327,4.137168012,6.744787202,3.180368941,5.913800474,4.107317394,4.434669796,3.730324088,4.907134686,3.872918375,False
2013-10-06 22:30:00+00:00,5.573325595,3.844958955,5.090826435,10.19155829,4.468618924,7.875118137,5.368949347,6.479007959,4.367068719,6.661162392,8.823010641,False
2013-10-06 23:00:00+00:00,6.845543633,4.266165074,6.775870745,14.21869104,4.679662031,10.58105855,8.10048522,6.285685552,5.171774823,9.034289659,14.62526223,False
2013-10-06 23:30:00+00:00,10.08211898,4.637915414,8.754317529,19.86800184,8.175254404,14.31793246,9.80527854,8.294168404,6.757587011,12.38034821,18.37517318,False
2013-10-07 00:00:00+00:00,11.1387148,5.424542979,10.9728641,24.48613299,11.56095678,18.207434,12.56046449,8.243768665,8.95659673,16.50336104,22.38520757,False
2013-10-07 00:30:00+00:00,12.41368249,6.189668914,14.92693819,29.23828474,13.49917307,22.71024533,16.5644107,12.07946948,11.03781332,21.37881879,27.87352563,False
2013-10-07 01:00:00+00:00,13.16706928,6.543773125,21.13220666,32.56384124,12.27027887,23.60164496,15.22347035,12.85750605,12.64955211,21.78025152,27.5009105,False
2013-10-07 01:30:00+00:00,12.5192664,6.625394078,11.77044743,30.80236123,12.3155553,25.33540397,16.34539032,9.701337678,13.83602292,21.20525614,26.46769008,False
2013-10-07 02:00:00+00:00,12.98161052,6.892200638,13.09393596,32.2293946,13.92402669,25.99519552,14.75961709,9.176031697,14.56262522,21.40438763,27.58867679,False
2013-10-07 02:30:00+00:00,12.80395152,7.116390952,13.9974746,33.59601027,11.85835387,27.40004942,15.96460286,12.23465526,15.25005809,22.15727824,27.77672711,False
2013-10-07 03:00:00+00:00,12.27836111,7.626909385,15.33873612,28.91800169,10.50295338,28.90360294,14.53318165,8.572981223,15.55011074,22.27076474,26.66886273,False
2013-10-07 03:30:00+00:00,12.54097634,7.316221609,14.8758427,31.0330128,11.85338582,29.31449215,14.22342165,11.59606937,14.87897842,21.22091555,27.17042595,False
2013-10-07 04:00:00+00:00,14.51427532,8.120004914,16.78199753,34.9681986,14.12662109,33.00418044,15.78192475,11.25890019,17.1400704,24.17531977,32.67235089,False
2013-10-07 04:30:00+00:00,12.7272135,7.553128354,15.17110355,31.92335679,9.958244296,27.90270015,12.51467808,11.09658412,14.20217397,20.94989593,23.51726307,False
2013-10-07 05:00:00+00:00,11.70851419,7.704282999,14.71936672,29.13152311,9.955407673,26.42264965,12.407126,10.5740518,13.13365192,19.33541387,20.82520386,False
2013-10-07 05:30:00+00:00,11.46308704,7.124220778,13.43769584,28.0229936,8.509400633,24.74982311,11.66487165,8.774118371,12.17818738,18.13435104,19.17396635,False
2013-10-07 06:00:00+00:00,9.340537245,6.072694207,12.0304705,20.68638564,5.490039612,20.24587359,8.377783432,8.357884163,10.56541418,14.36925304,13.00278374,False
2013-10-07 06:30:00+00:00,10.32103129,5.927526941,10.33621987,24.61994856,7.833616401,19.20392839,10.25653633,6.704220711,9.892566046,15.51718738,16.71900237,False
2013-10-07 07:00:00+00:00,8.690708158,4.923345788,8.531868303,19.73769868,5.078179128,14.86146795,7.854952063,6.27362297,7.9386219,12.45153082,11.75876392,False
2013-10-07 07:30:00+00:00,8.534779148,4.599427838,7.10100957,19.01626394,5.534799168,12.67259803,7.457794346,5.662476432,7.154194,12.49792563,11.2281218,False
2013-10-07 08:00:00+00:00,6.835144184,3.943661145,5.686342894,14.88654922,2.734847549,9.381103439,4.865190713,3.44681908,5.594098504,9.388667222,7.498602303,False
2013-10-07 08:30:00+00:00,4.77453201,3.631939186,4.685617243,10.10818532,1.735076013,7.204534048,3.736306573,2.264011512,4.560847794,6.417248583,3.541203287,False
2013-10-07 09:00:00+00:00,3.941913205,3.411637065,4.198295474,7.960523686,1.287608188,5.974131645,3.618304877,2.178499214,3.96151725,5.287479453,2.749476879,False
2013-10-07 09:30:00+00:00,3.829691072,2.535307905,3.981972466,7.132529748,1.14882773,5.401807135,2.973790049,2.19230678,3.778448793,4.607825685,2.386526083,False
2013-10-07 10:00:00+00:00,3.522731043,2.487994187,2.595136817,6.700042246,1.113988602,5.007012962,3.077527911,1.960778623,3.618886777,4.590657905,2.218617877,False
2013-10-07 10:30:00+00:00,3.434248639,1.679526021,2.490047756,6.01438781,1.077456137,4.676630095,2.965777361,1.30050707,3.455854444,4.368574823,2.185645963,False
2013-10-07 11:00:00+00:00,3.230178824,1.599378187,2.563908734,5.609675165,0.0,4.683429277,2.889504062,1.940558419,3.514551032,4.058206089,1.07693149,False
2013-10-07 11:30:00+00:00,3.149425691,0.841289353,2.375008891,5.770913745,2.043896026,4.629475319,2.676178327,1.865064839,3.424221617,3.228376367,1.219314039,False
2013-10-07 12:00:00+00:00,1.347826657,0.832195746,3.719204342,5.448163828,1.081333485,4.40209967,2.835373139,3.108776477,3.368428478,2.894610508,1.917975581,False
2013-10-07 12:30:00+00:00,2.022311469,0.0,1.325600795,2.504194308,0.0,4.223128496,1.897286651,1.287275338,2.485796889,1.255425348,0.0,False
2013-10-07 13:00:00+00:00,0.864318935,0.809260663,1.195616756,1.091412748,0.0,2.894898697,0.784010506,2.217367608,1.682594401,0.0,0.0,False
2013-10-07 13:30:00+00:00,0.0,0.805642373,2.171748892,0.912100156,0.0,2.862856861,0.75531608,2.20242895,2.317010116,0.0,0.0,False
2013-10-07 14:00:00+00:00,0.0,0.0,1.29030408,0.952589271,0.0,2.634410263,1.698832714,0.0,1.554690236,0.0,0.0,False
2013-10-07 14:30:00+00:00,0.0,0.0,0.990039638,0.925874069,0.0,1.646856252,0.770994131,0.0,1.560904551,0.0,0.0,False
2013-10-07 15:00:00+00:00,0.0,0.0,2.221934744,0.875663338,1.193970586,1.683505154,0.93992963,1.12497521,1.571342766,0.0,0.0,False
2013-10-07 15:30:00+00:00,0.0,0.0,1.195616756,0.0,0.0,1.672745183,0.0,0.0,0.883482272,0.0,0.0,False
2013-10-07 16:00:00+00:00,0.0,0.0,1.518656923,1.913594612,0.982850637,1.619087462,0.894542509,1.311526109,0.0,0.0,0.0,False
2013-10-07 16:30:00+00:00,0.0,0.0,1.281764479,0.0,1.210781487,1.59617952,1.01812243,0.0,1.557890856,0.0,0.0,False
2013-10-07 17:00:00+00:00,0.0,0.0,1.195616756,1.036121983,0.993659601,0.751428274,0.777406311,1.282119444,0.0,0.0,0.0,False
2013-10-07 17:30:00+00:00,0.0,0.786464671,1.17985072,0.0,0.0,0.0,0.0,1.279539105,0.0,0.0,0.0,False
2013-10-07 18:00:00+00:00,0.0,0.0,1.17205037,0.0,0.0,0.0,0.0,1.23701858,0.0,0.0,0.0,False
2013-10-07 18:30:00+00:00,0.0,0.0,1.258091991,0.0,0.0,1.562582211,0.825793135,0.0,0.883175713,0.0,0.0,False
2013-10-07 19:00:00+00:00,0.0,0.0,1.256333323,0.906854384,0.938538629,1.617579854,0.755456509,1.278256892,0.0,0.0,0.0,False
2013-10-07 19:30:00+00:00,0.0,0.0,1.197061677,1.002418056,0.95677174,1.623202159,0.0,1.324396843,0.0,0.0,0.0,False
2013-10-07 20:00:00+00:00,0.0,0.0,1.158470842,1.996962219,0.0,1.662547713,0.892318608,1.333205253,0.0,0.0,0.0,False
2013-10-07 20:30:00+00:00,0.0,0.803386479,1.149696076,2.126281128,1.072092631,1.692530365,1.728014032,2.234981624,0.0,0.0,0.0,False
2013-10-07 21:00:00+00:00,0.930171993,0.808584037,1.189337488,3.427214447,0.970627794,2.540503269,0.889396371,2.235356683,0.706529437,1.094922238,0.0,False
2013-10-07 21:30:00+00:00,0.954802531,0.824674156,2.643196475,3.489026502,1.162745343,2.608192744,0.998439492,3.320041526,2.403717484,1.169864262,1.815663243,False
2013-10-07 22:00:00+00:00,1.209749144,2.462370453,4.14114413,4.368374416,2.513326953,3.607207723,2.899125714,4.684445414,3.408523323,3.50264393,4.720839734,False
2013-10-07 22:30:00+00:00,4.808187232,2.540637054,4.500642773,7.651710979,3.247491004,3.976965581,4.867245077,5.01194623,3.574094249,4.400785963,7.126269911,False
2013-10-07 23:00:00+00:00,6.480069432,3.587227498,6.020626401,11.37362387,6.351429959,6.036116759,7.130506596,5.768660614,3.734846039,7.666329133,12.57655531,False
2013-10-07 23:30:00+00:00,7.646592572,4.20411241,8.516729059,15.94026648,7.860665358,9.755607668,8.561535799,6.643487062,3.942856184,9.753741935,16.56437448,False
2013-10-08 00:00:00+00:00,8.204378357,4.778016564,12.04519239,18.02237632,8.421827961,13.85699806,9.221421008,7.70296801,7.107198569,12.41475283,17.67386212,False
2013-10-08 00:30:00+00:00,11.56663248,5.518605608,11.69788509,27.070692,10.91745585,20.26870547,11.80535524,7.636490087,10.7835748,18.14883388,24.29729328,False
2013-10-08 01:00:00+00:00,13.17812798,6.014737547,2.948757669,30.25616774,11.96329987,22.96807039,14.99428568,4.603715716,12.61833513,20.21908257,27.32334913,False
2013-10-08 01:30:00+00:00,12.1245391,6.241013731,4.487711861,31.33909322,10.55175133,24.26928527,12.94752642,5.343663813,13.83799527,20.32806398,25.36913628,False
2013-10-08 02:00:00+00:00,13.8900933,6.920500463,13.7567399,36.59617789,14.92261582,27.53518303,16.59594429,3.624507131,15.1649153,24.62398454,30.28054235,False
2013-10-08 02:30:00+00:00,14.78010394,6.585813738,12.61258586,40.91567773,14.71230987,25.63625036,20.48756575,9.718516062,14.43381983,27.26296036,33.48056179,False
2013-10-08 03:00:00+00:00,15.30903238,7.303201525,13.68255017,41.50696268,14.28538092,29.23915614,18.14584142,9.779330877,16.0390311,29.45821274,35.6243737,False
2013-10-08 03:30:00+00:00,15.80641182,7.866670641,18.59964739,44.12458701,16.86016681,32.00155121,17.69104573,6.534125206,17.1458864,30.49432319,35.83715813,False
2013-10-08 04:00:00+00:00,14.92304974,8.580226877,12.12048968,40.64269632,15.11496183,33.52860713,16.66851387,5.894800959,16.97788068,29.66453118,33.43848104,False
