TIMESTAMP,Avg_R_W/m2,Temperature_C,Relative Humidity_%,VPD_kPa
2017-08-03 20:30:00,0.0,6.322486,97.56454,0.023278540234876837
2017-08-03 21:00:00,0.0,6.286567,97.79405,0.021032641144051192
2017-08-03 21:30:00,0.0,6.285753,98.11145,0.018005377590329105
2017-08-03 22:00:00,0.0,6.288027,98.34718,0.01576040862556773
2017-08-03 22:30:00,0.0,6.335307,98.45742,0.014757291070951056
2017-08-03 23:00:00,0.0,6.434595,98.61165,0.013373094177470228
2017-08-03 23:30:00,0.0,6.491556,98.80482,0.01155769773259949
2017-08-04 00:00:00,0.0,6.517667,99.09819,0.008736438153018312
2017-08-04 00:30:00,0.0,6.500556,99.47546,0.005075583321070051
2017-08-04 01:00:00,0.0,6.319565,99.79752,0.001934948163791506
2017-08-04 01:30:00,0.0,5.961957,99.93063,0.0006467345074721497
2017-08-04 02:00:00,0.0,5.941381,99.99938,5.772016036343996e-06
2017-08-04 02:30:00,0.0,5.884799,100.0,0.0
2017-08-04 03:00:00,0.0,5.721102,100.0,0.0
2017-08-04 03:30:00,0.0,5.526655,99.99996,3.6183223786283553e-07
2017-08-04 04:00:00,0.0,5.507405,99.99992,7.22697500331412e-07
2017-08-04 04:30:00,0.0,5.547504,99.99996,3.623565301189664e-07
2017-08-04 05:00:00,0.0,5.568557,99.99997,2.7216497419232615e-07
2017-08-04 05:30:00,0.0,5.376057,99.99991,8.05646173439348e-07
2017-08-04 06:00:00,0.0,5.113907,99.99999,8.789741566715292e-08
2017-08-04 06:30:00,0.0,5.135319,99.99998,1.7605732625538056e-07
2017-08-04 07:00:00,0.0,4.84646,100.0,0.0
2017-08-04 07:30:00,0.5015448,4.893947,100.0,0.0
2017-08-04 08:00:00,12.9931,4.747378,99.99993,5.99741451110536e-07
2017-08-04 08:30:00,38.53681,4.840412,99.99993,6.036528284699142e-07
2017-08-04 09:00:00,69.23155,5.332233,99.99986,1.2494132375921968e-06
2017-08-04 09:30:00,86.19766,5.725092,99.99998,1.8342479643972672e-07
2017-08-04 10:00:00,149.8412,5.849061,99.99976,2.2200907501610466e-06
2017-08-04 10:30:00,148.8166,6.149663,99.99972,2.6445384386594106e-06
2017-08-04 11:00:00,162.0244,6.509647,99.99975,2.4205797517377806e-06
2017-08-04 11:30:00,141.6177,6.820721,100.0,0.0
2017-08-04 12:00:00,181.6916,7.331875,100.0,0.0
2017-08-04 12:30:00,306.1146,8.391392,100.0,0.0
2017-08-04 13:00:00,269.5193,9.444941,96.94674,0.036102478944424796
2017-08-04 13:30:00,374.1661,10.67042,76.44197,0.3023738870163978
2017-08-04 14:00:00,263.8287,10.68257,74.71214,0.3248395593768304
2017-08-04 14:30:00,173.0989,10.66093,77.05186,0.29435960806703404
2017-08-04 15:00:00,151.599,9.85731,85.35083,0.17808014753517146
2017-08-04 15:30:00,234.7827,10.40948,82.39548,0.22206072538882043
2017-08-04 16:00:00,146.8165,10.33507,82.6907,0.21725460660060825
2017-08-04 16:30:00,50.34359,10.25202,81.86273,0.22638686516902415
2017-08-04 17:00:00,63.53303,10.14467,82.25045,0.21996262042064862
2017-08-04 17:30:00,25.83754,9.921265,84.78236,0.18578551857786169
2017-08-04 18:00:00,1.904811,9.57474,89.1019,0.12999142608771735
2017-08-04 18:30:00,0.0,9.285563,92.92303,0.08278671474818863
2017-08-04 19:00:00,0.0,9.144381,92.20672,0.09030268234503144
2017-08-04 19:30:00,0.0,9.03035,91.46384,0.09815250066010761
2017-08-04 20:00:00,0.0,8.660409,90.80431,0.10312435581594212
2017-08-04 20:30:00,0.0,8.449177,89.95012,0.11110183027015492
2017-08-04 21:00:00,0.0,8.365442,88.40945,0.12740812036685728
2017-08-04 21:30:00,0.0,8.132682,90.55373,0.1022083311859202
2017-08-04 22:00:00,0.0,7.816833,94.90064,0.05400107381667066
2017-08-04 22:30:00,0.0,7.746776,95.11981,0.05143381320797108
2017-08-04 23:00:00,0.0,7.745792,94.58573,0.057058815614848886
2017-08-04 23:30:00,0.0,7.67365,94.66135,0.055985629554169296
2017-08-05 00:00:00,0.0,7.446432,91.0126,0.09279787570259122
2017-08-05 00:30:00,0.0,7.035175,90.38177,0.09655309083698325
2017-08-05 01:00:00,0.0,6.901631,94.1276,0.0584124669882086
2017-08-05 01:30:00,0.0,6.807652,93.11058,0.06808765245825592
2017-08-05 02:00:00,0.0,6.780435,93.74014,0.0617501187038614
2017-08-05 02:30:00,0.0,6.87507,93.87211,0.06084270986617537
2017-08-05 03:00:00,0.0,6.948744,94.20326,0.057846718560019716
2017-08-05 03:30:00,0.0,6.938829,93.77745,0.06205369752947455
2017-08-05 04:00:00,0.0,6.583416,91.02948,0.08729788336258854
2017-08-05 04:30:00,0.0,6.306126,92.58439,0.07079968194463744
2017-08-05 05:00:00,0.0,6.085853,94.46611,0.052036357789626675
2017-08-05 05:30:00,0.0,5.957198,95.69558,0.04011676802683141
2017-08-05 06:00:00,0.0,5.545811,96.20094,0.03441130907252954
2017-08-05 06:30:00,0.0,5.317426,97.01495,0.026612293316705282
2017-08-05 07:00:00,0.0,5.042837,97.80634,0.01918641289552513
2017-08-05 07:30:00,0.0,4.731009,98.33427,0.014255212092170766
2017-08-05 08:00:00,17.45331,4.553194,98.65652,0.011355274747239973
2017-08-05 08:30:00,54.58366,4.940386,98.91492,0.009422851121197668
2017-08-05 09:00:00,120.9626,5.569892,98.8007,0.01088125699182305
2017-08-05 09:30:00,148.953,6.200706,97.4069,0.024577779096104656
2017-08-05 10:00:00,138.3538,6.655648,94.32001,0.05555115736400905
2017-08-05 10:30:00,209.7759,7.174985,92.5736,0.07526839076186306
2017-08-05 11:00:00,275.1327,7.749805999999999,92.3509,0.08063286456080113
2017-08-05 11:30:00,402.7464,8.726646,86.996,0.1464876687747192
2017-08-05 12:00:00,279.0714,9.249439,82.17563,0.20800340597642636
2017-08-05 12:30:00,330.0885,9.535757,80.93658,0.22679145234642406
2017-08-05 13:00:00,355.3378,9.885301,79.8842,0.24499367901392013
2017-08-05 13:30:00,350.5639,10.23834,76.39994,0.2943033837099045
2017-08-05 14:00:00,267.1432,10.40613,76.42719,0.29727732948448904
2017-08-05 14:30:00,281.6422,10.23424,76.85501,0.28854935348116567
2017-08-05 15:00:00,279.8428,10.78364,72.08821,0.3609668660625991
2017-08-05 15:30:00,182.9533,10.57834,71.93375,0.35803422554653086
2017-08-05 16:00:00,267.2623,10.85558,72.3242,0.3596323951154882
2017-08-05 16:30:00,94.38811,10.45574,73.35,0.337198618250499
2017-08-05 17:00:00,62.19877,10.00017,76.79755,0.2847701198530521
2017-08-05 17:30:00,32.02562,9.84067,76.31332,0.2876219631249659
2017-08-05 18:00:00,1.646016,9.755017,76.14087,0.2880559262996019
2017-08-05 18:30:00,0.0,9.088477,83.05727,0.19558067539937912
2017-08-05 19:00:00,0.0,8.950403,84.99793,0.17157160730971224
2017-08-05 19:30:00,0.0,9.200768,82.36954,0.20506674421769538
2017-08-05 20:00:00,0.0,9.51464,78.13927,0.2597011639734546
2017-08-05 20:30:00,0.0,9.427896,78.69942,0.2515744797528514
2017-08-05 21:00:00,0.0,9.011105,82.73318,0.198283660384834
2017-08-05 21:30:00,0.0,8.779008,85.22369,0.1670431449988149
2017-08-05 22:00:00,0.0,8.744186,85.84868,0.15960133156176867
2017-08-05 22:30:00,0.0,7.288538,92.78176,0.07372987867948529
2017-08-05 23:00:00,0.0,7.515794,92.12333,0.0817157515767311
2017-08-05 23:30:00,0.0,7.405838,92.59329,0.07626471347344178
2017-08-06 00:00:00,0.0,7.322637999999999,92.5292,0.07648796209321751
2017-08-06 00:30:00,0.0,7.243965,91.53926,0.08615787737017933
2017-08-06 01:00:00,0.0,7.490771,83.74405,0.1683576107507122
2017-08-06 01:30:00,0.0,7.317516,86.8726,0.13435456945562696
2017-08-06 02:00:00,0.0,6.994731,91.41252,0.0859669531221011
2017-08-06 02:30:00,0.0,5.693991,90.7478,0.08467132112969372
2017-08-06 03:00:00,0.0,5.536405,90.01939,0.0903438177321014
2017-08-06 03:30:00,0.0,6.528956,93.2683,0.06526523010500342
2017-08-06 04:00:00,0.0,6.528058,93.18185,0.06609929162940935
2017-08-06 04:30:00,0.0,6.113655,94.20877,0.054560944617524976
2017-08-06 05:00:00,0.0,6.241919,93.88553,0.05811902220654195
2017-08-06 05:30:00,0.0,6.147991,93.30495,0.0632259697253069
2017-08-06 06:00:00,0.0,6.046208,93.80447,0.05809840974196403
2017-08-06 06:30:00,0.0,6.081463,92.76656,0.06799695021258279
2017-08-06 07:00:00,0.0,5.913857,86.64642,0.12408121505559985
2017-08-06 07:30:00,0.0,5.714641,85.5256,0.13265202212743907
2017-08-06 08:00:00,2.695131,5.384988,87.03493,0.11613053361930374
2017-08-06 08:30:00,20.71888,5.276998,87.4586,0.11149488684610015
2017-08-06 09:00:00,52.37914,5.42582,82.71061,0.15530452260488142
2017-08-06 09:30:00,172.0858,5.556162,84.70065,0.13867883556481309
2017-08-06 10:00:00,189.6146,5.791582,85.37061,0.13478950242184126
2017-08-06 10:30:00,429.4832,6.863641,81.30753,0.18544848666835836
2017-08-06 11:00:00,343.8318,7.252482,78.48753,0.21919479850062182
2017-08-06 11:30:00,478.5611,7.927495,79.18262,0.222119985264005
2017-08-06 12:00:00,589.4427,8.914162,76.62532,0.2666714826019622
2017-08-06 12:30:00,502.4779,9.368927,71.4128,0.33629706865566933
2017-08-06 13:00:00,474.6087,9.567449,68.96186,0.3700383911298059
2017-08-06 13:30:00,363.7883,9.60831,67.15524,0.39265375501383604
2017-08-06 14:00:00,274.2515,9.65786,67.13084,0.3942556302133706
2017-08-06 14:30:00,117.0558,9.072441,70.79956,0.33671464370070253
2017-08-06 15:00:00,31.77319,8.25442,75.62251,0.2659550130521539
2017-08-06 15:30:00,61.29219,6.981433,84.87655,0.15125867969120504
2017-08-06 16:00:00,95.05354,6.766325,87.24273,0.12572151901570425
2017-08-06 16:30:00,146.2678,6.63221,85.46817,0.14189441005119793
2017-08-06 17:00:00,63.4882,6.614259,84.05249,0.15552535987098334
2017-08-06 17:30:00,11.75529,6.324326,86.11743,0.13270881010717886
2017-08-06 18:00:00,5.980407,6.031029,88.09927,0.11148166259108826
2017-08-06 18:30:00,0.0,6.122855,87.66879,0.11624999173023823
2017-08-06 19:00:00,0.0,5.955687,89.83562,0.09472110847122785
2017-08-06 19:30:00,0.0,5.82932,91.39281,0.07951094763207181
2017-08-06 20:00:00,0.0,5.79718,93.37612,0.06105353247619161
2017-08-06 20:30:00,0.0,6.001453,94.87616,0.047900145183111476
2017-08-06 21:00:00,0.0,6.220479,93.43281,0.062329846860163844
2017-08-06 21:30:00,0.0,6.369523,92.48772,0.07203704072011485
2017-08-06 22:00:00,0.0,6.317966,92.93687,0.06748954209826069
2017-08-06 22:30:00,0.0,6.334107,91.67545,0.07963129063029971
2017-08-06 23:00:00,0.0,6.108894,91.5344,0.07973075665433929
2017-08-06 23:30:00,0.0,6.12404,92.51955,0.07052620766360296
2017-08-07 00:00:00,0.0,6.180246,93.30566,0.06336031420708596
2017-08-07 00:30:00,0.0,6.384118,93.6027,0.06140701827589036
2017-08-07 01:00:00,0.0,6.684175,90.87333,0.08943559083777924
2017-08-07 01:30:00,0.0,6.810557,88.21262,0.11651710822019717
2017-08-07 02:00:00,0.0,6.588917,89.73598,0.09992360342457937
2017-08-07 02:30:00,0.0,6.236711,89.18507,0.10276069002152026
2017-08-07 03:00:00,0.0,6.294555,89.78016,0.09749485425661485
2017-08-07 03:30:00,0.0,6.247553,91.82282,0.07775565563557893
2017-08-07 04:00:00,0.0,6.209384,92.92776,0.0670719104846568
2017-08-07 04:30:00,0.0,6.285547,93.78793,0.059224842097390734
2017-08-07 05:00:00,0.0,6.611254,93.65068,0.061907847644952115
2017-08-07 05:30:00,0.0,6.804404,93.00333,0.06913216141432421
2017-08-07 06:00:00,0.0,6.999011,91.10827,0.08903886698605501
2017-08-07 06:30:00,0.0,7.023263,86.2205,0.1382132078401118
2017-08-07 07:00:00,0.0,6.833233,82.4521,0.17372981955503547
2017-08-07 07:30:00,0.0,6.642606,85.67841,0.13994164277737892
2017-08-07 08:00:00,5.863025,6.643624,88.14874,0.11581123303421377
2017-08-07 08:30:00,16.1646,6.560141,90.23022,0.09492372662209989
2017-08-07 09:00:00,9.638239,6.467918,92.61171,0.07133036766006208
2017-08-07 09:30:00,59.23478,6.899842,92.22272,0.07735070776287523
2017-08-07 10:00:00,167.9667,7.296586,92.40385,0.07763275927747641
2017-08-07 10:30:00,446.5424,8.506193,87.69135,0.1365997156543618
2017-08-07 11:00:00,512.5526,9.133135,79.27209,0.23999736326692087
2017-08-07 11:30:00,454.4746,9.590521,77.51743,0.26845436902482817
2017-08-07 12:00:00,302.1866,9.476142,78.6011,0.2535573758471995
2017-08-07 12:30:00,583.5928,10.45026,75.01648,0.3159972982388368
2017-08-07 13:00:00,586.0281,10.89345,70.39495,0.3856721981520563
2017-08-07 13:30:00,411.9071,9.953485,78.52323,0.2627672583959295
2017-08-07 14:00:00,473.6002,10.79921,73.94617,0.3372883021601916
2017-08-07 14:30:00,278.6328,10.57668,68.86208,0.3971748025160471
2017-08-07 15:00:00,427.8043,11.21046,67.6134,0.43088566358684066
2017-08-07 15:30:00,104.2953,10.25903,68.73556,0.3904212610873759
2017-08-07 16:00:00,256.1686,10.7152,67.88168,0.4134790709468677
2017-08-07 16:30:00,197.5618,10.53059,66.97095,0.42000396414496843
2017-08-07 17:00:00,123.7426,10.44442,65.8358,0.4319482561035684
2017-08-07 17:30:00,57.44545,9.557875,72.41154,0.32869952178097633
2017-08-07 18:00:00,14.93756,8.934453,75.06848,0.2848229929544159
2017-08-07 18:30:00,0.0,8.430263,76.96986,0.25427271225761006
2017-08-07 19:00:00,0.0,8.461525,76.48364,0.2601921160028627
2017-08-07 19:30:00,0.0,8.159661,76.60199,0.2536305069128154
2017-08-07 20:00:00,0.0,8.182348,77.49386,0.24433930895343184
2017-08-07 20:30:00,0.0,7.863702,80.0252,0.21220544582229203
2017-08-07 21:00:00,0.0,7.818485,82.2134,0.18837730130123595
2017-08-07 21:30:00,0.0,7.602266,82.69936,0.1805472129289329
2017-08-07 22:00:00,0.0,7.404609,82.07407,0.1845625110460691
2017-08-07 22:30:00,0.0,7.011578,83.28754,0.167497474701686
2017-08-07 23:00:00,0.0,6.797184,83.66457,0.1613257842486133
2017-08-07 23:30:00,0.0,5.137462,88.03159,0.1053720459717577
2017-08-08 00:00:00,0.0,4.812654,92.32439,0.0660632586524353
2017-08-08 00:30:00,0.0,5.5963840000000005,88.87627,0.10111146578174775
2017-08-08 01:00:00,0.0,6.080805,84.75161,0.1433338557840692
2017-08-08 01:30:00,0.0,6.028174,85.18853,0.13872100720425926
2017-08-08 02:00:00,0.0,5.812108,86.05052,0.12870802426599584
2017-08-08 02:30:00,0.0,5.421866,87.18886,0.1150463489527779
2017-08-08 03:00:00,0.0,5.180897,88.33212,0.10303743219289889
2017-08-08 03:30:00,0.0,5.222312,89.23839,0.09530877570496869
2017-08-08 04:00:00,0.0,5.832536,85.64929,0.13259760931234585
2017-08-08 04:30:00,0.0,5.948852,85.24447,0.13744066187506543
2017-08-08 05:00:00,0.0,6.022733,86.39131,0.12740807006925586
2017-08-08 05:30:00,0.0,6.038766,87.2157,0.11982272687725702
2017-08-08 06:00:00,0.0,5.866561,87.79591,0.11302937561070467
2017-08-08 06:30:00,0.0,5.088802,89.98579,0.08786843526537562
2017-08-08 07:00:00,0.0,5.255611,90.84962,0.08122721611179022
2017-08-08 07:30:00,0.0,5.236989,90.68319,0.08259745659928723
2017-08-08 08:00:00,18.04446,5.082735,91.557,0.07405072604171732
2017-08-08 08:30:00,70.22803,5.685121,89.81114,0.0931857963910767
2017-08-08 09:00:00,182.2236,6.528815,87.16658,0.12442146467020936
2017-08-08 09:30:00,296.3758,7.856734,84.17355,0.16805497362822622
2017-08-08 10:00:00,375.766,9.142569,81.33173,0.21628747452768365
2017-08-08 10:30:00,355.7357,9.417626,80.62647,0.22865661792036798
2017-08-08 11:00:00,450.8459,10.20972,80.46601,0.243131970053862
2017-08-08 11:30:00,514.6542,11.06316,78.28691,0.2860700133938686
2017-08-08 12:00:00,452.5473,11.36908,79.16479,0.2801310613102297
2017-08-08 12:30:00,485.5998,11.92762,78.45162,0.3006162782068073
2017-08-08 13:00:00,386.3138,11.96801,78.2772,0.30385781702374526
2017-08-08 13:30:00,305.3976,11.94864,79.57768,0.28530211406956424
2017-08-08 14:00:00,271.4797,11.90883,82.07467,0.24976223276725618
2017-08-08 14:30:00,248.9305,12.02448,79.91552,0.28198878688895657
2017-08-08 15:00:00,181.3308,12.15694,77.38925,0.32023991342699515
2017-08-08 15:30:00,125.5143,12.09161,77.33471,0.3196343133273557
2017-08-08 16:00:00,120.1494,12.16021,75.56528,0.3461476214064934
2017-08-08 16:30:00,88.66917,12.06291,77.59444,0.31537467638615285
2017-08-08 17:00:00,50.91775,12.00111,78.7168,0.29835905252290024
2017-08-08 17:30:00,16.58489,11.60619,82.07034,0.24487874576807253
2017-08-08 18:00:00,6.508315,11.28815,85.62845,0.19219307240378167
2017-08-08 18:30:00,0.0,11.20565,85.49656,0.1928986278879627
2017-08-08 19:00:00,0.0,10.95615,87.57979,0.1624770014601605
2017-08-08 19:30:00,0.0,10.77965,89.31808,0.1381063444963644
2017-08-08 20:00:00,0.0,10.69459,88.62356,0.1462550740430944
2017-08-08 20:30:00,0.0,10.56802,89.50557,0.1337827705887702
2017-08-08 21:00:00,0.0,10.59076,88.87705,0.14201026511459583
2017-08-08 21:30:00,0.0,10.69116,87.69172,0.15819862540736362
2017-08-08 22:00:00,0.0,10.73389,84.30256,0.20233456071303563
2017-08-08 22:30:00,0.0,10.61386,83.07122,0.21646821576622183
2017-08-08 23:00:00,0.0,10.56876,80.96115,0.2427188306162963
2017-08-08 23:30:00,0.0,10.47038,81.49161,0.23441289736246573
2017-08-09 00:00:00,0.0,10.32611,82.368,0.22117249467126476
2017-08-09 00:30:00,0.0,10.377,78.90654,0.2654932882404204
2017-08-09 01:00:00,0.0,10.26592,76.8574,0.2891311997366478
2017-08-09 01:30:00,0.0,9.954261,77.00891,0.28130951816586064
2017-08-09 02:00:00,0.0,9.509724,78.03036,0.26090873001734854
2017-08-09 02:30:00,0.0,8.637705,81.23328,0.21013462906891528
2017-08-09 03:00:00,0.0,8.145375,83.37051,0.18008589073343761
2017-08-09 03:30:00,0.0,7.783428,85.19465,0.1564286377018464
2017-08-09 04:00:00,0.0,7.489021,85.58188,0.14930593992398616
2017-08-09 04:30:00,0.0,7.133387,86.58614,0.13556570892864767
2017-08-09 05:00:00,0.0,6.7381,90.09711,0.09740268419431738
2017-08-09 05:30:00,0.0,6.492736,92.27502,0.0747086162847609
2017-08-09 06:00:00,0.0,6.203161,93.52363,0.0613943871628301
2017-08-09 06:30:00,0.0,6.007712,94.42754,0.05211662570513713
2017-08-09 07:00:00,0.0,5.757098,95.11968,0.04485801832051101
2017-08-09 07:30:00,0.0,5.69054,95.56575,0.04057023692503837
2017-08-09 08:00:00,24.64888,5.883105,95.4154,0.04250940145760661
2017-08-09 08:30:00,115.6337,6.6572890000000005,92.19794,0.0763139390410562
2017-08-09 09:00:00,207.7372,7.961335,86.14568,0.14816568337355676
2017-08-09 09:30:00,299.468,9.747052,77.10049,0.2763224937765474
2017-08-09 10:00:00,395.2905,10.55861,71.78224,0.35949377147658584
2017-08-09 10:30:00,416.3628,11.30972,67.75307,0.43186046959766605
2017-08-09 11:00:00,519.0943,12.12945,64.43731,0.5027696184165669
2017-08-09 11:30:00,568.5656,12.55822,64.36264,0.5182280871416527
2017-08-09 12:00:00,349.9018,12.31962,66.45318,0.48024198034876786
2017-08-09 12:30:00,478.3007,12.80292,66.37215,0.4969146467694025
2017-08-09 13:00:00,428.3456,12.93468,66.03813,0.5061977937667527
2017-08-09 13:30:00,333.4658,12.89435,66.64449,0.49584971341321843
2017-08-09 14:00:00,407.1155,13.35714,66.19042,0.5180272897093159
2017-08-09 14:30:00,399.7186,13.85718,64.13255,0.5677361708697555
2017-08-09 15:00:00,296.5373,13.92626,63.2319,0.5846087915201201
2017-08-09 15:30:00,191.2854,13.35885,64.57479,0.5428423523741701
2017-08-09 16:00:00,150.5121,13.30328,65.94388000000001,0.5199749006355766
2017-08-09 16:30:00,92.21243,13.07916,67.2367,0.4929687341321727
2017-08-09 17:00:00,41.52551,12.77512,69.24415,0.45364859619051795
2017-08-09 17:30:00,32.43889,12.59305,70.32394,0.43252796897922147
2017-08-09 18:00:00,8.74115,12.29934,70.96993,0.41502830049961326
2017-08-09 18:30:00,0.0,12.1517,70.96492,0.41108695478847274
2017-08-09 19:00:00,0.0,12.08751,69.30479,0.432758329443103
2017-08-09 19:30:00,0.0,12.12485,66.96117,0.46694693459076
2017-08-09 20:00:00,0.0,12.08844,66.65379,0.47016241920699703
2017-08-09 20:30:00,0.0,12.43069,62.89014,0.5351410119279765
2017-08-09 21:00:00,0.0,12.42985,62.47998,0.5410258500592154
2017-08-09 21:30:00,0.0,12.33312,63.54201,0.5223804925556308
2017-08-09 22:00:00,0.0,12.44577,61.08097,0.5617862741223912
2017-08-09 22:30:00,0.0,12.22537,61.11537,0.5532156446589845
2017-08-09 23:00:00,0.0,12.27765,58.97608,0.5856623191500455
2017-08-09 23:30:00,0.0,11.90801,60.07981,0.556197095385106
2017-08-10 00:00:00,0.0,11.91537,58.4529,0.5791454893587658
2017-08-10 00:30:00,0.0,12.00744,55.95905,0.6176467732608922
2017-08-10 01:00:00,0.0,12.64527,49.59357,0.7371934475188539
2017-08-10 01:30:00,0.0,12.2813,50.88332,0.701363865717228
2017-08-10 02:00:00,0.0,11.80449,52.77915,0.6534359287114564
2017-08-10 02:30:00,0.0,11.55603,53.86266,0.6280451018149483
2017-08-10 03:00:00,0.0,11.3267,54.52505,0.6096998020425989
2017-08-10 03:30:00,0.0,11.44821,52.76794,0.63837559383522
2017-08-10 04:00:00,0.0,11.56087,50.91883,0.6683319652965302
2017-08-10 04:30:00,0.0,11.70808,49.5288,0.6939808764686534
2017-08-10 05:00:00,0.0,11.70068,49.31984,0.6965134494400652
2017-08-10 05:30:00,0.0,11.75171,48.92073,0.7043690445326506
2017-08-10 06:00:00,0.0,11.65,49.3795,0.6933673087634594
2017-08-10 06:30:00,0.0,11.08206,51.66946,0.6375546704047879
2017-08-10 07:00:00,0.0,10.97541,51.39669,0.6366265419318847
2017-08-10 07:30:00,0.0,10.83969,51.64674,0.6276612024339563
2017-08-10 08:00:00,22.58743,10.84938,51.30722,0.6324760248366269
2017-08-10 08:30:00,109.3489,11.15134,50.32123,0.6583607999665269
2017-08-10 09:00:00,205.0395,11.43816,50.70783,0.6657763107533342
2017-08-10 09:30:00,301.8333,12.10402,48.02208,0.7336112805189413
2017-08-10 10:00:00,399.8422,12.47931,48.37719,0.7468052968150378
2017-08-10 10:30:00,217.9393,12.09177,49.23716,0.715883913603164
2017-08-10 11:00:00,226.2403,12.19972,50.41799,0.7042187124193482
2017-08-10 11:30:00,279.8915,12.44746,50.59126,0.7132817360723347
2017-08-10 12:00:00,613.5367,13.32065,49.36356,0.7740027000813718
2017-08-10 12:30:00,515.0547,13.40668,49.84814,0.7709081080839053
2017-08-10 13:00:00,564.0458,13.89516,50.43887,0.7864270618677738
2017-08-10 13:30:00,607.5397,14.56978,49.03569,0.8448057684972237
2017-08-10 14:00:00,603.9512,15.04498,48.23357,0.8847962373800251
2017-08-10 14:30:00,507.2911,15.42837,46.96569,0.9290725527674318
2017-08-10 15:00:00,473.9456,16.1192,45.83963,0.9916746689093269
2017-08-10 15:30:00,184.5788,15.76535,47.07998,0.9473027410975937
2017-08-10 16:00:00,120.842,15.71196,48.34516,0.9215013024366162
2017-08-10 16:30:00,197.0075,14.41461,61.78385,0.6271659879254559
2017-08-10 17:00:00,59.41237,14.46336,62.58018,0.6160360113635219
2017-08-10 17:30:00,26.71566,14.21464,64.35631,0.5774279326949228
2017-08-10 18:00:00,5.285948,13.18514,67.01199,0.4997980850585274
2017-08-10 18:30:00,0.0,10.49813,78.8082,0.2688962863608011
2017-08-10 19:00:00,0.0,10.78279,76.14098,0.3085373038451615
2017-08-10 19:30:00,0.0,10.97167,74.70561000000001,0.3312341888132453
2017-08-10 20:00:00,0.0,10.73919,79.5481,0.2637109508655385
2017-08-10 20:30:00,0.0,10.50891,80.9183,0.24229605298594778
2017-08-10 21:00:00,0.0,10.10596,82.95982,0.21062542788540617
2017-08-10 21:30:00,0.0,9.700462,85.76085,0.17128361849704926
2017-08-10 22:00:00,0.0,9.980337,84.24385,0.19312286922413682
2017-08-10 22:30:00,0.0,9.56566,86.64143,0.15924244763628073
2017-08-10 23:00:00,0.0,9.087294,88.06164,0.13780105931230735
2017-08-10 23:30:00,0.0,9.004081,90.37599,0.11046499281037918
2017-08-11 00:00:00,0.0,9.01035,93.1545,0.07860634489555571
2017-08-11 00:30:00,0.0,9.144855,94.22707,0.06689452061773124
2017-08-11 01:00:00,0.0,9.112434,94.87422,0.059265843829894076
2017-08-11 01:30:00,0.0,9.043958,94.08358,0.06809210291906273
2017-08-11 02:00:00,0.0,9.073647,93.95913,0.06966384530913022
2017-08-11 02:30:00,0.0,8.972866,93.398,0.07561860702656306
2017-08-11 03:00:00,0.0,8.83841,93.31327,0.07589638289025878
2017-08-11 03:30:00,0.0,8.734567,92.62364,0.08313788962492609
2017-08-11 04:00:00,0.0,8.260491,93.07198,0.0756149078501127
2017-08-11 04:30:00,0.0,7.649603,94.58717,0.05667044988873751
2017-08-11 05:00:00,0.0,7.403009,95.26983,0.04869574495008158
2017-08-11 05:30:00,0.0,6.859198,94.9171,0.05041219418960293
2017-08-11 06:00:00,0.0,6.503253,95.84635,0.04019925042382771
2017-08-11 06:30:00,0.0,6.26939,96.58772,0.032495846404740285
2017-08-11 07:00:00,0.0,6.084755,97.16139,0.02669003407369524
2017-08-11 07:30:00,0.0,6.015876,97.42589,0.024088053945793084
2017-08-11 08:00:00,24.73944,5.899201,96.91486,0.02863798716927219
2017-08-11 08:30:00,104.4966,6.325754,96.03511,0.037905638827049726
2017-08-11 09:00:00,204.8671,7.243496,94.38891,0.0571373278920983
2017-08-11 09:30:00,265.4666,8.460088,88.34612,0.12892948610548963
2017-08-11 10:00:00,290.4352,9.320098,82.341,0.20705687402160813
2017-08-11 10:30:00,231.7663,9.361809,84.68234,0.18010914691002655
2017-08-11 11:00:00,303.6727,9.924557,83.29823,0.20394960725410619
2017-08-11 11:30:00,506.9226,10.41619,81.28527,0.2361705143116121
2017-08-11 12:00:00,583.6517,11.26915,75.61118,0.3257450656838398
2017-08-11 12:30:00,604.2878,11.92234,69.76486,0.42165631490806654
2017-08-11 13:00:00,312.7671,11.6987,67.78088,0.442739617781665
2017-08-11 13:30:00,533.2294,12.11531,66.91418,0.4673173744065271
2017-08-11 14:00:00,536.4574,12.55863,64.29185,0.5192714660222426
2017-08-11 14:30:00,348.6248,12.52277,59.11192,0.5932007047430906
2017-08-11 15:00:00,276.002,12.25242,58.60367,0.5899989260702321
2017-08-11 15:30:00,261.7251,12.56116,60.02288,0.58144778070835
2017-08-11 16:00:00,388.0008,12.99714,57.89787,0.630096545244796
2017-08-11 16:30:00,266.2448,12.72707,54.78654,0.6648018715387874
2017-08-11 17:00:00,172.0627,12.32525,58.96432,0.5876667998976806
2017-08-11 17:30:00,70.6675,11.71957,60.50046,0.5435325919888356
2017-08-11 18:00:00,11.1614,11.18267,65.77925,0.45444940089868874
2017-08-11 18:30:00,0.0,10.76332,72.32839,0.35737703359824513
2017-08-11 19:00:00,0.0,10.06214,81.85428,0.22363356811993274
2017-08-11 19:30:00,0.0,9.989093,83.2589,0.2053157787121122
