TIMESTAMP,solar_TIMESTAMP,AUS_ELL_HB_HIG_Edi_Js_1,AUS_ELL_HB_HIG_Era_Js_2,AUS_ELL_HB_HIG_Edi_Js_3
2009-08-12T08:30:00Z,2009-08-12T18:12:10Z,NA,NA,NA
2009-08-12T08:59:59Z,2009-08-12T18:42:09Z,NA,NA,NA
2009-08-12T09:30:00Z,2009-08-12T19:12:10Z,NA,NA,NA
2009-08-12T10:00:00Z,2009-08-12T19:42:10Z,NA,NA,NA
2009-08-12T10:29:59Z,2009-08-12T20:12:09Z,NA,NA,NA
2009-08-12T11:00:00Z,2009-08-12T20:42:10Z,NA,NA,NA
2009-08-12T11:30:00Z,2009-08-12T21:12:10Z,NA,NA,NA
2009-08-12T11:59:59Z,2009-08-12T21:42:09Z,NA,NA,NA
2009-08-12T12:30:00Z,2009-08-12T22:12:10Z,NA,NA,NA
2009-08-12T13:00:00Z,2009-08-12T22:42:10Z,NA,NA,NA
2009-08-12T13:29:59Z,2009-08-12T23:12:09Z,NA,NA,NA
2009-08-12T14:00:00Z,2009-08-12T23:42:10Z,NA,NA,NA
2009-08-12T14:30:00Z,2009-08-13T00:12:22Z,NA,NA,NA
2009-08-12T14:59:59Z,2009-08-13T00:42:21Z,NA,NA,NA
2009-08-12T15:30:00Z,2009-08-13T01:12:22Z,NA,NA,NA
2009-08-12T16:00:00Z,2009-08-13T01:42:22Z,NA,NA,NA
2009-08-12T16:29:59Z,2009-08-13T02:12:21Z,NA,NA,NA
2009-08-12T17:00:00Z,2009-08-13T02:42:22Z,NA,NA,NA
2009-08-12T17:30:00Z,2009-08-13T03:12:22Z,NA,NA,NA
2009-08-12T17:59:59Z,2009-08-13T03:42:21Z,NA,NA,NA
2009-08-12T18:30:00Z,2009-08-13T04:12:22Z,NA,NA,NA
2009-08-12T19:00:00Z,2009-08-13T04:42:22Z,NA,NA,NA
2009-08-12T19:29:59Z,2009-08-13T05:12:21Z,NA,NA,NA
2009-08-12T20:00:00Z,2009-08-13T05:42:22Z,NA,NA,NA
2009-08-12T20:30:00Z,2009-08-13T06:12:22Z,NA,NA,NA
2009-08-12T20:59:59Z,2009-08-13T06:42:21Z,NA,NA,NA
2009-08-12T21:30:00Z,2009-08-13T07:12:22Z,NA,NA,NA
2009-08-12T22:00:00Z,2009-08-13T07:42:22Z,NA,NA,NA
2009-08-12T22:29:59Z,2009-08-13T08:12:21Z,NA,NA,NA
2009-08-12T23:00:00Z,2009-08-13T08:42:22Z,NA,NA,NA
2009-08-12T23:30:00Z,2009-08-13T09:12:22Z,NA,NA,NA
2009-08-12T23:59:59Z,2009-08-13T09:42:21Z,NA,NA,NA
2009-08-13T00:30:00Z,2009-08-13T10:12:22Z,NA,NA,NA
2009-08-13T01:00:00Z,2009-08-13T10:42:22Z,NA,NA,NA
2009-08-13T01:29:59Z,2009-08-13T11:12:21Z,NA,NA,NA
2009-08-13T02:00:00Z,2009-08-13T11:42:22Z,NA,NA,NA
2009-08-13T02:30:00Z,2009-08-13T12:12:22Z,NA,NA,NA
2009-08-13T02:59:59Z,2009-08-13T12:42:21Z,NA,NA,NA
2009-08-13T03:30:00Z,2009-08-13T13:12:22Z,NA,NA,NA
2009-08-13T04:00:00Z,2009-08-13T13:42:22Z,NA,NA,NA
2009-08-13T04:29:59Z,2009-08-13T14:12:21Z,NA,NA,NA
2009-08-13T05:00:00Z,2009-08-13T14:42:22Z,NA,NA,NA
2009-08-13T05:30:00Z,2009-08-13T15:12:22Z,NA,NA,NA
2009-08-13T05:59:59Z,2009-08-13T15:42:21Z,NA,NA,NA
2009-08-13T06:30:00Z,2009-08-13T16:12:22Z,NA,NA,NA
2009-08-13T07:00:00Z,2009-08-13T16:42:22Z,NA,NA,NA
2009-08-13T07:29:59Z,2009-08-13T17:12:21Z,NA,NA,NA
2009-08-13T08:00:00Z,2009-08-13T17:42:22Z,NA,NA,NA
2009-08-13T08:30:00Z,2009-08-13T18:12:22Z,NA,NA,NA
2009-08-13T08:59:59Z,2009-08-13T18:42:21Z,NA,NA,NA
2009-08-13T09:30:00Z,2009-08-13T19:12:22Z,NA,NA,NA
2009-08-13T10:00:00Z,2009-08-13T19:42:22Z,NA,NA,NA
2009-08-13T10:29:59Z,2009-08-13T20:12:21Z,NA,NA,NA
2009-08-13T11:00:00Z,2009-08-13T20:42:22Z,NA,NA,NA
2009-08-13T11:30:00Z,2009-08-13T21:12:22Z,NA,NA,NA
2009-08-13T11:59:59Z,2009-08-13T21:42:21Z,NA,NA,NA
2009-08-13T12:30:00Z,2009-08-13T22:12:22Z,NA,NA,NA
2009-08-13T13:00:00Z,2009-08-13T22:42:22Z,NA,NA,NA
2009-08-13T13:29:59Z,2009-08-13T23:12:21Z,NA,NA,NA
2009-08-13T14:00:00Z,2009-08-13T23:42:22Z,NA,NA,NA
2009-08-13T14:30:00Z,2009-08-14T00:12:34Z,NA,NA,NA
2009-08-13T14:59:59Z,2009-08-14T00:42:33Z,NA,NA,NA
2009-08-13T15:30:00Z,2009-08-14T01:12:34Z,NA,NA,NA
2009-08-13T16:00:00Z,2009-08-14T01:42:34Z,NA,NA,NA
2009-08-13T16:29:59Z,2009-08-14T02:12:33Z,NA,NA,NA
2009-08-13T17:00:00Z,2009-08-14T02:42:34Z,NA,NA,NA
2009-08-13T17:30:00Z,2009-08-14T03:12:34Z,NA,NA,NA
2009-08-13T17:59:59Z,2009-08-14T03:42:33Z,NA,NA,NA
2009-08-13T18:30:00Z,2009-08-14T04:12:34Z,NA,NA,NA
2009-08-13T19:00:00Z,2009-08-14T04:42:34Z,NA,NA,NA
2009-08-13T19:29:59Z,2009-08-14T05:12:33Z,NA,NA,NA
2009-08-13T20:00:00Z,2009-08-14T05:42:34Z,NA,NA,NA
2009-08-13T20:30:00Z,2009-08-14T06:12:34Z,NA,NA,NA
2009-08-13T20:59:59Z,2009-08-14T06:42:33Z,NA,NA,NA
2009-08-13T21:30:00Z,2009-08-14T07:12:34Z,NA,NA,NA
2009-08-13T22:00:00Z,2009-08-14T07:42:34Z,NA,NA,NA
2009-08-13T22:29:59Z,2009-08-14T08:12:33Z,NA,NA,NA
2009-08-13T23:00:00Z,2009-08-14T08:42:34Z,NA,NA,NA
2009-08-13T23:30:00Z,2009-08-14T09:12:34Z,NA,NA,NA
2009-08-13T23:59:59Z,2009-08-14T09:42:33Z,NA,NA,NA
2009-08-14T00:30:00Z,2009-08-14T10:12:34Z,NA,NA,NA
2009-08-14T01:00:00Z,2009-08-14T10:42:34Z,NA,NA,NA
2009-08-14T01:29:59Z,2009-08-14T11:12:33Z,NA,NA,NA
2009-08-14T02:00:00Z,2009-08-14T11:42:34Z,NA,NA,NA
2009-08-14T02:30:00Z,2009-08-14T12:12:34Z,NA,NA,NA
2009-08-14T02:59:59Z,2009-08-14T12:42:33Z,NA,NA,NA
2009-08-14T03:30:00Z,2009-08-14T13:12:34Z,NA,NA,NA
2009-08-14T04:00:00Z,2009-08-14T13:42:34Z,NA,NA,NA
2009-08-14T04:29:59Z,2009-08-14T14:12:33Z,NA,NA,NA
2009-08-14T05:00:00Z,2009-08-14T14:42:34Z,NA,NA,NA
2009-08-14T05:30:00Z,2009-08-14T15:12:34Z,NA,NA,NA
2009-08-14T05:59:59Z,2009-08-14T15:42:33Z,NA,NA,NA
2009-08-14T06:30:00Z,2009-08-14T16:12:34Z,NA,NA,NA
2009-08-14T07:00:00Z,2009-08-14T16:42:34Z,NA,NA,NA
2009-08-14T07:29:59Z,2009-08-14T17:12:33Z,NA,NA,NA
2009-08-14T08:00:00Z,2009-08-14T17:42:34Z,NA,NA,NA
2009-08-14T08:30:00Z,2009-08-14T18:12:34Z,NA,NA,NA
2009-08-14T08:59:59Z,2009-08-14T18:42:33Z,NA,NA,NA
2009-08-14T09:30:00Z,2009-08-14T19:12:34Z,NA,NA,NA
2009-08-14T10:00:00Z,2009-08-14T19:42:34Z,NA,NA,NA
2009-08-14T10:29:59Z,2009-08-14T20:12:33Z,NA,NA,NA
2009-08-14T11:00:00Z,2009-08-14T20:42:34Z,NA,NA,NA
2009-08-14T11:30:00Z,2009-08-14T21:12:34Z,NA,NA,NA
2009-08-14T11:59:59Z,2009-08-14T21:42:33Z,NA,NA,NA
2009-08-14T12:30:00Z,2009-08-14T22:12:34Z,NA,NA,NA
2009-08-14T13:00:00Z,2009-08-14T22:42:34Z,NA,NA,NA
2009-08-14T13:29:59Z,2009-08-14T23:12:33Z,NA,NA,NA
2009-08-14T14:00:00Z,2009-08-14T23:42:34Z,NA,NA,NA
2009-08-14T14:30:00Z,2009-08-15T00:12:47Z,NA,NA,NA
2009-08-14T14:59:59Z,2009-08-15T00:42:46Z,NA,NA,NA
2009-08-14T15:30:00Z,2009-08-15T01:12:47Z,NA,NA,NA
2009-08-14T16:00:00Z,2009-08-15T01:42:47Z,NA,NA,NA
2009-08-14T16:29:59Z,2009-08-15T02:12:46Z,NA,NA,NA
2009-08-14T17:00:00Z,2009-08-15T02:42:47Z,NA,NA,NA
2009-08-14T17:30:00Z,2009-08-15T03:12:47Z,NA,NA,NA
2009-08-14T17:59:59Z,2009-08-15T03:42:46Z,NA,NA,NA
2009-08-14T18:30:00Z,2009-08-15T04:12:47Z,NA,NA,NA
2009-08-14T19:00:00Z,2009-08-15T04:42:47Z,NA,NA,NA
2009-08-14T19:29:59Z,2009-08-15T05:12:46Z,NA,NA,NA
2009-08-14T20:00:00Z,2009-08-15T05:42:47Z,NA,NA,NA
2009-08-14T20:30:00Z,2009-08-15T06:12:47Z,NA,NA,NA
2009-08-14T20:59:59Z,2009-08-15T06:42:46Z,NA,NA,NA
2009-08-14T21:30:00Z,2009-08-15T07:12:47Z,NA,NA,NA
2009-08-14T22:00:00Z,2009-08-15T07:42:47Z,NA,NA,NA
2009-08-14T22:29:59Z,2009-08-15T08:12:46Z,NA,NA,NA
2009-08-14T23:00:00Z,2009-08-15T08:42:47Z,NA,NA,NA
2009-08-14T23:30:00Z,2009-08-15T09:12:47Z,NA,NA,NA
2009-08-14T23:59:59Z,2009-08-15T09:42:46Z,NA,NA,NA
2009-08-15T00:30:00Z,2009-08-15T10:12:47Z,NA,NA,NA
2009-08-15T01:00:00Z,2009-08-15T10:42:47Z,NA,NA,NA
2009-08-15T01:29:59Z,2009-08-15T11:12:46Z,NA,NA,NA
2009-08-15T02:00:00Z,2009-08-15T11:42:47Z,NA,NA,NA
2009-08-15T02:30:00Z,2009-08-15T12:12:47Z,NA,NA,NA
2009-08-15T02:59:59Z,2009-08-15T12:42:46Z,NA,NA,NA
2009-08-15T03:30:00Z,2009-08-15T13:12:47Z,NA,NA,NA
2009-08-15T04:00:00Z,2009-08-15T13:42:47Z,NA,NA,NA
2009-08-15T04:29:59Z,2009-08-15T14:12:46Z,NA,NA,NA
2009-08-15T05:00:00Z,2009-08-15T14:42:47Z,NA,NA,NA
2009-08-15T05:30:00Z,2009-08-15T15:12:47Z,NA,NA,NA
2009-08-15T05:59:59Z,2009-08-15T15:42:46Z,NA,NA,NA
2009-08-15T06:30:00Z,2009-08-15T16:12:47Z,NA,NA,NA
2009-08-15T07:00:00Z,2009-08-15T16:42:47Z,NA,NA,NA
2009-08-15T07:29:59Z,2009-08-15T17:12:46Z,NA,NA,NA
2009-08-15T08:00:00Z,2009-08-15T17:42:47Z,NA,NA,NA
2009-08-15T08:30:00Z,2009-08-15T18:12:47Z,NA,NA,NA
2009-08-15T08:59:59Z,2009-08-15T18:42:46Z,NA,NA,NA
2009-08-15T09:30:00Z,2009-08-15T19:12:47Z,NA,NA,NA
2009-08-15T10:00:00Z,2009-08-15T19:42:47Z,NA,NA,NA
2009-08-15T10:29:59Z,2009-08-15T20:12:46Z,NA,NA,NA
2009-08-15T11:00:00Z,2009-08-15T20:42:47Z,NA,NA,NA
2009-08-15T11:30:00Z,2009-08-15T21:12:47Z,NA,NA,NA
2009-08-15T11:59:59Z,2009-08-15T21:42:46Z,NA,NA,NA
2009-08-15T12:30:00Z,2009-08-15T22:12:47Z,NA,NA,NA
2009-08-15T13:00:00Z,2009-08-15T22:42:47Z,NA,NA,NA
2009-08-15T13:29:59Z,2009-08-15T23:12:46Z,NA,NA,NA
2009-08-15T14:00:00Z,2009-08-15T23:42:47Z,NA,NA,NA
2009-08-15T14:30:00Z,2009-08-16T00:13:01Z,NA,NA,NA
2009-08-15T14:59:59Z,2009-08-16T00:43:00Z,NA,NA,NA
2009-08-15T15:30:00Z,2009-08-16T01:13:01Z,NA,NA,NA
2009-08-15T16:00:00Z,2009-08-16T01:43:01Z,NA,NA,NA
2009-08-15T16:29:59Z,2009-08-16T02:13:00Z,NA,NA,NA
2009-08-15T17:00:00Z,2009-08-16T02:43:01Z,NA,NA,NA
2009-08-15T17:30:00Z,2009-08-16T03:13:01Z,NA,NA,NA
2009-08-15T17:59:59Z,2009-08-16T03:43:00Z,NA,NA,NA
2009-08-15T18:30:00Z,2009-08-16T04:13:01Z,NA,NA,NA
2009-08-15T19:00:00Z,2009-08-16T04:43:01Z,NA,NA,NA
2009-08-15T19:29:59Z,2009-08-16T05:13:00Z,NA,NA,NA
2009-08-15T20:00:00Z,2009-08-16T05:43:01Z,NA,NA,NA
2009-08-15T20:30:00Z,2009-08-16T06:13:01Z,NA,NA,NA
2009-08-15T20:59:59Z,2009-08-16T06:43:00Z,NA,NA,NA
2009-08-15T21:30:00Z,2009-08-16T07:13:01Z,NA,NA,NA
2009-08-15T22:00:00Z,2009-08-16T07:43:01Z,NA,NA,NA
2009-08-15T22:29:59Z,2009-08-16T08:13:00Z,NA,NA,NA
2009-08-15T23:00:00Z,2009-08-16T08:43:01Z,NA,NA,NA
2009-08-15T23:30:00Z,2009-08-16T09:13:01Z,NA,NA,NA
2009-08-15T23:59:59Z,2009-08-16T09:43:00Z,NA,NA,NA
2009-08-16T00:30:00Z,2009-08-16T10:13:01Z,NA,NA,NA
2009-08-16T01:00:00Z,2009-08-16T10:43:01Z,NA,NA,NA
2009-08-16T01:29:59Z,2009-08-16T11:13:00Z,NA,NA,NA
2009-08-16T02:00:00Z,2009-08-16T11:43:01Z,NA,NA,NA
2009-08-16T02:30:00Z,2009-08-16T12:13:01Z,NA,NA,NA
2009-08-16T02:59:59Z,2009-08-16T12:43:00Z,NA,NA,NA
2009-08-16T03:30:00Z,2009-08-16T13:13:01Z,NA,NA,NA
2009-08-16T04:00:00Z,2009-08-16T13:43:01Z,NA,NA,NA
2009-08-16T04:29:59Z,2009-08-16T14:13:00Z,NA,NA,NA
2009-08-16T05:00:00Z,2009-08-16T14:43:01Z,NA,NA,NA
2009-08-16T05:30:00Z,2009-08-16T15:13:01Z,NA,NA,NA
2009-08-16T05:59:59Z,2009-08-16T15:43:00Z,NA,NA,NA
2009-08-16T06:30:00Z,2009-08-16T16:13:01Z,NA,NA,NA
2009-08-16T07:00:00Z,2009-08-16T16:43:01Z,NA,NA,NA
2009-08-16T07:29:59Z,2009-08-16T17:13:00Z,NA,NA,NA
2009-08-16T08:00:00Z,2009-08-16T17:43:01Z,NA,NA,NA
2009-08-16T08:30:00Z,2009-08-16T18:13:01Z,NA,NA,NA
2009-08-16T08:59:59Z,2009-08-16T18:43:00Z,NA,NA,NA
2009-08-16T09:30:00Z,2009-08-16T19:13:01Z,NA,NA,NA
2009-08-16T10:00:00Z,2009-08-16T19:43:01Z,NA,NA,NA
2009-08-16T10:29:59Z,2009-08-16T20:13:00Z,NA,NA,NA
2009-08-16T11:00:00Z,2009-08-16T20:43:01Z,NA,NA,NA
2009-08-16T11:30:00Z,2009-08-16T21:13:01Z,NA,NA,NA
2009-08-16T11:59:59Z,2009-08-16T21:43:00Z,NA,NA,NA
2009-08-16T12:30:00Z,2009-08-16T22:13:01Z,NA,NA,NA
2009-08-16T13:00:00Z,2009-08-16T22:43:01Z,NA,NA,NA
2009-08-16T13:29:59Z,2009-08-16T23:13:00Z,NA,NA,NA
2009-08-16T14:00:00Z,2009-08-16T23:43:01Z,NA,NA,NA
2009-08-16T14:30:00Z,2009-08-17T00:13:15Z,NA,NA,NA
2009-08-16T14:59:59Z,2009-08-17T00:43:14Z,NA,NA,NA
2009-08-16T15:30:00Z,2009-08-17T01:13:15Z,NA,NA,NA
2009-08-16T16:00:00Z,2009-08-17T01:43:15Z,NA,NA,NA
2009-08-16T16:29:59Z,2009-08-17T02:13:14Z,NA,NA,NA
2009-08-16T17:00:00Z,2009-08-17T02:43:15Z,NA,NA,NA
2009-08-16T17:30:00Z,2009-08-17T03:13:15Z,NA,NA,NA
2009-08-16T17:59:59Z,2009-08-17T03:43:14Z,NA,NA,NA
2009-08-16T18:30:00Z,2009-08-17T04:13:15Z,NA,NA,NA
2009-08-16T19:00:00Z,2009-08-17T04:43:15Z,NA,NA,NA
2009-08-16T19:29:59Z,2009-08-17T05:13:14Z,NA,NA,NA
2009-08-16T20:00:00Z,2009-08-17T05:43:15Z,NA,NA,NA
2009-08-16T20:30:00Z,2009-08-17T06:13:15Z,NA,NA,NA
2009-08-16T20:59:59Z,2009-08-17T06:43:14Z,NA,NA,NA
2009-08-16T21:30:00Z,2009-08-17T07:13:15Z,NA,NA,NA
2009-08-16T22:00:00Z,2009-08-17T07:43:15Z,NA,NA,NA
2009-08-16T22:29:59Z,2009-08-17T08:13:14Z,NA,NA,NA
2009-08-16T23:00:00Z,2009-08-17T08:43:15Z,NA,NA,NA
2009-08-16T23:30:00Z,2009-08-17T09:13:15Z,NA,NA,NA
2009-08-16T23:59:59Z,2009-08-17T09:43:14Z,NA,NA,NA
2009-08-17T00:30:00Z,2009-08-17T10:13:15Z,NA,NA,NA
2009-08-17T01:00:00Z,2009-08-17T10:43:15Z,NA,NA,NA
2009-08-17T01:29:59Z,2009-08-17T11:13:14Z,NA,NA,NA
2009-08-17T02:00:00Z,2009-08-17T11:43:15Z,NA,NA,NA
2009-08-17T02:30:00Z,2009-08-17T12:13:15Z,NA,NA,NA
2009-08-17T02:59:59Z,2009-08-17T12:43:14Z,NA,NA,NA
2009-08-17T03:30:00Z,2009-08-17T13:13:15Z,NA,NA,NA
2009-08-17T04:00:00Z,2009-08-17T13:43:15Z,NA,NA,NA
2009-08-17T04:29:59Z,2009-08-17T14:13:14Z,NA,NA,NA
2009-08-17T05:00:00Z,2009-08-17T14:43:15Z,NA,NA,NA
2009-08-17T05:30:00Z,2009-08-17T15:13:15Z,NA,NA,NA
2009-08-17T05:59:59Z,2009-08-17T15:43:14Z,NA,NA,NA
2009-08-17T06:30:00Z,2009-08-17T16:13:15Z,NA,NA,NA
2009-08-17T07:00:00Z,2009-08-17T16:43:15Z,NA,NA,NA
2009-08-17T07:29:59Z,2009-08-17T17:13:14Z,NA,NA,NA
2009-08-17T08:00:00Z,2009-08-17T17:43:15Z,NA,NA,NA
2009-08-17T08:30:00Z,2009-08-17T18:13:15Z,NA,NA,NA
2009-08-17T08:59:59Z,2009-08-17T18:43:14Z,NA,NA,NA
2009-08-17T09:30:00Z,2009-08-17T19:13:15Z,NA,NA,NA
2009-08-17T10:00:00Z,2009-08-17T19:43:15Z,NA,NA,NA
2009-08-17T10:29:59Z,2009-08-17T20:13:14Z,NA,NA,NA
2009-08-17T11:00:00Z,2009-08-17T20:43:15Z,NA,NA,NA
2009-08-17T11:30:00Z,2009-08-17T21:13:15Z,NA,NA,NA
2009-08-17T11:59:59Z,2009-08-17T21:43:14Z,NA,NA,NA
2009-08-17T12:30:00Z,2009-08-17T22:13:15Z,NA,NA,NA
2009-08-17T13:00:00Z,2009-08-17T22:43:15Z,NA,NA,NA
2009-08-17T13:29:59Z,2009-08-17T23:13:14Z,NA,NA,NA
2009-08-17T14:00:00Z,2009-08-17T23:43:15Z,NA,NA,NA
2009-08-17T14:30:00Z,2009-08-18T00:13:30Z,NA,NA,NA
2009-08-17T14:59:59Z,2009-08-18T00:43:29Z,NA,NA,NA
2009-08-17T15:30:00Z,2009-08-18T01:13:30Z,NA,NA,NA
2009-08-17T16:00:00Z,2009-08-18T01:43:30Z,NA,NA,NA
2009-08-17T16:29:59Z,2009-08-18T02:13:29Z,NA,NA,NA
2009-08-17T17:00:00Z,2009-08-18T02:43:30Z,NA,NA,NA
2009-08-17T17:30:00Z,2009-08-18T03:13:30Z,NA,NA,NA
2009-08-17T17:59:59Z,2009-08-18T03:43:29Z,NA,NA,NA
2009-08-17T18:30:00Z,2009-08-18T04:13:30Z,NA,NA,NA
2009-08-17T19:00:00Z,2009-08-18T04:43:30Z,NA,NA,NA
2009-08-17T19:29:59Z,2009-08-18T05:13:29Z,NA,NA,NA
2009-08-17T20:00:00Z,2009-08-18T05:43:30Z,NA,NA,NA
2009-08-17T20:30:00Z,2009-08-18T06:13:30Z,NA,NA,NA
2009-08-17T20:59:59Z,2009-08-18T06:43:29Z,NA,NA,NA
2009-08-17T21:30:00Z,2009-08-18T07:13:30Z,NA,NA,NA
2009-08-17T22:00:00Z,2009-08-18T07:43:30Z,NA,NA,NA
2009-08-17T22:29:59Z,2009-08-18T08:13:29Z,NA,NA,NA
2009-08-17T23:00:00Z,2009-08-18T08:43:30Z,NA,NA,NA
2009-08-17T23:30:00Z,2009-08-18T09:13:30Z,NA,NA,NA
2009-08-17T23:59:59Z,2009-08-18T09:43:29Z,NA,NA,NA
2009-08-18T00:30:00Z,2009-08-18T10:13:30Z,NA,NA,NA
2009-08-18T01:00:00Z,2009-08-18T10:43:30Z,NA,NA,NA
2009-08-18T01:29:59Z,2009-08-18T11:13:29Z,NA,NA,NA
2009-08-18T02:00:00Z,2009-08-18T11:43:30Z,NA,NA,NA
2009-08-18T02:30:00Z,2009-08-18T12:13:30Z,NA,NA,NA
2009-08-18T02:59:59Z,2009-08-18T12:43:29Z,NA,NA,NA
2009-08-18T03:30:00Z,2009-08-18T13:13:30Z,NA,NA,NA
2009-08-18T04:00:00Z,2009-08-18T13:43:30Z,NA,NA,NA
2009-08-18T04:29:59Z,2009-08-18T14:13:29Z,NA,NA,NA
2009-08-18T05:00:00Z,2009-08-18T14:43:30Z,NA,NA,NA
2009-08-18T05:30:00Z,2009-08-18T15:13:30Z,NA,NA,NA
2009-08-18T05:59:59Z,2009-08-18T15:43:29Z,NA,NA,NA
2009-08-18T06:30:00Z,2009-08-18T16:13:30Z,NA,NA,NA
2009-08-18T07:00:00Z,2009-08-18T16:43:30Z,NA,NA,NA
2009-08-18T07:29:59Z,2009-08-18T17:13:29Z,NA,NA,NA
2009-08-18T08:00:00Z,2009-08-18T17:43:30Z,NA,NA,NA
2009-08-18T08:30:00Z,2009-08-18T18:13:30Z,NA,NA,NA
2009-08-18T08:59:59Z,2009-08-18T18:43:29Z,NA,NA,NA
2009-08-18T09:30:00Z,2009-08-18T19:13:30Z,NA,NA,NA
2009-08-18T10:00:00Z,2009-08-18T19:43:30Z,NA,NA,NA
2009-08-18T10:29:59Z,2009-08-18T20:13:29Z,NA,NA,NA
2009-08-18T11:00:00Z,2009-08-18T20:43:30Z,NA,NA,NA
2009-08-18T11:30:00Z,2009-08-18T21:13:30Z,NA,NA,NA
2009-08-18T11:59:59Z,2009-08-18T21:43:29Z,NA,NA,NA
2009-08-18T12:30:00Z,2009-08-18T22:13:30Z,NA,NA,NA
2009-08-18T13:00:00Z,2009-08-18T22:43:30Z,NA,NA,NA
2009-08-18T13:29:59Z,2009-08-18T23:13:29Z,NA,NA,NA
2009-08-18T14:00:00Z,2009-08-18T23:43:30Z,NA,NA,NA
2009-08-18T14:30:00Z,2009-08-19T00:13:45Z,NA,NA,NA
2009-08-18T14:59:59Z,2009-08-19T00:43:44Z,NA,NA,NA
2009-08-18T15:30:00Z,2009-08-19T01:13:45Z,NA,NA,NA
2009-08-18T16:00:00Z,2009-08-19T01:43:45Z,NA,NA,NA
2009-08-18T16:29:59Z,2009-08-19T02:13:44Z,NA,NA,NA
2009-08-18T17:00:00Z,2009-08-19T02:43:45Z,NA,NA,NA
2009-08-18T17:30:00Z,2009-08-19T03:13:45Z,NA,NA,NA
2009-08-18T17:59:59Z,2009-08-19T03:43:44Z,NA,NA,NA
2009-08-18T18:30:00Z,2009-08-19T04:13:45Z,NA,NA,NA
2009-08-18T19:00:00Z,2009-08-19T04:43:45Z,NA,NA,NA
2009-08-18T19:29:59Z,2009-08-19T05:13:44Z,NA,NA,NA
2009-08-18T20:00:00Z,2009-08-19T05:43:45Z,NA,NA,NA
2009-08-18T20:30:00Z,2009-08-19T06:13:45Z,NA,NA,NA
2009-08-18T20:59:59Z,2009-08-19T06:43:44Z,NA,NA,NA
2009-08-18T21:30:00Z,2009-08-19T07:13:45Z,NA,NA,NA
2009-08-18T22:00:00Z,2009-08-19T07:43:45Z,NA,NA,NA
2009-08-18T22:29:59Z,2009-08-19T08:13:44Z,NA,NA,NA
2009-08-18T23:00:00Z,2009-08-19T08:43:45Z,NA,NA,NA
2009-08-18T23:30:00Z,2009-08-19T09:13:45Z,NA,NA,NA
2009-08-18T23:59:59Z,2009-08-19T09:43:44Z,NA,NA,NA
2009-08-19T00:30:00Z,2009-08-19T10:13:45Z,NA,NA,NA
2009-08-19T01:00:00Z,2009-08-19T10:43:45Z,NA,NA,NA
2009-08-19T01:29:59Z,2009-08-19T11:13:44Z,NA,NA,NA
2009-08-19T02:00:00Z,2009-08-19T11:43:45Z,NA,NA,NA
2009-08-19T02:30:00Z,2009-08-19T12:13:45Z,NA,NA,NA
2009-08-19T02:59:59Z,2009-08-19T12:43:44Z,NA,NA,NA
2009-08-19T03:30:00Z,2009-08-19T13:13:45Z,NA,NA,NA
2009-08-19T04:00:00Z,2009-08-19T13:43:45Z,NA,NA,NA
2009-08-19T04:29:59Z,2009-08-19T14:13:44Z,NA,NA,NA
2009-08-19T05:00:00Z,2009-08-19T14:43:45Z,NA,NA,NA
2009-08-19T05:30:00Z,2009-08-19T15:13:45Z,NA,NA,NA
2009-08-19T05:59:59Z,2009-08-19T15:43:44Z,NA,NA,NA
2009-08-19T06:30:00Z,2009-08-19T16:13:45Z,NA,NA,NA
2009-08-19T07:00:00Z,2009-08-19T16:43:45Z,NA,NA,NA
2009-08-19T07:29:59Z,2009-08-19T17:13:44Z,NA,NA,NA
2009-08-19T08:00:00Z,2009-08-19T17:43:45Z,NA,NA,NA
2009-08-19T08:30:00Z,2009-08-19T18:13:45Z,NA,NA,NA
2009-08-19T08:59:59Z,2009-08-19T18:43:44Z,NA,NA,NA
2009-08-19T09:30:00Z,2009-08-19T19:13:45Z,NA,NA,NA
2009-08-19T10:00:00Z,2009-08-19T19:43:45Z,NA,NA,NA
2009-08-19T10:29:59Z,2009-08-19T20:13:44Z,NA,NA,NA
2009-08-19T11:00:00Z,2009-08-19T20:43:45Z,NA,NA,NA
2009-08-19T11:30:00Z,2009-08-19T21:13:45Z,NA,NA,NA
2009-08-19T11:59:59Z,2009-08-19T21:43:44Z,NA,NA,NA
2009-08-19T12:30:00Z,2009-08-19T22:13:45Z,NA,NA,NA
2009-08-19T13:00:00Z,2009-08-19T22:43:45Z,NA,NA,NA
2009-08-19T13:29:59Z,2009-08-19T23:13:44Z,NA,NA,NA
2009-08-19T14:00:00Z,2009-08-19T23:43:45Z,NA,NA,NA
2009-08-19T14:30:00Z,2009-08-20T00:14:01Z,NA,NA,NA
2009-08-19T14:59:59Z,2009-08-20T00:44:00Z,NA,NA,NA
2009-08-19T15:30:00Z,2009-08-20T01:14:01Z,NA,NA,NA
2009-08-19T16:00:00Z,2009-08-20T01:44:01Z,NA,NA,NA
2009-08-19T16:29:59Z,2009-08-20T02:14:00Z,NA,NA,NA
2009-08-19T17:00:00Z,2009-08-20T02:44:01Z,NA,NA,NA
2009-08-19T17:30:00Z,2009-08-20T03:14:01Z,NA,NA,NA
2009-08-19T17:59:59Z,2009-08-20T03:44:00Z,NA,NA,NA
