TIMESTAMP,solar_TIMESTAMP,ta,rh,sw_in,ppfd_in,netrad,ws,precip,vpd,ext_rad
2011-03-11T12:00:00Z,2011-03-11T19:39:49Z,13.96,76.47,0.37488329913874036,0.714,-10.28,0.369,0,0.37570576492941776,0
2011-03-11T12:30:00Z,2011-03-11T20:09:49Z,13.93,76.6,0.3720869363422402,0.732,-10.24,0.372,0,0.37290248664623543,0
2011-03-11T13:00:00Z,2011-03-11T20:39:49Z,13.93,75.36,0.39180436373815364,0.714,-10.04,0.37,0,0.3926631312377451,0
2011-03-11T13:30:00Z,2011-03-11T21:09:49Z,14.04,75.41,0.39380992558424044,0.746,-9.96,0.386,0,0.3946760925842897,0
2011-03-11T14:00:00Z,2011-03-11T21:39:49Z,14,75.41,0.39278948498147875,0.728,-9.79,0.266,0,0.3936523261450271,0
2011-03-11T14:30:00Z,2011-03-11T22:09:49Z,13.96,75.54,0.38970019111489945,0.714,-9.51,0.402,0,0.3905551640532747,0
2011-03-11T15:00:00Z,2011-03-11T22:39:49Z,14.01,74.02,0.4152620135691026,0.714,-9.49,0.368,0,0.41617450689249447,0
2011-03-11T15:30:00Z,2011-03-11T23:09:49Z,14,73.89,0.4170692742117287,0.741,-8.89,0.108,0,0.4179854508193028,0
2011-03-11T16:00:00Z,2011-03-11T23:39:49Z,14.08,73,0.4335291902922944,0.723,-8.58,0.217,0,0.4344839015349783,0
2011-03-11T16:30:00Z,2011-03-12T00:10:05Z,14.25,72.02,0.45424041238549795,0.746,-8.41,0.33,0,0.4552458864948703,0
2011-03-11T17:00:00Z,2011-03-12T00:40:05Z,14.27,72.51,0.44686376720957405,0.705,-8.68,0.527,0,0.4478534970197823,0
2011-03-11T17:30:00Z,2011-03-12T01:10:05Z,14.12,73.64,0.42435183490011746,0.71,-8.55,0.552,0,0.4252874845503698,0
2011-03-11T18:00:00Z,2011-03-12T01:40:05Z,14.09,74.76,0.4055323353561624,0.687,-9.79,0.578,0,0.4064256676652612,0
2011-03-11T18:30:00Z,2011-03-12T02:10:05Z,14.03,75.06,0.3991562283110203,0.723,-9.17,0.523,0,0.40003388039095233,0
2011-03-11T19:00:00Z,2011-03-12T02:40:05Z,13.85,74.57,0.40227126961073434,0.759,-8.36,0.236,0,0.4031507029077703,0
2011-03-11T19:30:00Z,2011-03-12T03:10:05Z,13.91,76.16,0.37859159815175003,0.705,-9.08,0.317,0,0.379420873385162,0
2011-03-11T20:00:00Z,2011-03-12T03:40:05Z,13.85,76.94,0.3647807895093799,0.66,-8.02,0.344,0,0.3655782622514031,0
2011-03-11T20:30:00Z,2011-03-12T04:10:05Z,13.92,78.57,0.3405405436414894,0.732,-7.719,0.224,0,0.3412867106086719,0
2011-03-11T21:00:00Z,2011-03-12T04:40:05Z,13.9,79.25,0.3293069270061763,0.719,-7.117,0.101,0,0.3300280158658482,0
2011-03-11T21:30:00Z,2011-03-12T05:10:05Z,13.91,79.27,0.3292031807754102,0.705,-6.576,0.377,0,0.329924274550101,0
2011-03-11T22:00:00Z,2011-03-12T05:40:05Z,13.88,77.85,0.35106902931697975,0.692,-17.26,0.209,0,0.3518372744710423,0
2011-03-11T22:30:00Z,2011-03-12T06:10:05Z,13.94,76.8,0.36914623144917025,2.159,-9.8,0.094,0,0.3699555948752925,0
2011-03-11T23:00:00Z,2011-03-12T06:40:05Z,13.95,78.7,0.3391344625583495,16.77,1.949,0.027,0,0.33987826146157973,133.1776922985759
2011-03-11T23:30:00Z,2011-03-12T07:10:05Z,14.04,80.1,0.31869937044027596,59.57,23.23,0.047,0,0.3194003351942809,295.3110115033673
2011-03-12T00:00:00Z,2011-03-12T07:40:05Z,14.26,77.95,0.3582018592868691,172.1,73.49,0.079,0,0.3589949836887372,451.828494922461
2011-03-12T00:30:00Z,2011-03-12T08:10:05Z,14.97,75.38,0.4187117014509103,400,159.3,0.081,0,0.4196567210389006,600.0510967537307
2011-03-12T01:00:00Z,2011-03-12T08:40:05Z,15.31,73.9,0.45369272377085845,543,240,0.391,0,0.4547248376928622,737.4417502870159
2011-03-12T01:30:00Z,2011-03-12T09:10:05Z,15.69,72.04,0.49801214673638083,597.8,286.4,0.479,0,0.49915411504066953,861.6487939045678
2011-03-12T02:00:00Z,2011-03-12T09:40:05Z,15.84,72.32,0.49777963711906054,610.6,298.3,0.531,0,0.4989243589365791,970.5462236063477
2011-03-12T02:30:00Z,2011-03-12T10:10:05Z,16.4,68.91,0.5794425515227712,938,450.2,0.534,0,0.5807877560827235,1062.2700830713798
2011-03-12T03:00:00Z,2011-03-12T10:40:05Z,16.96,68.21,0.6139477697204468,880,437,0.6,0,0.6153838782602687,1135.2503683777381
2011-03-12T03:30:00Z,2011-03-12T11:10:05Z,17.3,67.8,0.6353970388954171,1169,581.7,0.674,0,0.6368887858944587,1188.2379012777922
2011-03-12T04:00:00Z,2011-03-12T11:40:05Z,17.85,66.78,0.6786711385209484,1284,649.9,0.667,0,0.6802716961385719,1220.3257110451432
2011-03-12T04:30:00Z,2011-03-12T12:10:05Z,18.13,66.86,0.6890645414506338,948,453.7,0.576,0,0.6906922746139896,1230.964558904504
2011-03-12T05:00:00Z,2011-03-12T12:40:05Z,19.29,63.37,0.8189400667896036,1255,629.9,0.635,0,0.8208787564247578,1219.9723393141905
2011-03-12T05:30:00Z,2011-03-12T13:10:05Z,18.81,67.53,0.7045209394118114,1289,671.9,0.789,0,0.7061887765377685,1187.5371971784878
2011-03-12T06:00:00Z,2011-03-12T13:40:05Z,17.41,69.65,0.6030693136451173,949,500.5,0.822,0,0.6044866408725768,1134.21430762874
2011-03-12T06:30:00Z,2011-03-12T14:10:05Z,17.5,68.7,0.6254912408262792,1063,538.7,0.827,0,0.6269624419936349,1060.9163734874599
2011-03-12T07:00:00Z,2011-03-12T14:40:05Z,17.21,69.06,0.6070681380207134,860,409.8,0.747,0,0.6084920859593438,968.8980030619182
2011-03-12T07:30:00Z,2011-03-12T15:10:05Z,16.99,70.16,0.5773850949673394,374.3,175.7,0.67,0,0.5787361528755836,859.7342356616396
2011-03-12T08:00:00Z,2011-03-12T15:40:05Z,16.73,73.59,0.5026565922568526,220.3,99.7,0.629,0,0.5038290043419136,735.2935824060928
2011-03-12T08:30:00Z,2011-03-12T16:10:05Z,16.53,73.06,0.5062676038066867,144.9,62.36,0.615,0,0.5074451894349631,597.7060437684823
2011-03-12T09:00:00Z,2011-03-12T16:40:05Z,16.29,72.94,0.5008117229332234,97.7,39.53,0.621,0,0.5019723994173712,449.32665128356905
2011-03-12T09:30:00Z,2011-03-12T17:10:05Z,15.87,75.2,0.4468438572432292,54.9,18.67,0.592,0,0.4478720175762887,292.69515745937485
2011-03-12T10:00:00Z,2011-03-12T17:40:05Z,15.65,76.6,0.4157251163581583,22.99,3.17,0.569,0,0.4166776421301114,130.49256386230283
2011-03-12T10:30:00Z,2011-03-12T18:10:05Z,15.57,75.6,0.43127518206577664,7.148,-10.97,0.502,0,0.4322617434242854,0
2011-03-12T11:00:00Z,2011-03-12T18:40:05Z,15.62,74.84,0.44613525465415343,0.592,-12.1,0.319,0,0.44715684392300165,0
2011-03-12T11:30:00Z,2011-03-12T19:10:05Z,15.83,75.23,0.44516326007259915,0.515,-9.15,0.032,0,0.4461867907233716,0
2011-03-12T12:00:00Z,2011-03-12T19:40:05Z,15.9,73.8,0.4729751005842794,0.466,-7.676,0.022,0,0.4740639881914641,0
2011-03-12T12:30:00Z,2011-03-12T20:10:05Z,15.83,74.57,0.45702469534300383,0.393,-7.474,0.296,0,0.4580754981063927,0
2011-03-12T13:00:00Z,2011-03-12T20:40:05Z,15.79,76.12,0.4280716635381126,0.534,-7.908,0.241,0,0.42905515378178105,0
2011-03-12T13:30:00Z,2011-03-12T21:10:05Z,15.72,75.83,0.4313337717997372,0.497,-7.383,0.15,0,0.43232342345991076,0
2011-03-12T14:00:00Z,2011-03-12T21:40:05Z,15.57,77.45,0.39857603916324824,0.543,-6.113,0.037,0,0.39948779976301757,0
2011-03-12T14:30:00Z,2011-03-12T22:10:05Z,15.91,75.37,0.44491698008773234,0.583,-4.623,0,0,0.44594145920975126,0
2011-03-12T15:00:00Z,2011-03-12T22:40:05Z,15.75,76.81,0.41464020506886207,0.574,-6.697,0.105,0,0.41559210777390526,0
2011-03-12T15:30:00Z,2011-03-12T23:10:05Z,15.71,76.34,0.4219622115930763,0.597,-12.13,0,0,0.4229301724791856,0
2011-03-12T16:00:00Z,2011-03-12T23:40:05Z,15.9,76.46,0.4249554911356465,0.592,-9.89,0,0,0.425933827558285,0
2011-03-12T16:30:00Z,2011-03-13T00:10:21Z,15.87,76.67,0.4203575479630861,0.627,-8.56,0,0,0.42132476492156506,0
2011-03-12T17:00:00Z,2011-03-13T00:40:21Z,15.66,78.01,0.39092528241122937,0.584,-15.19,0,0,0.3918211639004339,0
2011-03-12T17:30:00Z,2011-03-13T01:10:21Z,15.5,82.9,0.30089298834006045,0.601,-39.38,0,0,0.3015802997767089,0
2011-03-12T18:00:00Z,2011-03-13T01:40:21Z,15.35,82.9,0.2980113005526725,0.673,-24.6,0,0,0.2986898492626067,0
2011-03-12T18:30:00Z,2011-03-13T02:10:21Z,15.27,84.1,0.2756784177188354,0.642,-36.72,0.107,0,0.2763050048529846,0
2011-03-12T19:00:00Z,2011-03-13T02:40:21Z,14.98,84.3,0.26718145138899535,0.619,-48.32,0.212,0,0.2677846190930464,0
2011-03-12T19:30:00Z,2011-03-13T03:10:21Z,14.85,82.9,0.2885799939558406,0.565,-47.79,0.155,0,0.2892293692704218,0
2011-03-12T20:00:00Z,2011-03-13T03:40:21Z,14.63,81.2,0.3127990191843561,0.56,-45.48,0.056,0,0.31349886950671985,0
2011-03-12T20:30:00Z,2011-03-13T04:10:21Z,14.58,82.6,0.28857235011824006,0.484,-44.37,0.002,0,0.28921712469373295,0
2011-03-12T21:00:00Z,2011-03-13T04:40:21Z,14.26,85,0.2436747342087546,0.52,-44.92,0,0,0.24421427461818876,0
2011-03-12T21:30:00Z,2011-03-13T05:10:21Z,13.98,85.3,0.234506629220531,0.47,-44.83,0.001,0,0.23502144536987063,0
2011-03-12T22:00:00Z,2011-03-13T05:40:21Z,14.22,84.6,0.24952559504185673,0.511,-44.7,0,0,0.25007743511391994,0
2011-03-12T22:30:00Z,2011-03-13T06:10:21Z,14.13,85.6,0.23196616359531272,4.764,-42.76,0,0,0.2324777798931596,0
2011-03-12T23:00:00Z,2011-03-13T06:40:21Z,14.13,87,0.20941389769021285,44.75,-21.6,0.05,0,0.20987577351465794,139.93875098580284
2011-03-12T23:30:00Z,2011-03-13T07:10:21Z,14.29,86.8,0.2148506089722086,134.3,24.51,0.005,0,0.21532674736518537,301.967905487051
2011-03-13T00:00:00Z,2011-03-13T07:40:21Z,14.75,87,0.21797847272933324,253.6,86.7,0.283,0,0.21846772154179042,458.3334629154482
2011-03-13T00:30:00Z,2011-03-13T08:10:21Z,15.57,84.2,0.2792683555999699,405.9,164.6,0.308,0,0.2799071945124469,606.3589600946361
2011-03-13T01:00:00Z,2011-03-13T08:40:21Z,16.6,78.99,0.39658996975665145,574.9,252.9,0.339,0,0.3975133590672236,743.5106872638596
2011-03-13T01:30:00Z,2011-03-13T09:10:21Z,17.47,75.78,0.4830904342969107,738.4,339.5,0.482,0,0.48422640085817337,867.4410569039779
2011-03-13T02:00:00Z,2011-03-13T09:40:21Z,17.93,72.95,0.5554100724020349,872,414.8,0.599,0,0.5567206071523403,976.0287867894823
2011-03-13T02:30:00Z,2011-03-13T10:10:21Z,18.86,68.55,0.6845245813951383,987,479.9,0.656,0,0.6861451741612629,1067.4152094632432
2011-03-13T03:00:00Z,2011-03-13T10:40:21Z,19.21,67.42,0.7247735718171738,1097,541.5,0.729,0,0.7264894914464373,1140.036086631769
2011-03-13T03:30:00Z,2011-03-13T11:10:21Z,19.78,64.83,0.8106113486431312,1196,594.6,0.719,0,0.8125278335415423,1192.6483839202178
2011-03-13T04:00:00Z,2011-03-13T11:40:21Z,20.33,61.48,0.9185694951200201,1270,633.9,0.75,0,0.9207347236981731,1224.3515476871753
2011-03-13T04:30:00Z,2011-03-13T12:10:21Z,20.65,60.73,0.9551255575868373,1282,643.2,0.814,0,0.9573713571727732,1234.6029197062226
2011-03-13T05:00:00Z,2011-03-13T12:40:21Z,20.6,62.12,0.9184832867137457,1249,631.1,0.858,0,0.9206438472565578,1223.227025860979
2011-03-13T05:30:00Z,2011-03-13T13:10:21Z,20.4,62.6,0.8957249276283352,1202,609.3,0.945,0,0.8978352570275648,1190.4185798572469
2011-03-13T06:00:00Z,2011-03-13T13:40:21Z,20.35,61.19,0.9266289454455582,1128,570.4,1.017,0,0.9288128668406324,1136.739150533922
2011-03-13T06:30:00Z,2011-03-13T14:10:21Z,20.37,60.22,0.9509625088186218,1032,518.2,0.986,0,0.9532034631891982,1063.107549812678
2011-03-13T07:00:00Z,2011-03-13T14:40:21Z,19.94,64.29,0.8312617679246527,921,456.8,0.887,0,0.8332256925891781,970.7841058090161
2011-03-13T07:30:00Z,2011-03-13T15:10:21Z,19.59,65.27,0.7910845356933305,782.2,379.6,0.925,0,0.7929560834535663,861.349090292798
2011-03-13T08:00:00Z,2011-03-13T15:40:21Z,19.3,68.29,0.7093847384256216,612.5,287.1,0.897,0,0.7110640533453413,736.6756697456613
2011-03-13T08:30:00Z,2011-03-13T16:10:21Z,18.98,70.59,0.6449374105385525,447.4,195,0.858,0,0.6464644084809269,598.8978430011972
2011-03-13T09:00:00Z,2011-03-13T16:40:21Z,18.66,73.56,0.5683286989418648,301.8,113.4,0.933,0,0.5696737792478862,450.3739142667637
2011-03-13T09:30:00Z,2011-03-13T17:10:21Z,18.13,76.58,0.48696112132691133,169.2,38.12,0.844,0,0.48811143848701366,293.64612674716636
2011-03-13T10:00:00Z,2011-03-13T17:40:21Z,17.62,77.44,0.4542599655296815,68.29,-20.82,0.764,0,0.4553294824825852,131.39714780780756
2011-03-13T10:30:00Z,2011-03-13T18:10:21Z,17.29,78.45,0.4249736346546245,11.49,-52.6,0.638,0,0.42597126415993725,0
2011-03-13T11:00:00Z,2011-03-13T18:40:21Z,17.06,79.71,0.39434381799261425,0.451,-56.35,0.392,0,0.39526730417865397,0
2011-03-13T11:30:00Z,2011-03-13T19:10:21Z,17.23,81.4,0.36540930113529096,0.357,-55.96,0.386,0,0.3662665865748521,0
2011-03-13T12:00:00Z,2011-03-13T19:40:21Z,17.27,82.2,0.35057863607812423,0.375,-55.49,0.132,0,0.3514014594307437,0
2011-03-13T12:30:00Z,2011-03-13T20:10:21Z,17.18,82.6,0.3407547620376629,0.429,-55.06,0.083,0,0.34155379175622225,0
2011-03-13T13:00:00Z,2011-03-13T20:40:21Z,16.69,84.5,0.29426003220770097,0.534,-54.33,0.126,0,0.2949460087634116,0
2011-03-13T13:30:00Z,2011-03-13T21:10:21Z,16.33,85.6,0.26718742907457954,0.461,-55.14,0.406,0,0.267807049913638,0
2011-03-13T14:00:00Z,2011-03-13T21:40:21Z,15.99,86.4,0.24692971516321002,0.511,-55.33,0.397,0,0.24749912162823978,0
2011-03-13T14:30:00Z,2011-03-13T22:10:21Z,15.75,86.4,0.24316976235172577,0.551,-54.8,0.376,0,0.2437280149083703,0
2011-03-13T15:00:00Z,2011-03-13T22:40:21Z,15.47,87.2,0.2247969688868051,0.588,-53.32,0.153,0,0.2253101355993135,0
2011-03-13T15:30:00Z,2011-03-13T23:10:21Z,15.24,87.8,0.2111195722932404,0.597,-45.67,0.161,0,0.21159910011537095,0
2011-03-13T16:00:00Z,2011-03-13T23:40:21Z,15.17,88.1,0.20500380441464308,0.597,-49.98,0,0,0.205468696787322,0
2011-03-13T16:30:00Z,2011-03-14T00:10:38Z,15.17,88.6,0.19639019918713707,0.574,-49.76,0,0,0.1968355582668463,0
2011-03-13T17:00:00Z,2011-03-14T00:40:38Z,14.85,87.8,0.20588748106790977,0.542,-47.6,0.083,0,0.20635077807597352,0
2011-03-13T17:30:00Z,2011-03-14T01:10:38Z,14.92,88.4,0.1966467152047419,0.443,-28.35,0.051,0,0.19708999466139893,0
2011-03-13T18:00:00Z,2011-03-14T01:40:38Z,14.69,88.8,0.18707136297653768,0.452,-43.53,0.019,0,0.18749058184225728,0
2011-03-13T18:30:00Z,2011-03-14T02:10:38Z,14.59,89.2,0.17922957728078784,0.365,-22.23,0.007,0,0.1796301494823923,0
2011-03-13T19:00:00Z,2011-03-14T02:40:38Z,14.33,89.1,0.17787438101557992,0.444,-10.5,0,0,0.1782690349051776,0
2011-03-13T19:30:00Z,2011-03-14T03:10:38Z,14.52,89.8,0.16850874227186474,0.402,-5.809,0.036,0,0.16888463286694172,0
2011-03-13T20:00:00Z,2011-03-14T03:40:38Z,14.76,90.1,0.16610608098322613,0.438,-6.576,0.006,0,0.16647899989994125,0
2011-03-13T20:30:00Z,2011-03-14T04:10:38Z,14.77,89.5,0.17628676110528055,0.447,-12.66,0.058,0,0.17668263875477222,0
2011-03-13T21:00:00Z,2011-03-14T04:40:38Z,14.93,89.5,0.17811386113820896,0.492,-9.56,0.055,0,0.1785154634345854,0
2011-03-13T21:30:00Z,2011-03-14T05:10:38Z,14.95,89.4,0.18004192316163692,0.547,-21.87,0.292,0,0.1804480730454867,0
2011-03-13T22:00:00Z,2011-03-14T05:40:38Z,14.82,89.5,0.17685595248853184,0.489,-17.11,0.578,0,0.17725361844339008,0
2011-03-13T22:30:00Z,2011-03-14T06:10:38Z,15.03,90.2,0.1673132806324983,1.294,-1.041,0.636,0,0.1676914514615455,0
2011-03-13T23:00:00Z,2011-03-14T06:40:38Z,15.09,89.8,0.17481593388093897,18.52,6.412,0.544,0,0.17521162820089742,146.80820367527315
2011-03-13T23:30:00Z,2011-03-14T07:10:38Z,15.3,89.4,0.1841400636100783,64.3,29.6,0.665,0,0.18455887430897552,308.72105639570566
2011-03-14T00:00:00Z,2011-03-14T07:40:38Z,15.47,89.1,0.19142866881767012,109.4,52.21,0.685,0,0.19186566234629054,464.9209475659023
2011-03-14T00:30:00Z,2011-03-14T08:10:38Z,15.67,88.1,0.21168670941038692,208.1,102.8,0.605,0,0.21217192690175368,612.7342331123733
2011-03-14T01:00:00Z,2011-03-14T08:40:38Z,16.71,87.8,0.23190555632215407,406.1,194.3,0.425,0,0.23244631702856808,749.6308200383405
2011-03-14T01:30:00Z,2011-03-14T09:10:38Z,17.37,84.1,0.3151432856965231,712.3,328.7,0.55,0,0.3158836573651671,873.2674736063672
2011-03-14T02:00:00Z,2011-03-14T09:40:38Z,18.75,78.03,0.47491167504283177,833,394.2,0.708,0,0.47603585173965585,981.5279261275663
2011-03-14T02:30:00Z,2011-03-14T10:10:38Z,19.82,71.65,0.6550444650466297,741.4,369.9,0.702,0,0.6565928989884227,1072.5591008202648
2011-03-14T03:00:00Z,2011-03-14T10:40:38Z,21.98,64.56,0.9352002815740418,1158,574.5,0.548,0,0.9373637936537547,1144.8028306984966
2011-03-14T03:30:00Z,2011-03-14T11:10:38Z,23.23,62.7,1.0618815837939193,1340,653.4,0.604,0,1.0642797015762437,1197.0225295604862
2011-03-14T04:00:00Z,2011-03-14T11:40:38Z,21.83,72.09,0.7297849842153479,1383,681.4,0.682,0,0.7314771902413095,1228.3243585514417
2011-03-14T04:30:00Z,2011-03-14T12:10:38Z,22.13,70.81,0.7773494689197692,1399,695.3,0.746,0,0.77914343425347,1238.1725259922569
2011-03-14T05:00:00Z,2011-03-14T12:40:38Z,23,69.23,0.8638815884147675,1391,693.4,0.717,0,0.865842500194707,1226.3984585859487
2011-03-14T05:30:00Z,2011-03-14T13:10:38Z,22.87,68.43,0.8793918364658536,1344,673.8,0.726,0,0.8813934380664913,1193.203687015485
2011-03-14T06:00:00Z,2011-03-14T13:40:38Z,22.9,68.26,0.8857354770374063,1271,636.1,0.773,0,0.8877502586683694,1139.156396536591
2011-03-14T06:30:00Z,2011-03-14T14:10:38Z,22.63,69.58,0.835115280876592,1167,582.6,0.762,0,0.8370252792513064,1065.1817016041284
2011-03-14T07:00:00Z,2011-03-14T14:40:38Z,23.04,66.8,0.9343639834047417,1020,504.3,0.862,0,0.9364830520640378,972.5458109954195
2011-03-14T07:30:00Z,2011-03-14T15:10:38Z,22.88,64.95,0.9769199532641759,847,412.5,0.819,0,0.9791430789239999,862.8343544694361
2011-03-14T08:00:00Z,2011-03-14T15:40:38Z,21.87,66.92,0.8670841596822794,686.3,324.4,0.819,0,0.8690935168440801,737.9252419371157
2011-03-14T08:30:00Z,2011-03-14T16:10:38Z,21.08,68.18,0.7946718758389578,510.6,228.3,0.808,0,0.7965325483979901,599.956519703926
2011-03-14T09:00:00Z,2011-03-14T16:40:38Z,20.99,69.09,0.7676889811500484,344.7,135.8,0.75,0,0.7694882074022598,451.2897739818164
2011-03-14T09:30:00Z,2011-03-14T17:10:38Z,20.67,68.58,0.7651400118645302,191.8,50.83,0.657,0,0.7669387831835129,294.46970808300136
2011-03-14T10:00:00Z,2011-03-14T17:40:38Z,20.47,70.28,0.7148718177035045,74.79,-14.95,0.445,0,0.7165551746462747,132.18058520496757
2011-03-14T10:30:00Z,2011-03-14T18:10:38Z,20.1,73.16,0.6310050469862951,12.8,-48.1,0.207,0,0.6324945946620657,0
2011-03-14T11:00:00Z,2011-03-14T18:40:38Z,19.64,75.84,0.552031312922293,0.171,-52.18,0.18,0,0.5533371074544189,0
2011-03-14T11:30:00Z,2011-03-14T19:10:38Z,19.09,78.43,0.47626977322006836,0.113,-50.84,0.284,0,0.47739743000318363,0
2011-03-14T12:00:00Z,2011-03-14T19:40:38Z,18.84,81.4,0.4043325388349999,0.122,-48.73,0.107,0,0.4052897642213132,0
2011-03-14T12:30:00Z,2011-03-14T20:10:38Z,18.53,81.2,0.400831484034895,0.208,-46.56,0.117,0,0.4017798383859273,0
2011-03-14T13:00:00Z,2011-03-14T20:40:38Z,19.01,78.05,0.48224766872937497,0.271,-43.9,0.066,0,0.4833894809553417,0
2011-03-14T13:30:00Z,2011-03-14T21:10:38Z,19.2,77.18,0.5073367515944015,0.316,-43.24,0.226,0,0.5085378944419977,0
2011-03-14T14:00:00Z,2011-03-14T21:40:38Z,18.75,80.2,0.42800414956067667,0.303,-45.61,0.198,0,0.4290172901431581,0
2011-03-14T14:30:00Z,2011-03-14T22:10:38Z,18.98,79.6,0.44735542927529687,0.33,-44.26,0.031,0,0.44841461859948717,0
2011-03-14T15:00:00Z,2011-03-14T22:40:38Z,19.22,78.39,0.4810349150624305,0.343,-39.91,0.088,0,0.4821737668702891,0
2011-03-14T15:30:00Z,2011-03-14T23:10:38Z,19.28,76.94,0.5152334910072093,0.347,-27.02,0.199,0,0.5164532271189093,0
2011-03-14T16:00:00Z,2011-03-14T23:40:38Z,19.95,74.25,0.599783124270927,0.244,-30.86,0.271,0,0.6012000926839578,0
2011-03-14T16:30:00Z,2011-03-15T00:10:55Z,19.86,74.28,0.5957523425110897,0.235,-20.08,0.418,0,0.5971603763795048,0
2011-03-14T17:00:00Z,2011-03-15T00:40:55Z,19.24,78.83,0.4718280514714863,0.172,-27.7,0.396,0,0.4729450837150558,0
2011-03-14T17:30:00Z,2011-03-15T01:10:55Z,18.53,84.9,0.3219444366450485,0.162,-43.8,0.073,0,0.3227061467886968,0
2011-03-14T18:00:00Z,2011-03-15T01:40:55Z,18.5,79.86,0.4285952617999441,0.185,-23.39,1.046,0,0.42960921557961407,0
2011-03-14T18:30:00Z,2011-03-15T02:10:55Z,19.08,76.86,0.5106171464466422,0.158,-35.15,0.806,0,0.5118261295158222,0
2011-03-14T19:00:00Z,2011-03-15T02:40:55Z,18.8,75.6,0.5290905737328919,0.159,-40.48,0.702,0,0.5303430918551502,0
2011-03-14T19:30:00Z,2011-03-15T03:10:55Z,19.38,73.51,0.5955661325011405,0.185,-26.9,0.617,0,0.5969758267227503,0
2011-03-14T20:00:00Z,2011-03-15T03:40:55Z,19.45,67.07,0.7435853199302359,0.095,-36.51,0.647,0,0.7453451264935116,0
2011-03-14T20:30:00Z,2011-03-15T04:10:55Z,19.46,65.27,0.7847185619276423,0.113,-30.91,0.616,0,0.7865756753381908,0
2011-03-14T21:00:00Z,2011-03-15T04:40:55Z,19.43,64.8,0.7938556610497567,0.126,-27.26,0.403,0,0.7957345201743429,0
2011-03-14T21:30:00Z,2011-03-15T05:10:55Z,19.27,64.42,0.794475092730603,0.122,-32.78,0.548,0,0.796355913774525,0
2011-03-14T22:00:00Z,2011-03-15T05:40:55Z,19.21,61.87,0.8482386830383314,0.153,-33.55,0.691,0,0.8502469094184362,0
2011-03-14T22:30:00Z,2011-03-15T06:10:55Z,19.2,59.04,0.9106272281028346,4.996,-50.87,0.841,0,0.9127831795067585,0
2011-03-14T23:00:00Z,2011-03-15T06:40:55Z,18.51,61.45,0.820888796947924,44.19,-31.82,0.819,0,0.8228308810615327,153.69133005455822
2011-03-14T23:30:00Z,2011-03-15T07:10:55Z,18.52,61.07,0.8294999726518385,126.1,4.388,0.821,0,0.8314624866216198,315.4781340602922
2011-03-15T00:00:00Z,2011-03-15T07:40:55Z,18.81,60,0.8679038366637654,204.3,59.16,0.685,0,0.869958455851886,471.50256800122776
2011-03-15T00:30:00Z,2011-03-15T08:10:55Z,18.33,60.14,0.8392612748690277,239.6,100.5,1.009,0,0.8412455943577523,619.093975789515
2011-03-15T01:00:00Z,2011-03-15T08:40:55Z,18.4,61.45,0.8152497194361715,286.2,134.6,0.837,0,0.8171777729210843,755.7260478800486
2011-03-15T01:30:00Z,2011-03-15T09:10:55Z,18.9,57.94,0.9177464565014076,410.9,200,0.78,0,0.9199192746275388,879.0600639359099
2011-03-15T02:00:00Z,2011-03-15T09:40:55Z,19.35,55.14,1.0066918354392584,480.5,234.2,0.958,0,1.0090747803611062,986.98492456816
2011-03-15T02:30:00Z,2011-03-15T10:10:55Z,19.1,56.39,0.9635178731759094,534,264.7,0.839,0,0.9657991739511604,1077.6532869286873
2011-03-15T03:00:00Z,2011-03-15T10:40:55Z,19.14,55.97,0.9752263381396543,574,286.4,0.692,0,0.9775353238978667,1149.5131856233654
2011-03-15T03:30:00Z,2011-03-15T11:10:55Z,19.7,53.29,1.0712587272744944,627.4,313.4,0.735,0,1.0737922074804145,1201.334597690381
2011-03-15T04:00:00Z,2011-03-15T11:40:55Z,19.34,54.19,1.0273709343067872,565.9,278.1,0.851,0,1.0298028682422673,1232.2304969298964
2011-03-15T04:30:00Z,2011-03-15T12:10:55Z,19.38,55.31,1.004750866797885,975,505,0.819,0,1.007129093855784,1241.6720371962647
2011-03-15T05:00:00Z,2011-03-15T12:40:55Z,20.51,50.46,1.1945576148891777,987,499,0.603,0,1.1973696451461844,1229.4976047580099
2011-03-15T05:30:00Z,2011-03-15T13:10:55Z,20.95,49.45,1.2523901940575302,1137,581.9,0.681,0,1.2553266264333454,1195.9155847730153
2011-03-15T06:00:00Z,2011-03-15T13:40:55Z,21.16,49.16,1.275928601809202,1130,578.9,0.769,0,1.2789134395697836,1141.5007945216123
2011-03-15T06:30:00Z,2011-03-15T14:10:55Z,20.58,52.74,1.144509892480738,827,410.7,0.841,0,1.1472025862422304,1067.1846444455919
2011-03-15T07:00:00Z,2011-03-15T14:40:55Z,19.4,57.88,0.9481494528181688,523.9,256.7,0.976,0,0.9503936216607831,974.2391954022393
2011-03-15T07:30:00Z,2011-03-15T15:10:55Z,18.81,61.46,0.8362253466255378,155.5,59.29,0.937,0,0.838204972213292,864.2553850202652
2011-03-15T08:00:00Z,2011-03-15T15:40:55Z,17.62,65.45,0.6956862504011742,98.9,31.5,1.084,0,0.6973241852736398,739.1157958524084
2011-03-15T08:30:00Z,2011-03-15T16:10:55Z,16.97,66.21,0.6529867893585954,89.3,28.55,1.02,0,0.6545143953162953,600.9624314467422
