TIMESTAMP,solar_TIMESTAMP,UZB_YAN_DIS_Ean_Jt_1,UZB_YAN_DIS_Ean_Jt_2,UZB_YAN_DIS_Peu_Jt_3,UZB_YAN_DIS_Peu_Jt_4
2013-04-10T22:30:00Z,2013-04-11T02:31:40Z,NA,NA,NA,NA
2013-04-10T23:00:00Z,2013-04-11T03:01:40Z,2.368891877,NA,0.669638887,NA
2013-04-10T23:30:00Z,2013-04-11T03:31:40Z,NA,NA,NA,NA
2013-04-11T00:00:00Z,2013-04-11T04:01:40Z,1.908585479,NA,1.587780003,NA
2013-04-11T00:30:00Z,2013-04-11T04:31:40Z,NA,NA,NA,NA
2013-04-11T01:00:00Z,2013-04-11T05:01:40Z,0.152553869,NA,2.158732529,NA
2013-04-11T01:30:00Z,2013-04-11T05:31:40Z,NA,NA,NA,NA
2013-04-11T02:00:00Z,2013-04-11T06:01:40Z,0.027448403,NA,1.55720513,NA
2013-04-11T02:30:00Z,2013-04-11T06:31:40Z,NA,NA,NA,NA
2013-04-11T03:00:00Z,2013-04-11T07:01:40Z,2.47870676,NA,5.720247373,NA
2013-04-11T03:30:00Z,2013-04-11T07:31:40Z,NA,NA,NA,NA
2013-04-11T04:00:00Z,2013-04-11T08:01:40Z,9.316660219,NA,139.990231,NA
2013-04-11T04:30:00Z,2013-04-11T08:31:40Z,NA,NA,NA,NA
2013-04-11T05:00:00Z,2013-04-11T09:01:40Z,20.05639087,NA,251.6665508,NA
2013-04-11T05:30:00Z,2013-04-11T09:31:40Z,NA,NA,NA,NA
2013-04-11T06:00:00Z,2013-04-11T10:01:40Z,32.14704984,NA,325.2136755,NA
2013-04-11T06:30:00Z,2013-04-11T10:31:40Z,NA,NA,NA,NA
2013-04-11T07:00:00Z,2013-04-11T11:01:40Z,38.10362792,NA,373.1168294,NA
2013-04-11T07:30:00Z,2013-04-11T11:31:40Z,NA,NA,NA,NA
2013-04-11T08:00:00Z,2013-04-11T12:01:40Z,45.55600476,NA,300.0165203,NA
2013-04-11T08:30:00Z,2013-04-11T12:31:40Z,NA,NA,NA,NA
2013-04-11T09:00:00Z,2013-04-11T13:01:40Z,48.1961738,NA,245.1018166,NA
2013-04-11T09:30:00Z,2013-04-11T13:31:40Z,NA,NA,NA,NA
2013-04-11T10:00:00Z,2013-04-11T14:01:40Z,52.92934409,NA,252.7949641,NA
2013-04-11T10:30:00Z,2013-04-11T14:31:40Z,NA,NA,NA,NA
2013-04-11T11:00:00Z,2013-04-11T15:01:40Z,48.56795814,NA,223.875648,NA
2013-04-11T11:30:00Z,2013-04-11T15:31:40Z,NA,NA,NA,NA
2013-04-11T12:00:00Z,2013-04-11T16:01:40Z,39.71390304,NA,167.5971593,NA
2013-04-11T12:30:00Z,2013-04-11T16:31:40Z,NA,NA,NA,NA
2013-04-11T13:00:00Z,2013-04-11T17:01:40Z,27.96507113,NA,115.2087209,NA
2013-04-11T13:30:00Z,2013-04-11T17:31:40Z,NA,NA,NA,NA
2013-04-11T14:00:00Z,2013-04-11T18:01:40Z,16.63517601,NA,43.98056585,NA
2013-04-11T14:30:00Z,2013-04-11T18:31:40Z,NA,NA,NA,NA
2013-04-11T15:00:00Z,2013-04-11T19:01:40Z,7.458392679,NA,6.773691064,NA
2013-04-11T15:30:00Z,2013-04-11T19:31:40Z,NA,NA,NA,NA
2013-04-11T16:00:00Z,2013-04-11T20:01:40Z,1.985019272,NA,0.678808735,NA
2013-04-11T16:30:00Z,2013-04-11T20:31:40Z,NA,NA,NA,NA
2013-04-11T17:00:00Z,2013-04-11T21:01:40Z,1.08759318,NA,0.020288546,NA
2013-04-11T17:30:00Z,2013-04-11T21:31:40Z,NA,NA,NA,NA
2013-04-11T18:00:00Z,2013-04-11T22:01:40Z,0.150491333,NA,0,NA
2013-04-11T18:30:00Z,2013-04-11T22:31:40Z,NA,NA,NA,NA
2013-04-11T19:00:00Z,2013-04-11T23:01:40Z,0.376251572,NA,0.291718725,NA
2013-04-11T19:30:00Z,2013-04-11T23:31:40Z,NA,NA,NA,NA
2013-04-11T20:00:00Z,2013-04-12T00:01:55Z,0.226728694,NA,3.666528595,NA
2013-04-11T20:30:00Z,2013-04-12T00:31:55Z,NA,NA,NA,NA
2013-04-11T21:00:00Z,2013-04-12T01:01:55Z,0.006355752,NA,2.730658711,NA
2013-04-11T21:30:00Z,2013-04-12T01:31:55Z,NA,NA,NA,NA
2013-04-11T22:00:00Z,2013-04-12T02:01:55Z,0.067592162,NA,1.875651331,NA
2013-04-11T22:30:00Z,2013-04-12T02:31:55Z,NA,NA,NA,NA
2013-04-11T23:00:00Z,2013-04-12T03:01:55Z,0.376251572,NA,8.796131708,NA
2013-04-11T23:30:00Z,2013-04-12T03:31:55Z,NA,NA,NA,NA
2013-04-12T00:00:00Z,2013-04-12T04:01:55Z,1.298830323,NA,6.709439693,NA
2013-04-12T00:30:00Z,2013-04-12T04:31:55Z,NA,NA,NA,NA
2013-04-12T01:00:00Z,2013-04-12T05:01:55Z,1.848691333,NA,1.452879348,NA
2013-04-12T01:30:00Z,2013-04-12T05:31:55Z,NA,NA,NA,NA
2013-04-12T02:00:00Z,2013-04-12T06:01:55Z,1.551403979,NA,0.003876565,NA
2013-04-12T02:30:00Z,2013-04-12T06:31:55Z,NA,NA,NA,NA
2013-04-12T03:00:00Z,2013-04-12T07:01:55Z,8.411038509,NA,20.18494323,NA
2013-04-12T03:30:00Z,2013-04-12T07:31:55Z,NA,NA,NA,NA
2013-04-12T04:00:00Z,2013-04-12T08:01:55Z,14.66201173,NA,154.5998355,NA
2013-04-12T04:30:00Z,2013-04-12T08:31:55Z,NA,NA,NA,NA
2013-04-12T05:00:00Z,2013-04-12T09:01:55Z,17.14090119,NA,155.0769196,NA
2013-04-12T05:30:00Z,2013-04-12T09:31:55Z,NA,NA,NA,NA
2013-04-12T06:00:00Z,2013-04-12T10:01:55Z,17.39561129,NA,187.1348478,NA
2013-04-12T06:30:00Z,2013-04-12T10:31:55Z,NA,NA,NA,NA
2013-04-12T07:00:00Z,2013-04-12T11:01:55Z,16.63517601,NA,172.8798337,NA
2013-04-12T07:30:00Z,2013-04-12T11:31:55Z,NA,NA,NA,NA
2013-04-12T08:00:00Z,2013-04-12T12:01:55Z,24.9454665,NA,298.3426127,NA
2013-04-12T08:30:00Z,2013-04-12T12:31:55Z,NA,NA,NA,NA
2013-04-12T09:00:00Z,2013-04-12T13:01:55Z,30.80217305,NA,320.7780264,NA
2013-04-12T09:30:00Z,2013-04-12T13:31:55Z,NA,NA,NA,NA
2013-04-12T10:00:00Z,2013-04-12T14:01:55Z,39.76589141,NA,284.9765682,NA
2013-04-12T10:30:00Z,2013-04-12T14:31:55Z,NA,NA,NA,NA
2013-04-12T11:00:00Z,2013-04-12T15:01:55Z,35.60248832,NA,236.5882508,NA
2013-04-12T11:30:00Z,2013-04-12T15:31:55Z,NA,NA,NA,NA
2013-04-12T12:00:00Z,2013-04-12T16:01:55Z,26.63971629,NA,196.8845602,NA
2013-04-12T12:30:00Z,2013-04-12T16:31:55Z,NA,NA,NA,NA
2013-04-12T13:00:00Z,2013-04-12T17:01:55Z,19.90473116,NA,124.2061712,NA
2013-04-12T13:30:00Z,2013-04-12T17:31:55Z,NA,NA,NA,NA
2013-04-12T14:00:00Z,2013-04-12T18:01:55Z,13.63496307,NA,92.99661439,NA
2013-04-12T14:30:00Z,2013-04-12T18:31:55Z,NA,NA,NA,NA
2013-04-12T15:00:00Z,2013-04-12T19:01:55Z,8.947416895,NA,34.3655,NA
2013-04-12T15:30:00Z,2013-04-12T19:31:55Z,NA,NA,NA,NA
2013-04-12T16:00:00Z,2013-04-12T20:01:55Z,6.650778579,NA,12.71311085,NA
2013-04-12T16:30:00Z,2013-04-12T20:31:55Z,NA,NA,NA,NA
2013-04-12T17:00:00Z,2013-04-12T21:01:55Z,4.179086032,NA,7.500793879,NA
2013-04-12T17:30:00Z,2013-04-12T21:31:55Z,NA,NA,NA,NA
2013-04-12T18:00:00Z,2013-04-12T22:01:55Z,4.053694464,NA,7.280803393,NA
2013-04-12T18:30:00Z,2013-04-12T22:31:55Z,NA,NA,NA,NA
2013-04-12T19:00:00Z,2013-04-12T23:01:55Z,3.089251639,NA,6.1041348,NA
2013-04-12T19:30:00Z,2013-04-12T23:31:55Z,NA,NA,NA,NA
2013-04-12T20:00:00Z,2013-04-13T00:02:10Z,2.821583709,NA,4.810964889,NA
2013-04-12T20:30:00Z,2013-04-13T00:32:10Z,NA,NA,NA,NA
2013-04-12T21:00:00Z,2013-04-13T01:02:10Z,1.71899498,NA,2.90144615,NA
2013-04-12T21:30:00Z,2013-04-13T01:32:10Z,NA,NA,NA,NA
2013-04-12T22:00:00Z,2013-04-13T02:02:10Z,2.783874587,NA,5.716812968,NA
2013-04-12T22:30:00Z,2013-04-13T02:32:10Z,NA,NA,NA,NA
2013-04-12T23:00:00Z,2013-04-13T03:02:10Z,2.270423995,NA,5.103094168,NA
2013-04-12T23:30:00Z,2013-04-13T03:32:10Z,NA,NA,NA,NA
2013-04-13T00:00:00Z,2013-04-13T04:02:10Z,2.164045911,NA,4.41826427,NA
2013-04-13T00:30:00Z,2013-04-13T04:32:10Z,NA,NA,NA,NA
2013-04-13T01:00:00Z,2013-04-13T05:02:10Z,1.92110844,NA,2.815722814,NA
2013-04-13T01:30:00Z,2013-04-13T05:32:10Z,NA,NA,NA,NA
2013-04-13T02:00:00Z,2013-04-13T06:02:10Z,0.377141008,NA,0.113306045,NA
2013-04-13T02:30:00Z,2013-04-13T06:32:10Z,NA,NA,NA,NA
2013-04-13T03:00:00Z,2013-04-13T07:02:10Z,0.150846502,NA,1.228353606,NA
2013-04-13T03:30:00Z,2013-04-13T07:32:10Z,NA,NA,NA,NA
2013-04-13T04:00:00Z,2013-04-13T08:02:10Z,1.210005929,NA,240.7244602,NA
2013-04-13T04:30:00Z,2013-04-13T08:32:10Z,NA,NA,NA,NA
2013-04-13T05:00:00Z,2013-04-13T09:02:10Z,12.06433259,NA,430.7469296,NA
2013-04-13T05:30:00Z,2013-04-13T09:32:10Z,NA,NA,NA,NA
2013-04-13T06:00:00Z,2013-04-13T10:02:10Z,19.61669405,NA,544.0244083,NA
2013-04-13T06:30:00Z,2013-04-13T10:32:10Z,NA,NA,NA,NA
2013-04-13T07:00:00Z,2013-04-13T11:02:10Z,23.59749817,NA,511.5024979,NA
2013-04-13T07:30:00Z,2013-04-13T11:32:10Z,NA,NA,NA,NA
2013-04-13T08:00:00Z,2013-04-13T12:02:10Z,27.51468465,NA,471.3687233,NA
2013-04-13T08:30:00Z,2013-04-13T12:32:10Z,NA,NA,NA,NA
2013-04-13T09:00:00Z,2013-04-13T13:02:10Z,30.99479945,NA,469.374185,NA
2013-04-13T09:30:00Z,2013-04-13T13:32:10Z,NA,NA,NA,NA
2013-04-13T10:00:00Z,2013-04-13T14:02:10Z,36.4986314,NA,468.3792057,NA
2013-04-13T10:30:00Z,2013-04-13T14:32:10Z,NA,NA,NA,NA
2013-04-13T11:00:00Z,2013-04-13T15:02:10Z,38.91346091,NA,454.6087557,NA
2013-04-13T11:30:00Z,2013-04-13T15:32:10Z,NA,NA,NA,NA
2013-04-13T12:00:00Z,2013-04-13T16:02:10Z,31.61548941,NA,354.6472266,NA
2013-04-13T12:30:00Z,2013-04-13T16:32:10Z,NA,NA,NA,NA
2013-04-13T13:00:00Z,2013-04-13T17:02:10Z,22.71790907,NA,210.9000331,NA
2013-04-13T13:30:00Z,2013-04-13T17:32:10Z,NA,NA,NA,NA
2013-04-13T14:00:00Z,2013-04-13T18:02:10Z,14.17370603,NA,84.73903813,NA
2013-04-13T14:30:00Z,2013-04-13T18:32:10Z,NA,NA,NA,NA
2013-04-13T15:00:00Z,2013-04-13T19:02:10Z,7.265949138,NA,18.50418903,NA
2013-04-13T15:30:00Z,2013-04-13T19:32:10Z,NA,NA,NA,NA
2013-04-13T16:00:00Z,2013-04-13T20:02:10Z,1.994150883,NA,10.62953335,NA
2013-04-13T16:30:00Z,2013-04-13T20:32:10Z,NA,NA,NA,NA
2013-04-13T17:00:00Z,2013-04-13T21:02:10Z,0.585109867,NA,7.143044364,NA
2013-04-13T17:30:00Z,2013-04-13T21:32:10Z,NA,NA,NA,NA
2013-04-13T18:00:00Z,2013-04-13T22:02:10Z,0.243851539,NA,6.111372845,NA
2013-04-13T18:30:00Z,2013-04-13T22:32:10Z,NA,NA,NA,NA
2013-04-13T19:00:00Z,2013-04-13T23:02:10Z,0.0818185,NA,9.135596627,NA
2013-04-13T19:30:00Z,2013-04-13T23:32:10Z,NA,NA,NA,NA
2013-04-13T20:00:00Z,2013-04-14T00:02:25Z,1.726205341,NA,13.90501201,NA
2013-04-13T20:30:00Z,2013-04-14T00:32:25Z,NA,NA,NA,NA
2013-04-13T21:00:00Z,2013-04-14T01:02:25Z,3.87037782,NA,47.90162918,NA
2013-04-13T21:30:00Z,2013-04-14T01:32:25Z,NA,NA,NA,NA
2013-04-13T22:00:00Z,2013-04-14T02:02:25Z,5.674309658,NA,116.9795203,NA
2013-04-13T22:30:00Z,2013-04-14T02:32:25Z,NA,NA,NA,NA
2013-04-13T23:00:00Z,2013-04-14T03:02:25Z,6.084718243,NA,137.6029919,NA
2013-04-13T23:30:00Z,2013-04-14T03:32:25Z,NA,NA,NA,NA
2013-04-14T00:00:00Z,2013-04-14T04:02:25Z,6.316171065,NA,135.1116135,NA
2013-04-14T00:30:00Z,2013-04-14T04:32:25Z,NA,NA,NA,NA
2013-04-14T01:00:00Z,2013-04-14T05:02:25Z,5.183777553,NA,136.3535903,NA
2013-04-14T01:30:00Z,2013-04-14T05:32:25Z,NA,NA,NA,NA
2013-04-14T02:00:00Z,2013-04-14T06:02:25Z,5.008492265,NA,39.02032546,NA
2013-04-14T02:30:00Z,2013-04-14T06:32:25Z,NA,NA,NA,NA
2013-04-14T03:00:00Z,2013-04-14T07:02:25Z,5.008492265,NA,11.84509703,NA
2013-04-14T03:30:00Z,2013-04-14T07:32:25Z,NA,NA,NA,NA
2013-04-14T04:00:00Z,2013-04-14T08:02:25Z,3.911081113,NA,3.330635309,NA
2013-04-14T04:30:00Z,2013-04-14T08:32:25Z,NA,NA,NA,NA
2013-04-14T05:00:00Z,2013-04-14T09:02:25Z,4.620273286,NA,3.021157655,NA
2013-04-14T05:30:00Z,2013-04-14T09:32:25Z,NA,NA,NA,NA
2013-04-14T06:00:00Z,2013-04-14T10:02:25Z,5.227858892,NA,0.532902816,NA
2013-04-14T06:30:00Z,2013-04-14T10:32:25Z,NA,NA,NA,NA
2013-04-14T07:00:00Z,2013-04-14T11:02:25Z,8.75977643,NA,0.009167094,NA
2013-04-14T07:30:00Z,2013-04-14T11:32:25Z,NA,NA,NA,NA
2013-04-14T08:00:00Z,2013-04-14T12:02:25Z,2.447712791,NA,0.003436311,NA
2013-04-14T08:30:00Z,2013-04-14T12:32:25Z,NA,NA,NA,NA
2013-04-14T09:00:00Z,2013-04-14T13:02:25Z,5.146997433,NA,1.982869954,NA
2013-04-14T09:30:00Z,2013-04-14T13:32:25Z,NA,NA,NA,NA
2013-04-14T10:00:00Z,2013-04-14T14:02:25Z,7.886916578,NA,37.15443542,NA
2013-04-14T10:30:00Z,2013-04-14T14:32:25Z,NA,NA,NA,NA
2013-04-14T11:00:00Z,2013-04-14T15:02:25Z,7.491893835,NA,76.65699773,NA
2013-04-14T11:30:00Z,2013-04-14T15:32:25Z,NA,NA,NA,NA
2013-04-14T12:00:00Z,2013-04-14T16:02:25Z,6.672240564,NA,60.11835795,NA
2013-04-14T12:30:00Z,2013-04-14T16:32:25Z,NA,NA,NA,NA
2013-04-14T13:00:00Z,2013-04-14T17:02:25Z,7.296595524,NA,61.86133701,NA
2013-04-14T13:30:00Z,2013-04-14T17:32:25Z,NA,NA,NA,NA
2013-04-14T14:00:00Z,2013-04-14T18:02:25Z,7.24218844,NA,47.68735989,NA
2013-04-14T14:30:00Z,2013-04-14T18:32:25Z,NA,NA,NA,NA
2013-04-14T15:00:00Z,2013-04-14T19:02:25Z,7.637970523,NA,40.5164114,NA
2013-04-14T15:30:00Z,2013-04-14T19:32:25Z,NA,NA,NA,NA
2013-04-14T16:00:00Z,2013-04-14T20:02:25Z,5.978520998,NA,31.87179218,NA
2013-04-14T16:30:00Z,2013-04-14T20:32:25Z,NA,NA,NA,NA
2013-04-14T17:00:00Z,2013-04-14T21:02:25Z,4.996579217,NA,23.3153777,NA
2013-04-14T17:30:00Z,2013-04-14T21:32:25Z,NA,NA,NA,NA
2013-04-14T18:00:00Z,2013-04-14T22:02:25Z,4.106552672,NA,17.6751688,NA
2013-04-14T18:30:00Z,2013-04-14T22:32:25Z,NA,NA,NA,NA
2013-04-14T19:00:00Z,2013-04-14T23:02:25Z,13.13483675,NA,14.87155608,NA
2013-04-14T19:30:00Z,2013-04-14T23:32:25Z,NA,NA,NA,NA
2013-04-14T20:00:00Z,2013-04-15T00:02:39Z,12.41238523,NA,10.08863002,NA
2013-04-14T20:30:00Z,2013-04-15T00:32:39Z,NA,NA,NA,NA
2013-04-14T21:00:00Z,2013-04-15T01:02:39Z,9.448617255,NA,4.182583265,NA
2013-04-14T21:30:00Z,2013-04-15T01:32:39Z,NA,NA,NA,NA
2013-04-14T22:00:00Z,2013-04-15T02:02:39Z,8.548950894,NA,1.650211602,NA
2013-04-14T22:30:00Z,2013-04-15T02:32:39Z,NA,NA,NA,NA
2013-04-14T23:00:00Z,2013-04-15T03:02:39Z,8.796189361,NA,0.827937693,NA
2013-04-14T23:30:00Z,2013-04-15T03:32:39Z,NA,NA,NA,NA
2013-04-15T00:00:00Z,2013-04-15T04:02:39Z,8.401604243,NA,0.56335699400000006,NA
2013-04-15T00:30:00Z,2013-04-15T04:32:39Z,NA,NA,NA,NA
2013-04-15T01:00:00Z,2013-04-15T05:02:39Z,10.1008679,NA,2.110078974,NA
2013-04-15T01:30:00Z,2013-04-15T05:32:39Z,NA,NA,NA,NA
2013-04-15T02:00:00Z,2013-04-15T06:02:39Z,11.4501518,NA,0.06951429,NA
2013-04-15T02:30:00Z,2013-04-15T06:32:39Z,NA,NA,NA,NA
2013-04-15T03:00:00Z,2013-04-15T07:02:39Z,20.35626348,NA,0.086763528,NA
2013-04-15T03:30:00Z,2013-04-15T07:32:39Z,NA,NA,NA,NA
2013-04-15T04:00:00Z,2013-04-15T08:02:39Z,27.049351390000002,NA,1.71207539,NA
2013-04-15T04:30:00Z,2013-04-15T08:32:39Z,NA,NA,NA,NA
2013-04-15T05:00:00Z,2013-04-15T09:02:39Z,37.08090704,NA,129.8418063,NA
2013-04-15T05:30:00Z,2013-04-15T09:32:39Z,NA,NA,NA,NA
2013-04-15T06:00:00Z,2013-04-15T10:02:39Z,18.00596344,NA,867.7296789,NA
2013-04-15T06:30:00Z,2013-04-15T10:32:39Z,NA,NA,NA,NA
2013-04-15T07:00:00Z,2013-04-15T11:02:39Z,15.65131987,NA,1018.941005,NA
2013-04-15T07:30:00Z,2013-04-15T11:32:39Z,NA,NA,NA,NA
2013-04-15T08:00:00Z,2013-04-15T12:02:39Z,17.31104087,NA,789.6580364,NA
2013-04-15T08:30:00Z,2013-04-15T12:32:39Z,NA,NA,NA,NA
2013-04-15T09:00:00Z,2013-04-15T13:02:39Z,19.80997535,NA,815.5444554,NA
2013-04-15T09:30:00Z,2013-04-15T13:32:39Z,NA,NA,NA,NA
2013-04-15T10:00:00Z,2013-04-15T14:02:39Z,21.03897082,NA,607.6993593,NA
2013-04-15T10:30:00Z,2013-04-15T14:32:39Z,NA,NA,NA,NA
2013-04-15T11:00:00Z,2013-04-15T15:02:39Z,22.10321338,NA,631.375561,NA
2013-04-15T11:30:00Z,2013-04-15T15:32:39Z,NA,NA,NA,NA
2013-04-15T12:00:00Z,2013-04-15T16:02:39Z,18.90468904,NA,470.3192057,NA
2013-04-15T12:30:00Z,2013-04-15T16:32:39Z,NA,NA,NA,NA
2013-04-15T13:00:00Z,2013-04-15T17:02:39Z,13.82931941,NA,324.6209055,NA
2013-04-15T13:30:00Z,2013-04-15T17:32:39Z,NA,NA,NA,NA
2013-04-15T14:00:00Z,2013-04-15T18:02:39Z,8.433055034,NA,140.5489471,NA
2013-04-15T14:30:00Z,2013-04-15T18:32:39Z,NA,NA,NA,NA
2013-04-15T15:00:00Z,2013-04-15T19:02:39Z,3.108770201,NA,31.99679242,NA
2013-04-15T15:30:00Z,2013-04-15T19:32:39Z,NA,NA,NA,NA
2013-04-15T16:00:00Z,2013-04-15T20:02:39Z,0.687511903,NA,5.002009111,NA
2013-04-15T16:30:00Z,2013-04-15T20:32:39Z,NA,NA,NA,NA
2013-04-15T17:00:00Z,2013-04-15T21:02:39Z,0.480571671,NA,2.99141297,NA
2013-04-15T17:30:00Z,2013-04-15T21:32:39Z,NA,NA,NA,NA
2013-04-15T18:00:00Z,2013-04-15T22:02:39Z,0,NA,1.186158181,NA
2013-04-15T18:30:00Z,2013-04-15T22:32:39Z,NA,NA,NA,NA
2013-04-15T19:00:00Z,2013-04-15T23:02:39Z,0.005634071,NA,0.259490476,NA
2013-04-15T19:30:00Z,2013-04-15T23:32:39Z,NA,NA,NA,NA
2013-04-15T20:00:00Z,2013-04-16T00:02:53Z,1.726962897,NA,1.014342711,NA
2013-04-15T20:30:00Z,2013-04-16T00:32:53Z,NA,NA,NA,NA
2013-04-15T21:00:00Z,2013-04-16T01:02:53Z,2.325897637,NA,0.835980533,NA
2013-04-15T21:30:00Z,2013-04-16T01:32:53Z,NA,NA,NA,NA
2013-04-15T22:00:00Z,2013-04-16T02:02:53Z,2.490946901,NA,0.343741371,NA
2013-04-15T22:30:00Z,2013-04-16T02:32:53Z,NA,NA,NA,NA
2013-04-15T23:00:00Z,2013-04-16T03:02:53Z,3.250867183,NA,0.603547782,NA
2013-04-15T23:30:00Z,2013-04-16T03:32:53Z,NA,NA,NA,NA
2013-04-16T00:00:00Z,2013-04-16T04:02:53Z,3.144135565,NA,0.330911728,NA
2013-04-16T00:30:00Z,2013-04-16T04:32:53Z,NA,NA,NA,NA
2013-04-16T01:00:00Z,2013-04-16T05:02:53Z,3.430844025,NA,0.19742794,NA
2013-04-16T01:30:00Z,2013-04-16T05:32:53Z,NA,NA,NA,NA
2013-04-16T02:00:00Z,2013-04-16T06:02:53Z,4.329589768,NA,0.282246138,NA
2013-04-16T02:30:00Z,2013-04-16T06:32:53Z,NA,NA,NA,NA
2013-04-16T03:00:00Z,2013-04-16T07:02:53Z,5.528788521,NA,0.343741371,NA
2013-04-16T03:30:00Z,2013-04-16T07:32:53Z,NA,NA,NA,NA
2013-04-16T04:00:00Z,2013-04-16T08:02:53Z,4.959122698,NA,0.03752854,NA
2013-04-16T04:30:00Z,2013-04-16T08:32:53Z,NA,NA,NA,NA
2013-04-16T05:00:00Z,2013-04-16T09:02:53Z,5.079741707,NA,0.00748534,NA
2013-04-16T05:30:00Z,2013-04-16T09:32:53Z,NA,NA,NA,NA
2013-04-16T06:00:00Z,2013-04-16T10:02:53Z,7.516480217,NA,12.46989092,NA
2013-04-16T06:30:00Z,2013-04-16T10:32:53Z,NA,NA,NA,NA
2013-04-16T07:00:00Z,2013-04-16T11:02:53Z,9.254570529,NA,261.4083804,NA
2013-04-16T07:30:00Z,2013-04-16T11:32:53Z,NA,NA,NA,NA
2013-04-16T08:00:00Z,2013-04-16T12:02:53Z,9.924974823,NA,479.6733034,NA
2013-04-16T08:30:00Z,2013-04-16T12:32:53Z,NA,NA,NA,NA
2013-04-16T09:00:00Z,2013-04-16T13:02:53Z,13.24174051,NA,617.7504687,NA
2013-04-16T09:30:00Z,2013-04-16T13:32:53Z,NA,NA,NA,NA
2013-04-16T10:00:00Z,2013-04-16T14:02:53Z,11.52140133,NA,311.1821222,NA
2013-04-16T10:30:00Z,2013-04-16T14:32:53Z,NA,NA,NA,NA
2013-04-16T11:00:00Z,2013-04-16T15:02:53Z,11.72597426,NA,137.5086858,NA
2013-04-16T11:30:00Z,2013-04-16T15:32:53Z,NA,NA,NA,NA
2013-04-16T12:00:00Z,2013-04-16T16:02:53Z,9.97376788,NA,89.68463181,NA
2013-04-16T12:30:00Z,2013-04-16T16:32:53Z,NA,NA,NA,NA
2013-04-16T13:00:00Z,2013-04-16T17:02:53Z,9.011623572,NA,76.68030144,NA
2013-04-16T13:30:00Z,2013-04-16T17:32:53Z,NA,NA,NA,NA
2013-04-16T14:00:00Z,2013-04-16T18:02:53Z,6.091823069,NA,51.45858226,NA
2013-04-16T14:30:00Z,2013-04-16T18:32:53Z,NA,NA,NA,NA
2013-04-16T15:00:00Z,2013-04-16T19:02:53Z,4.620302106,NA,30.47180333,NA
2013-04-16T15:30:00Z,2013-04-16T19:32:53Z,NA,NA,NA,NA
2013-04-16T16:00:00Z,2013-04-16T20:02:53Z,3.059604393,NA,10.41649714,NA
2013-04-16T16:30:00Z,2013-04-16T20:32:53Z,NA,NA,NA,NA
2013-04-16T17:00:00Z,2013-04-16T21:02:53Z,1.396082942,NA,3.86016735,NA
2013-04-16T17:30:00Z,2013-04-16T21:32:53Z,NA,NA,NA,NA
2013-04-16T18:00:00Z,2013-04-16T22:02:53Z,0.435236891,NA,1.561817454,NA
2013-04-16T18:30:00Z,2013-04-16T22:32:53Z,NA,NA,NA,NA
2013-04-16T19:00:00Z,2013-04-16T23:02:53Z,0.182607767,NA,0.520874486,NA
2013-04-16T19:30:00Z,2013-04-16T23:32:53Z,NA,NA,NA,NA
2013-04-16T20:00:00Z,2013-04-17T00:03:06Z,0.101871758,NA,0.286159254,NA
2013-04-16T20:30:00Z,2013-04-17T00:33:06Z,NA,NA,NA,NA
2013-04-16T21:00:00Z,2013-04-17T01:03:06Z,0.435236891,NA,0.458736786,NA
2013-04-16T21:30:00Z,2013-04-17T01:33:06Z,NA,NA,NA,NA
2013-04-16T22:00:00Z,2013-04-17T02:03:06Z,1.311024994,NA,0.334549571,NA
2013-04-16T22:30:00Z,2013-04-17T02:33:06Z,NA,NA,NA,NA
2013-04-16T23:00:00Z,2013-04-17T03:03:06Z,2.282901759,NA,0.458736786,NA
2013-04-16T23:30:00Z,2013-04-17T03:33:06Z,NA,NA,NA,NA
2013-04-17T00:00:00Z,2013-04-17T04:03:06Z,1.145097861,NA,0.322064329,NA
2013-04-17T00:30:00Z,2013-04-17T04:33:06Z,NA,NA,NA,NA
2013-04-17T01:00:00Z,2013-04-17T05:03:06Z,0.456703617,NA,0.132883346,NA
2013-04-17T01:30:00Z,2013-04-17T05:33:06Z,NA,NA,NA,NA
2013-04-17T02:00:00Z,2013-04-17T06:03:06Z,0,NA,0.001618769,NA
2013-04-17T02:30:00Z,2013-04-17T06:33:06Z,NA,NA,NA,NA
2013-04-17T03:00:00Z,2013-04-17T07:03:06Z,1.453536874,NA,0.012881899,NA
2013-04-17T03:30:00Z,2013-04-17T07:33:06Z,NA,NA,NA,NA
2013-04-17T04:00:00Z,2013-04-17T08:03:06Z,2.885728638,NA,0.182961148,NA
2013-04-17T04:30:00Z,2013-04-17T08:33:06Z,NA,NA,NA,NA
2013-04-17T05:00:00Z,2013-04-17T09:03:06Z,5.051059037,NA,5.425489407,NA
2013-04-17T05:30:00Z,2013-04-17T09:33:06Z,NA,NA,NA,NA
2013-04-17T06:00:00Z,2013-04-17T10:03:06Z,7.548722892,NA,115.8705331,NA
2013-04-17T06:30:00Z,2013-04-17T10:33:06Z,NA,NA,NA,NA
2013-04-17T07:00:00Z,2013-04-17T11:03:06Z,9.038581303,NA,389.8460991,NA
2013-04-17T07:30:00Z,2013-04-17T11:33:06Z,NA,NA,NA,NA
2013-04-17T08:00:00Z,2013-04-17T12:03:06Z,10.01886508,NA,380.6925834,NA
2013-04-17T08:30:00Z,2013-04-17T12:33:06Z,NA,NA,NA,NA
