TIMESTAMP,solar_TIMESTAMP,JPN_EBE_SUG_Cja_Js_1
2016-07-21T21:00:00Z,2016-07-22T06:19:58Z,1.34482122313658
2016-07-21T21:10:00Z,2016-07-22T06:29:58Z,1.38359739144006
2016-07-21T21:20:00Z,2016-07-22T06:39:58Z,1.40988776627017
2016-07-21T21:30:00Z,2016-07-22T06:49:58Z,1.44396283132816
2016-07-21T21:40:00Z,2016-07-22T06:59:58Z,1.50513415884807
2016-07-21T21:50:00Z,2016-07-22T07:09:58Z,1.58569713569508
2016-07-21T22:00:00Z,2016-07-22T07:19:58Z,1.65539727879973
2016-07-21T22:10:00Z,2016-07-22T07:29:58Z,1.73501209858157
2016-07-21T22:20:00Z,2016-07-22T07:39:58Z,1.8530433798771
2016-07-21T22:30:00Z,2016-07-22T07:49:58Z,1.99344929953749
2016-07-21T22:40:00Z,2016-07-22T07:59:58Z,2.09974980397441
2016-07-21T22:50:00Z,2016-07-22T08:09:58Z,2.18834141671598
2016-07-21T23:00:00Z,2016-07-22T08:19:58Z,2.26530933374511
2016-07-21T23:10:00Z,2016-07-22T08:29:58Z,2.33952990018672
2016-07-21T23:20:00Z,2016-07-22T08:39:58Z,2.43754594307933
2016-07-21T23:30:00Z,2016-07-22T08:49:58Z,2.54196994292519
2016-07-21T23:40:00Z,2016-07-22T08:59:58Z,2.6228018824973
2016-07-21T23:50:00Z,2016-07-22T09:09:58Z,2.75337192163161
2016-07-22T00:00:00Z,2016-07-22T09:19:58Z,2.88169069028676
2016-07-22T00:10:00Z,2016-07-22T09:29:58Z,3.05574955887826
2016-07-22T00:20:00Z,2016-07-22T09:39:58Z,3.29631157815139
2016-07-22T00:30:00Z,2016-07-22T09:49:58Z,3.5427299314386
2016-07-22T00:40:00Z,2016-07-22T09:59:58Z,3.66862126004285
2016-07-22T00:50:00Z,2016-07-22T10:09:58Z,3.78869319136397
2016-07-22T01:00:00Z,2016-07-22T10:19:58Z,4.03208348369376
2016-07-22T01:10:00Z,2016-07-22T10:29:58Z,4.40228965728977
2016-07-22T01:20:00Z,2016-07-22T10:39:58Z,4.64504308853413
2016-07-22T01:30:00Z,2016-07-22T10:49:58Z,4.88562103070075
2016-07-22T01:40:00Z,2016-07-22T10:59:58Z,5.07963633714493
2016-07-22T01:50:00Z,2016-07-22T11:09:58Z,5.26957318639965
2016-07-22T02:00:00Z,2016-07-22T11:19:58Z,5.57128258083258
2016-07-22T02:10:00Z,2016-07-22T11:29:58Z,5.64465726346118
2016-07-22T02:20:00Z,2016-07-22T11:39:58Z,5.73735100001275
2016-07-22T02:30:00Z,2016-07-22T11:49:58Z,5.69743971171731
2016-07-22T02:40:00Z,2016-07-22T11:59:58Z,5.83828163837158
2016-07-22T02:50:00Z,2016-07-22T12:09:58Z,5.93706577265294
2016-07-22T03:00:00Z,2016-07-22T12:19:58Z,5.98725926788809
2016-07-22T03:10:00Z,2016-07-22T12:29:58Z,6.00973306954015
2016-07-22T03:20:00Z,2016-07-22T12:39:58Z,5.95930455227596
2016-07-22T03:30:00Z,2016-07-22T12:49:58Z,5.96803012803975
2016-07-22T03:40:00Z,2016-07-22T12:59:58Z,5.91557189718318
2016-07-22T03:50:00Z,2016-07-22T13:09:58Z,5.93288586860947
2016-07-22T04:00:00Z,2016-07-22T13:19:58Z,5.9377365421876
2016-07-22T04:10:00Z,2016-07-22T13:29:58Z,5.85224247664648
2016-07-22T04:20:00Z,2016-07-22T13:39:58Z,5.87894708980549
2016-07-22T04:30:00Z,2016-07-22T13:49:58Z,5.98453405796087
2016-07-22T04:40:00Z,2016-07-22T13:59:58Z,5.98562101326729
2016-07-22T04:50:00Z,2016-07-22T14:09:58Z,5.86960454718964
2016-07-22T05:00:00Z,2016-07-22T14:19:58Z,5.76007702242718
2016-07-22T05:10:00Z,2016-07-22T14:29:58Z,5.79491180899593
2016-07-22T05:20:00Z,2016-07-22T14:39:58Z,6.00388696325179
2016-07-22T05:30:00Z,2016-07-22T14:49:58Z,5.99340371807587
2016-07-22T05:40:00Z,2016-07-22T14:59:58Z,6.09575071643975
2016-07-22T05:50:00Z,2016-07-22T15:09:58Z,6.04833729796343
2016-07-22T06:00:00Z,2016-07-22T15:19:58Z,6.15749441643754
2016-07-22T06:10:00Z,2016-07-22T15:29:58Z,6.12932350173236
2016-07-22T06:20:00Z,2016-07-22T15:39:58Z,5.9733740572386
2016-07-22T06:30:00Z,2016-07-22T15:49:58Z,5.97957499203063
2016-07-22T06:40:00Z,2016-07-22T15:59:58Z,5.92149201023727
2016-07-22T06:50:00Z,2016-07-22T16:09:58Z,5.81065475499407
2016-07-22T07:00:00Z,2016-07-22T16:19:58Z,5.73331085786348
2016-07-22T07:10:00Z,2016-07-22T16:29:58Z,5.58953781089137
2016-07-22T07:20:00Z,2016-07-22T16:39:58Z,5.37505067554298
2016-07-22T07:30:00Z,2016-07-22T16:49:58Z,5.40385497287871
2016-07-22T07:40:00Z,2016-07-22T16:59:58Z,5.23752556370066
2016-07-22T07:50:00Z,2016-07-22T17:09:58Z,5.05730951944984
2016-07-22T08:00:00Z,2016-07-22T17:19:58Z,4.92406663622621
2016-07-22T08:10:00Z,2016-07-22T17:29:58Z,4.72937570192722
2016-07-22T08:20:00Z,2016-07-22T17:39:58Z,4.56599338008455
2016-07-22T08:30:00Z,2016-07-22T17:49:58Z,4.39427341511589
2016-07-22T08:40:00Z,2016-07-22T17:59:58Z,4.20353064410217
2016-07-22T08:50:00Z,2016-07-22T18:09:58Z,4.01299212066516
2016-07-22T09:00:00Z,2016-07-22T18:19:58Z,3.81529064563435
2016-07-22T09:10:00Z,2016-07-22T18:29:58Z,3.62346234635166
2016-07-22T09:20:00Z,2016-07-22T18:39:58Z,3.42383693443904
2016-07-22T09:30:00Z,2016-07-22T18:49:58Z,3.24392449401983
2016-07-22T09:40:00Z,2016-07-22T18:59:58Z,3.05846633784861
2016-07-22T09:50:00Z,2016-07-22T19:09:58Z,2.90005162369128
2016-07-22T10:00:00Z,2016-07-22T19:19:58Z,2.73918021409101
2016-07-22T10:10:00Z,2016-07-22T19:29:58Z,2.59715958105923
2016-07-22T10:20:00Z,2016-07-22T19:39:58Z,2.48108641899841
2016-07-22T10:30:00Z,2016-07-22T19:49:58Z,2.37500176024002
2016-07-22T10:40:00Z,2016-07-22T19:59:58Z,2.27966067350615
2016-07-22T10:50:00Z,2016-07-22T20:09:58Z,2.18646768574714
2016-07-22T11:00:00Z,2016-07-22T20:19:58Z,2.1145565238386
2016-07-22T11:10:00Z,2016-07-22T20:29:58Z,2.0455055711166
2016-07-22T11:20:00Z,2016-07-22T20:39:58Z,1.98963907576804
2016-07-22T11:30:00Z,2016-07-22T20:49:58Z,1.93824230959265
2016-07-22T11:40:00Z,2016-07-22T20:59:58Z,1.89580487726534
2016-07-22T11:50:00Z,2016-07-22T21:09:58Z,1.85100544583594
2016-07-22T12:00:00Z,2016-07-22T21:19:58Z,1.81249306282532
2016-07-22T12:10:00Z,2016-07-22T21:29:58Z,1.77723769800097
2016-07-22T12:20:00Z,2016-07-22T21:39:58Z,1.74773741209633
2016-07-22T12:30:00Z,2016-07-22T21:49:58Z,1.71398559770536
2016-07-22T12:40:00Z,2016-07-22T21:59:58Z,1.69486136125976
2016-07-22T12:50:00Z,2016-07-22T22:09:58Z,1.65710178741664
2016-07-22T13:00:00Z,2016-07-22T22:19:58Z,1.63546881781452
2016-07-22T13:10:00Z,2016-07-22T22:29:58Z,1.61446487171554
2016-07-22T13:20:00Z,2016-07-22T22:39:58Z,1.59642792392411
2016-07-22T13:30:00Z,2016-07-22T22:49:58Z,1.57599761881904
2016-07-22T13:40:00Z,2016-07-22T22:59:58Z,1.55315456191145
2016-07-22T13:50:00Z,2016-07-22T23:09:58Z,1.53725440824839
2016-07-22T14:00:00Z,2016-07-22T23:19:58Z,1.52161007496427
2016-07-22T14:10:00Z,2016-07-22T23:29:58Z,1.51158926865023
2016-07-22T14:20:00Z,2016-07-22T23:39:58Z,1.49966030309064
2016-07-22T14:30:00Z,2016-07-22T23:49:58Z,1.48749014939796
2016-07-22T14:40:00Z,2016-07-22T23:59:58Z,1.47531627473473
2016-07-22T14:50:00Z,2016-07-23T00:09:58Z,1.46411387075423
2016-07-22T15:00:00Z,2016-07-23T00:19:58Z,1.45181127334555
2016-07-22T15:10:00Z,2016-07-23T00:29:58Z,1.44638768113332
2016-07-22T15:20:00Z,2016-07-23T00:39:58Z,1.43167055089811
2016-07-22T15:30:00Z,2016-07-23T00:49:58Z,1.4269487348581
2016-07-22T15:40:00Z,2016-07-23T00:59:58Z,1.4156246339344
2016-07-22T15:50:00Z,2016-07-23T01:09:58Z,1.41025865086266
2016-07-22T16:00:00Z,2016-07-23T01:19:58Z,1.4027415422521201
2016-07-22T16:10:00Z,2016-07-23T01:29:58Z,1.39747516593285
2016-07-22T16:20:00Z,2016-07-23T01:39:58Z,1.3945010574111
2016-07-22T16:30:00Z,2016-07-23T01:49:58Z,1.38164544015323
2016-07-22T16:40:00Z,2016-07-23T01:59:58Z,1.3731471054318
2016-07-22T16:50:00Z,2016-07-23T02:09:58Z,1.36883038395829
2016-07-22T17:00:00Z,2016-07-23T02:19:58Z,1.3581254576697
2016-07-22T17:10:00Z,2016-07-23T02:29:58Z,1.35639918685577
2016-07-22T17:20:00Z,2016-07-23T02:39:58Z,1.34664779687332
2016-07-22T17:30:00Z,2016-07-23T02:49:58Z,1.34195516847757
2016-07-22T17:40:00Z,2016-07-23T02:59:58Z,1.33143306196566
2016-07-22T17:50:00Z,2016-07-23T03:09:58Z,1.32405484830251
2016-07-22T18:00:00Z,2016-07-23T03:19:58Z,1.32162002435149
2016-07-22T18:10:00Z,2016-07-23T03:29:58Z,1.30995571186814
2016-07-22T18:20:00Z,2016-07-23T03:39:58Z,1.30964985474744
2016-07-22T18:30:00Z,2016-07-23T03:49:58Z,1.30510006043649
2016-07-22T18:40:00Z,2016-07-23T03:59:58Z,1.29755264514027
2016-07-22T18:50:00Z,2016-07-23T04:09:58Z,1.29252920205026
2016-07-22T19:00:00Z,2016-07-23T04:19:58Z,1.28475577628943
2016-07-22T19:10:00Z,2016-07-23T04:29:58Z,1.27699739492241
2016-07-22T19:20:00Z,2016-07-23T04:39:58Z,1.27013780903511
2016-07-22T19:30:00Z,2016-07-23T04:49:58Z,1.26904279179617
2016-07-22T19:40:00Z,2016-07-23T04:59:58Z,1.2681606069888
2016-07-22T19:50:00Z,2016-07-23T05:09:58Z,1.27010753229217
2016-07-22T20:00:00Z,2016-07-23T05:19:58Z,1.26599143142382
2016-07-22T20:10:00Z,2016-07-23T05:29:58Z,1.27050437764496
2016-07-22T20:20:00Z,2016-07-23T05:39:58Z,1.27785923760416
2016-07-22T20:30:00Z,2016-07-23T05:49:58Z,1.29413556881868
2016-07-22T20:40:00Z,2016-07-23T05:59:58Z,1.31911508469009
2016-07-22T20:50:00Z,2016-07-23T06:09:58Z,1.34929405447002
2016-07-22T21:00:00Z,2016-07-23T06:19:58Z,1.3821448334013
2016-07-22T21:10:00Z,2016-07-23T06:29:58Z,1.43812849309526
2016-07-22T21:20:00Z,2016-07-23T06:39:58Z,1.49461424774533
2016-07-22T21:30:00Z,2016-07-23T06:49:58Z,1.55478655886784
2016-07-22T21:40:00Z,2016-07-23T06:59:58Z,1.62828834148711
2016-07-22T21:50:00Z,2016-07-23T07:09:58Z,1.70170705595771
2016-07-22T22:00:00Z,2016-07-23T07:19:58Z,1.79984195021914
2016-07-22T22:10:00Z,2016-07-23T07:29:58Z,1.90909367299037
2016-07-22T22:20:00Z,2016-07-23T07:39:58Z,2.02156546917362
2016-07-22T22:30:00Z,2016-07-23T07:49:58Z,2.12647433150704
2016-07-22T22:40:00Z,2016-07-23T07:59:58Z,2.26366191661257
2016-07-22T22:50:00Z,2016-07-23T08:09:58Z,2.41280506496344
2016-07-22T23:00:00Z,2016-07-23T08:19:58Z,2.54667213714148
2016-07-22T23:10:00Z,2016-07-23T08:29:58Z,2.70770388485303
2016-07-22T23:20:00Z,2016-07-23T08:39:58Z,2.86869859741886
2016-07-22T23:30:00Z,2016-07-23T08:49:58Z,3.13491706628747
2016-07-22T23:40:00Z,2016-07-23T08:59:58Z,3.3268621552185
2016-07-22T23:50:00Z,2016-07-23T09:09:58Z,3.57937947775635
2016-07-23T00:00:00Z,2016-07-23T09:19:58Z,3.82038081746985
2016-07-23T00:10:00Z,2016-07-23T09:29:58Z,4.13007129054971
2016-07-23T00:20:00Z,2016-07-23T09:39:58Z,4.33954135198876
2016-07-23T00:30:00Z,2016-07-23T09:49:58Z,4.60287331629048
2016-07-23T00:40:00Z,2016-07-23T09:59:58Z,4.81235811019991
2016-07-23T00:50:00Z,2016-07-23T10:09:58Z,4.96815609297441
2016-07-23T01:00:00Z,2016-07-23T10:19:58Z,5.18415685186242
2016-07-23T01:10:00Z,2016-07-23T10:29:58Z,5.31454427209987
2016-07-23T01:20:00Z,2016-07-23T10:39:58Z,5.44773663234201
2016-07-23T01:30:00Z,2016-07-23T10:49:58Z,5.53017482211979
2016-07-23T01:40:00Z,2016-07-23T10:59:58Z,5.64682885557264
2016-07-23T01:50:00Z,2016-07-23T11:09:58Z,5.75641745160186
2016-07-23T02:00:00Z,2016-07-23T11:19:58Z,5.91994956813714
2016-07-23T02:10:00Z,2016-07-23T11:29:58Z,5.96976631600027
2016-07-23T02:20:00Z,2016-07-23T11:39:58Z,6.08751015270925
2016-07-23T02:30:00Z,2016-07-23T11:49:58Z,6.19184620924037
2016-07-23T02:40:00Z,2016-07-23T11:59:58Z,6.27060489629748
2016-07-23T02:50:00Z,2016-07-23T12:09:58Z,6.21915635118822
2016-07-23T03:00:00Z,2016-07-23T12:19:58Z,6.33781240772616
2016-07-23T03:10:00Z,2016-07-23T12:29:58Z,6.38372948782337
2016-07-23T03:20:00Z,2016-07-23T12:39:58Z,6.49444421228119
2016-07-23T03:30:00Z,2016-07-23T12:49:58Z,6.56998441442497
2016-07-23T03:40:00Z,2016-07-23T12:59:58Z,6.75138404228694
2016-07-23T03:50:00Z,2016-07-23T13:09:58Z,6.70329098412359
2016-07-23T04:00:00Z,2016-07-23T13:19:58Z,6.76197572547021
2016-07-23T04:10:00Z,2016-07-23T13:29:58Z,6.71782469154104
2016-07-23T04:20:00Z,2016-07-23T13:39:58Z,6.68156568990332
2016-07-23T04:30:00Z,2016-07-23T13:49:58Z,6.71456843250323
2016-07-23T04:40:00Z,2016-07-23T13:59:58Z,6.81027671274095
2016-07-23T04:50:00Z,2016-07-23T14:09:58Z,6.82169921078937
2016-07-23T05:00:00Z,2016-07-23T14:19:58Z,6.77753813106897
2016-07-23T05:10:00Z,2016-07-23T14:29:58Z,6.76459292474245
2016-07-23T05:20:00Z,2016-07-23T14:39:58Z,6.75534252437503
2016-07-23T05:30:00Z,2016-07-23T14:49:58Z,6.77801545618884
2016-07-23T05:40:00Z,2016-07-23T14:59:58Z,6.73390033949119
2016-07-23T05:50:00Z,2016-07-23T15:09:58Z,6.71745165303647
2016-07-23T06:00:00Z,2016-07-23T15:19:58Z,6.64662216362196
2016-07-23T06:10:00Z,2016-07-23T15:29:58Z,6.65596197139779
2016-07-23T06:20:00Z,2016-07-23T15:39:58Z,6.59972354351766
2016-07-23T06:30:00Z,2016-07-23T15:49:58Z,6.55501853652793
2016-07-23T06:40:00Z,2016-07-23T15:59:58Z,6.53204424230128
2016-07-23T06:50:00Z,2016-07-23T16:09:58Z,6.53987382792404
2016-07-23T07:00:00Z,2016-07-23T16:19:58Z,6.43866435787959
2016-07-23T07:10:00Z,2016-07-23T16:29:58Z,6.36693260871093
2016-07-23T07:20:00Z,2016-07-23T16:39:58Z,6.31407881915254
2016-07-23T07:30:00Z,2016-07-23T16:49:58Z,6.24737269644453
2016-07-23T07:40:00Z,2016-07-23T16:59:58Z,6.13196887884383
2016-07-23T07:50:00Z,2016-07-23T17:09:58Z,5.99891169649154
2016-07-23T08:00:00Z,2016-07-23T17:19:58Z,5.76467767120673
2016-07-23T08:10:00Z,2016-07-23T17:29:58Z,5.56054807191235
2016-07-23T08:20:00Z,2016-07-23T17:39:58Z,5.33675377717928
2016-07-23T08:30:00Z,2016-07-23T17:49:58Z,5.0403024353776
2016-07-23T08:40:00Z,2016-07-23T17:59:58Z,4.72768273221532
2016-07-23T08:50:00Z,2016-07-23T18:09:58Z,4.42216259935919
2016-07-23T09:00:00Z,2016-07-23T18:19:58Z,4.13470496843028
2016-07-23T09:10:00Z,2016-07-23T18:29:58Z,3.86720467175803
2016-07-23T09:20:00Z,2016-07-23T18:39:58Z,3.58862328414192
2016-07-23T09:30:00Z,2016-07-23T18:49:58Z,3.3467888587313
2016-07-23T09:40:00Z,2016-07-23T18:59:58Z,3.14621108334059
2016-07-23T09:50:00Z,2016-07-23T19:09:58Z,2.96786225830562
2016-07-23T10:00:00Z,2016-07-23T19:19:58Z,2.81482491139425
2016-07-23T10:10:00Z,2016-07-23T19:29:58Z,2.67009636790553
2016-07-23T10:20:00Z,2016-07-23T19:39:58Z,2.54213398616954
2016-07-23T10:30:00Z,2016-07-23T19:49:58Z,2.43248669639796
2016-07-23T10:40:00Z,2016-07-23T19:59:58Z,2.33739377990713
2016-07-23T10:50:00Z,2016-07-23T20:09:58Z,2.2507782513444
2016-07-23T11:00:00Z,2016-07-23T20:19:58Z,2.17751289279761
2016-07-23T11:10:00Z,2016-07-23T20:29:58Z,2.11303589968198
2016-07-23T11:20:00Z,2016-07-23T20:39:58Z,2.04342386693386
2016-07-23T11:30:00Z,2016-07-23T20:49:58Z,1.99376794788136
2016-07-23T11:40:00Z,2016-07-23T20:59:58Z,1.94357080313997
2016-07-23T11:50:00Z,2016-07-23T21:09:58Z,1.90335232809686
2016-07-23T12:00:00Z,2016-07-23T21:19:58Z,1.85812052097078
2016-07-23T12:10:00Z,2016-07-23T21:29:58Z,1.83050125927765
2016-07-23T12:20:00Z,2016-07-23T21:39:58Z,1.79244979271191
2016-07-23T12:30:00Z,2016-07-23T21:49:58Z,1.75279619789836
2016-07-23T12:40:00Z,2016-07-23T21:59:58Z,1.72665896874369
2016-07-23T12:50:00Z,2016-07-23T22:09:58Z,1.69686317496255
2016-07-23T13:00:00Z,2016-07-23T22:19:58Z,1.66821815897433
2016-07-23T13:10:00Z,2016-07-23T22:29:58Z,1.6482901871104
2016-07-23T13:20:00Z,2016-07-23T22:39:58Z,1.63067805673564
2016-07-23T13:30:00Z,2016-07-23T22:49:58Z,1.6149123697591
2016-07-23T13:40:00Z,2016-07-23T22:59:58Z,1.59298964185954
2016-07-23T13:50:00Z,2016-07-23T23:09:58Z,1.57072450654065
2016-07-23T14:00:00Z,2016-07-23T23:19:58Z,1.55468609678042
2016-07-23T14:10:00Z,2016-07-23T23:29:58Z,1.54466525667235
2016-07-23T14:20:00Z,2016-07-23T23:39:58Z,1.53026109548608
2016-07-23T14:30:00Z,2016-07-23T23:49:58Z,1.51890192251121
2016-07-23T14:40:00Z,2016-07-23T23:59:59Z,1.51136227743554
2016-07-23T14:50:00Z,2016-07-24T00:09:59Z,1.49856680042097
2016-07-23T15:00:00Z,2016-07-24T00:19:59Z,1.48598395051951
2016-07-23T15:10:00Z,2016-07-24T00:29:59Z,1.47852559629626
2016-07-23T15:20:00Z,2016-07-24T00:39:59Z,1.46084162458361
2016-07-23T15:30:00Z,2016-07-24T00:49:59Z,1.45587031182057
2016-07-23T15:40:00Z,2016-07-24T00:59:59Z,1.44597919453301
2016-07-23T15:50:00Z,2016-07-24T01:09:59Z,1.44371375971156
2016-07-23T16:00:00Z,2016-07-24T01:19:59Z,1.43689870699113
2016-07-23T16:10:00Z,2016-07-24T01:29:59Z,1.4292699117287
2016-07-23T16:20:00Z,2016-07-24T01:39:59Z,1.42254835761672
2016-07-23T16:30:00Z,2016-07-24T01:49:59Z,1.41770771605759
2016-07-23T16:40:00Z,2016-07-24T01:59:59Z,1.40820713424837
2016-07-23T16:50:00Z,2016-07-24T02:09:59Z,1.40380669517646
2016-07-23T17:00:00Z,2016-07-24T02:19:59Z,1.40367622554143
2016-07-23T17:10:00Z,2016-07-24T02:29:59Z,1.39722129549738
2016-07-23T17:20:00Z,2016-07-24T02:39:59Z,1.39171098435684
2016-07-23T17:30:00Z,2016-07-24T02:49:59Z,1.38827384350531
2016-07-23T17:40:00Z,2016-07-24T02:59:59Z,1.3890006187842
2016-07-23T17:50:00Z,2016-07-24T03:09:59Z,1.38426968622744
2016-07-23T18:00:00Z,2016-07-24T03:19:59Z,1.38086011522261
2016-07-23T18:10:00Z,2016-07-24T03:29:59Z,1.37549874902887
2016-07-23T18:20:00Z,2016-07-24T03:39:59Z,1.36722136149893
2016-07-23T18:30:00Z,2016-07-24T03:49:59Z,1.36324129084086
2016-07-23T18:40:00Z,2016-07-24T03:59:59Z,1.35616934793501
2016-07-23T18:50:00Z,2016-07-24T04:09:59Z,1.35545221604797
2016-07-23T19:00:00Z,2016-07-24T04:19:59Z,1.34888331338717
2016-07-23T19:10:00Z,2016-07-24T04:29:59Z,1.3403489661288
2016-07-23T19:20:00Z,2016-07-24T04:39:59Z,1.33641336471865
2016-07-23T19:30:00Z,2016-07-24T04:49:59Z,1.33576862321046
2016-07-23T19:40:00Z,2016-07-24T04:59:59Z,1.32638770752348
2016-07-23T19:50:00Z,2016-07-24T05:09:59Z,1.32131727223035
2016-07-23T20:00:00Z,2016-07-24T05:19:59Z,1.31284023628686
2016-07-23T20:10:00Z,2016-07-24T05:29:59Z,1.31574912588794
2016-07-23T20:20:00Z,2016-07-24T05:39:59Z,1.30960352788426
2016-07-23T20:30:00Z,2016-07-24T05:49:59Z,1.31603932277394
2016-07-23T20:40:00Z,2016-07-24T05:59:59Z,1.31724273747984
2016-07-23T20:50:00Z,2016-07-24T06:09:59Z,1.31603072799198
2016-07-23T21:00:00Z,2016-07-24T06:19:59Z,1.32301299938962
2016-07-23T21:10:00Z,2016-07-24T06:29:59Z,1.33589905380359
2016-07-23T21:20:00Z,2016-07-24T06:39:59Z,1.36430780747717
2016-07-23T21:30:00Z,2016-07-24T06:49:59Z,1.39349766962643
2016-07-23T21:40:00Z,2016-07-24T06:59:59Z,1.42140678533124
2016-07-23T21:50:00Z,2016-07-24T07:09:59Z,1.45606412626947
2016-07-23T22:00:00Z,2016-07-24T07:19:59Z,1.48924947958529
2016-07-23T22:10:00Z,2016-07-24T07:29:59Z,1.54878695673733
2016-07-23T22:20:00Z,2016-07-24T07:39:59Z,1.6196850075285
2016-07-23T22:30:00Z,2016-07-24T07:49:59Z,1.7151368415294
2016-07-23T22:40:00Z,2016-07-24T07:59:59Z,1.82968717164308
2016-07-23T22:50:00Z,2016-07-24T08:09:59Z,1.95583518222197
2016-07-23T23:00:00Z,2016-07-24T08:19:59Z,2.1149696312
2016-07-23T23:10:00Z,2016-07-24T08:29:59Z,2.26517163563444
2016-07-23T23:20:00Z,2016-07-24T08:39:59Z,2.41589440499823
2016-07-23T23:30:00Z,2016-07-24T08:49:59Z,2.65942776940177
2016-07-23T23:40:00Z,2016-07-24T08:59:59Z,2.89341357803594
2016-07-23T23:50:00Z,2016-07-24T09:09:59Z,3.07398653219256
2016-07-24T00:00:00Z,2016-07-24T09:19:59Z,3.23216899423833
2016-07-24T00:10:00Z,2016-07-24T09:29:59Z,3.38763549591253
2016-07-24T00:20:00Z,2016-07-24T09:39:59Z,3.54611390709473
2016-07-24T00:30:00Z,2016-07-24T09:49:59Z,3.68054478652908
2016-07-24T00:40:00Z,2016-07-24T09:59:59Z,3.90253101603807
2016-07-24T00:50:00Z,2016-07-24T10:09:59Z,3.99984312632342
2016-07-24T01:00:00Z,2016-07-24T10:19:59Z,4.28549604275131
2016-07-24T01:10:00Z,2016-07-24T10:29:59Z,4.55860816611943
2016-07-24T01:20:00Z,2016-07-24T10:39:59Z,4.774959798905
2016-07-24T01:30:00Z,2016-07-24T10:49:59Z,5.00667740010004
2016-07-24T01:40:00Z,2016-07-24T10:59:59Z,5.21363413820602
2016-07-24T01:50:00Z,2016-07-24T11:09:59Z,5.46211468987145
2016-07-24T02:00:00Z,2016-07-24T11:19:59Z,5.58511539891855
2016-07-24T02:10:00Z,2016-07-24T11:29:59Z,5.64144181737795
2016-07-24T02:20:00Z,2016-07-24T11:39:59Z,5.77921858833289
2016-07-24T02:30:00Z,2016-07-24T11:49:59Z,5.95934120646543
2016-07-24T02:40:00Z,2016-07-24T11:59:59Z,6.00699290270881
2016-07-24T02:50:00Z,2016-07-24T12:09:59Z,6.19601018282727
2016-07-24T03:00:00Z,2016-07-24T12:19:59Z,6.23379932612784
2016-07-24T03:10:00Z,2016-07-24T12:29:59Z,6.24178788652466
2016-07-24T03:20:00Z,2016-07-24T12:39:59Z,6.39913966873652
2016-07-24T03:30:00Z,2016-07-24T12:49:59Z,6.38649196782922
2016-07-24T03:40:00Z,2016-07-24T12:59:59Z,6.40732778072519
2016-07-24T03:50:00Z,2016-07-24T13:09:59Z,6.34961792067154
2016-07-24T04:00:00Z,2016-07-24T13:19:59Z,6.39384115064258
2016-07-24T04:10:00Z,2016-07-24T13:29:59Z,6.44201927696963
2016-07-24T04:20:00Z,2016-07-24T13:39:59Z,6.4964372707521
2016-07-24T04:30:00Z,2016-07-24T13:49:59Z,6.4918062624903
2016-07-24T04:40:00Z,2016-07-24T13:59:59Z,6.6217599831228
2016-07-24T04:50:00Z,2016-07-24T14:09:59Z,6.68218005266888
2016-07-24T05:00:00Z,2016-07-24T14:19:59Z,6.72518734492413
2016-07-24T05:10:00Z,2016-07-24T14:29:59Z,6.70944486893094
2016-07-24T05:20:00Z,2016-07-24T14:39:59Z,6.68318951867879
2016-07-24T05:30:00Z,2016-07-24T14:49:59Z,6.68643024927366
2016-07-24T05:40:00Z,2016-07-24T14:59:59Z,6.65451955740991
2016-07-24T05:50:00Z,2016-07-24T15:09:59Z,6.61262817574298
2016-07-24T06:00:00Z,2016-07-24T15:19:59Z,6.53766237324772
2016-07-24T06:10:00Z,2016-07-24T15:29:59Z,6.47489065152377
2016-07-24T06:20:00Z,2016-07-24T15:39:59Z,6.36695522990314
2016-07-24T06:30:00Z,2016-07-24T15:49:59Z,6.15533424058645
2016-07-24T06:40:00Z,2016-07-24T15:59:59Z,5.9106814570085
2016-07-24T06:50:00Z,2016-07-24T16:09:59Z,5.78379293425719
2016-07-24T07:00:00Z,2016-07-24T16:19:59Z,5.6275418971104
2016-07-24T07:10:00Z,2016-07-24T16:29:59Z,5.48192845961974
2016-07-24T07:20:00Z,2016-07-24T16:39:59Z,5.45203641193926
2016-07-24T07:30:00Z,2016-07-24T16:49:59Z,5.40239983138823
2016-07-24T07:40:00Z,2016-07-24T16:59:59Z,5.18629934566897
2016-07-24T07:50:00Z,2016-07-24T17:09:59Z,5.01314104719177
2016-07-24T08:00:00Z,2016-07-24T17:19:59Z,4.88553130300345
2016-07-24T08:10:00Z,2016-07-24T17:29:59Z,4.6956735945336
2016-07-24T08:20:00Z,2016-07-24T17:39:59Z,4.50374441900212
2016-07-24T08:30:00Z,2016-07-24T17:49:59Z,4.3170263545614
2016-07-24T08:40:00Z,2016-07-24T17:59:59Z,4.11605155578406
2016-07-24T08:50:00Z,2016-07-24T18:09:59Z,3.92264138231067
2016-07-24T09:00:00Z,2016-07-24T18:19:59Z,3.76998578114148
2016-07-24T09:10:00Z,2016-07-24T18:29:59Z,3.61464090199247
2016-07-24T09:20:00Z,2016-07-24T18:39:59Z,3.47115170572988
2016-07-24T09:30:00Z,2016-07-24T18:49:59Z,3.33004676880726
2016-07-24T09:40:00Z,2016-07-24T18:59:59Z,3.1676607765961
2016-07-24T09:50:00Z,2016-07-24T19:09:59Z,3.0206642472757
2016-07-24T10:00:00Z,2016-07-24T19:19:59Z,2.87389982874954
