TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,ppfd_in,precip,swc_shallow,sw_in,ext_rad
2015-09-01T22:00:00Z,2015-09-01T23:23:09Z,,,,,,,CALCULATED,CALCULATED
2015-09-01T22:10:00Z,2015-09-01T23:33:09Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2015-09-01T22:20:00Z,2015-09-01T23:43:09Z,,,,,,,CALCULATED,CALCULATED
2015-09-01T22:30:00Z,2015-09-01T23:53:09Z,,,,,,,CALCULATED,CALCULATED
2015-09-01T22:40:00Z,2015-09-02T00:03:30Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2015-09-01T22:50:00Z,2015-09-02T00:13:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-01T23:00:00Z,2015-09-02T00:23:30Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2015-09-01T23:10:00Z,2015-09-02T00:33:30Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2015-09-01T23:20:00Z,2015-09-02T00:43:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-01T23:30:00Z,2015-09-02T00:53:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-01T23:40:00Z,2015-09-02T01:03:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-01T23:50:00Z,2015-09-02T01:13:30Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2015-09-02T00:00:00Z,2015-09-02T01:23:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T00:10:00Z,2015-09-02T01:33:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T00:20:00Z,2015-09-02T01:43:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T00:30:00Z,2015-09-02T01:53:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T00:40:00Z,2015-09-02T02:03:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T00:50:00Z,2015-09-02T02:13:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T01:00:00Z,2015-09-02T02:23:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T01:10:00Z,2015-09-02T02:33:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T01:20:00Z,2015-09-02T02:43:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T01:30:00Z,2015-09-02T02:53:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T01:40:00Z,2015-09-02T03:03:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T01:50:00Z,2015-09-02T03:13:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T02:00:00Z,2015-09-02T03:23:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T02:10:00Z,2015-09-02T03:33:30Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2015-09-02T02:20:00Z,2015-09-02T03:43:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T02:30:00Z,2015-09-02T03:53:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T02:40:00Z,2015-09-02T04:03:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T02:50:00Z,2015-09-02T04:13:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T03:00:00Z,2015-09-02T04:23:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T03:10:00Z,2015-09-02T04:33:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T03:20:00Z,2015-09-02T04:43:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T03:30:00Z,2015-09-02T04:53:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T03:40:00Z,2015-09-02T05:03:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T03:50:00Z,2015-09-02T05:13:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T04:00:00Z,2015-09-02T05:23:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T04:10:00Z,2015-09-02T05:33:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T04:20:00Z,2015-09-02T05:43:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T04:30:00Z,2015-09-02T05:53:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T04:40:00Z,2015-09-02T06:03:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T04:50:00Z,2015-09-02T06:13:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T05:00:00Z,2015-09-02T06:23:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T05:10:00Z,2015-09-02T06:33:30Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2015-09-02T05:20:00Z,2015-09-02T06:43:30Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2015-09-02T05:30:00Z,2015-09-02T06:53:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T05:40:00Z,2015-09-02T07:03:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T05:50:00Z,2015-09-02T07:13:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T06:00:00Z,2015-09-02T07:23:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T06:10:00Z,2015-09-02T07:33:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T06:20:00Z,2015-09-02T07:43:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T06:30:00Z,2015-09-02T07:53:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T06:40:00Z,2015-09-02T08:03:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T06:50:00Z,2015-09-02T08:13:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T07:00:00Z,2015-09-02T08:23:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T07:10:00Z,2015-09-02T08:33:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T07:20:00Z,2015-09-02T08:43:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T07:30:00Z,2015-09-02T08:53:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T07:40:00Z,2015-09-02T09:03:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T07:50:00Z,2015-09-02T09:13:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T08:00:00Z,2015-09-02T09:23:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T08:10:00Z,2015-09-02T09:33:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T08:20:00Z,2015-09-02T09:43:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T08:30:00Z,2015-09-02T09:53:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T08:40:00Z,2015-09-02T10:03:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T08:50:00Z,2015-09-02T10:13:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T09:00:00Z,2015-09-02T10:23:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T09:10:00Z,2015-09-02T10:33:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T09:20:00Z,2015-09-02T10:43:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T09:30:00Z,2015-09-02T10:53:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T09:40:00Z,2015-09-02T11:03:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T09:50:00Z,2015-09-02T11:13:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T10:00:00Z,2015-09-02T11:23:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T10:10:00Z,2015-09-02T11:33:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T10:20:00Z,2015-09-02T11:43:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T10:30:00Z,2015-09-02T11:53:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T10:40:00Z,2015-09-02T12:03:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T10:50:00Z,2015-09-02T12:13:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T11:00:00Z,2015-09-02T12:23:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T11:10:00Z,2015-09-02T12:33:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T11:20:00Z,2015-09-02T12:43:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T11:30:00Z,2015-09-02T12:53:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T11:40:00Z,2015-09-02T13:03:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T11:50:00Z,2015-09-02T13:13:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T12:00:00Z,2015-09-02T13:23:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T12:10:00Z,2015-09-02T13:33:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T12:20:00Z,2015-09-02T13:43:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T12:30:00Z,2015-09-02T13:53:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T12:40:00Z,2015-09-02T14:03:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T12:50:00Z,2015-09-02T14:13:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T13:00:00Z,2015-09-02T14:23:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T13:10:00Z,2015-09-02T14:33:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T13:20:00Z,2015-09-02T14:43:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T13:30:00Z,2015-09-02T14:53:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T13:40:00Z,2015-09-02T15:03:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T13:50:00Z,2015-09-02T15:13:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T14:00:00Z,2015-09-02T15:23:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T14:10:00Z,2015-09-02T15:33:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T14:20:00Z,2015-09-02T15:43:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T14:30:00Z,2015-09-02T15:53:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T14:40:00Z,2015-09-02T16:03:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T14:50:00Z,2015-09-02T16:13:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T15:00:00Z,2015-09-02T16:23:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T15:10:00Z,2015-09-02T16:33:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T15:20:00Z,2015-09-02T16:43:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T15:30:00Z,2015-09-02T16:53:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T15:40:00Z,2015-09-02T17:03:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T15:50:00Z,2015-09-02T17:13:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T16:00:00Z,2015-09-02T17:23:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T16:10:00Z,2015-09-02T17:33:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T16:20:00Z,2015-09-02T17:43:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T16:30:00Z,2015-09-02T17:53:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T16:40:00Z,2015-09-02T18:03:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T16:50:00Z,2015-09-02T18:13:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T17:00:00Z,2015-09-02T18:23:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T17:10:00Z,2015-09-02T18:33:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T17:20:00Z,2015-09-02T18:43:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T17:30:00Z,2015-09-02T18:53:30Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2015-09-02T17:40:00Z,2015-09-02T19:03:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T17:50:00Z,2015-09-02T19:13:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T18:00:00Z,2015-09-02T19:23:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T18:10:00Z,2015-09-02T19:33:30Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2015-09-02T18:20:00Z,2015-09-02T19:43:30Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2015-09-02T18:30:00Z,2015-09-02T19:53:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T18:40:00Z,2015-09-02T20:03:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T18:50:00Z,2015-09-02T20:13:30Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2015-09-02T19:00:00Z,2015-09-02T20:23:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T19:10:00Z,2015-09-02T20:33:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T19:20:00Z,2015-09-02T20:43:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T19:30:00Z,2015-09-02T20:53:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T19:40:00Z,2015-09-02T21:03:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T19:50:00Z,2015-09-02T21:13:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T20:00:00Z,2015-09-02T21:23:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T20:10:00Z,2015-09-02T21:33:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T20:20:00Z,2015-09-02T21:43:30Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2015-09-02T20:30:00Z,2015-09-02T21:53:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T20:40:00Z,2015-09-02T22:03:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T20:50:00Z,2015-09-02T22:13:30Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2015-09-02T21:00:00Z,2015-09-02T22:23:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T21:10:00Z,2015-09-02T22:33:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T21:20:00Z,2015-09-02T22:43:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T21:30:00Z,2015-09-02T22:53:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T21:40:00Z,2015-09-02T23:03:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T21:50:00Z,2015-09-02T23:13:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T22:00:00Z,2015-09-02T23:23:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T22:10:00Z,2015-09-02T23:33:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T22:20:00Z,2015-09-02T23:43:30Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T22:30:00Z,2015-09-02T23:53:30Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2015-09-02T22:40:00Z,2015-09-03T00:03:50Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2015-09-02T22:50:00Z,2015-09-03T00:13:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T23:00:00Z,2015-09-03T00:23:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T23:10:00Z,2015-09-03T00:33:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-02T23:20:00Z,2015-09-03T00:43:50Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2015-09-02T23:30:00Z,2015-09-03T00:53:50Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2015-09-02T23:40:00Z,2015-09-03T01:03:50Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2015-09-02T23:50:00Z,2015-09-03T01:13:50Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2015-09-03T00:00:00Z,2015-09-03T01:23:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T00:10:00Z,2015-09-03T01:33:50Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2015-09-03T00:20:00Z,2015-09-03T01:43:50Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2015-09-03T00:30:00Z,2015-09-03T01:53:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T00:40:00Z,2015-09-03T02:03:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T00:50:00Z,2015-09-03T02:13:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T01:00:00Z,2015-09-03T02:23:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T01:10:00Z,2015-09-03T02:33:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T01:20:00Z,2015-09-03T02:43:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T01:30:00Z,2015-09-03T02:53:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T01:40:00Z,2015-09-03T03:03:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T01:50:00Z,2015-09-03T03:13:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T02:00:00Z,2015-09-03T03:23:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T02:10:00Z,2015-09-03T03:33:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T02:20:00Z,2015-09-03T03:43:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T02:30:00Z,2015-09-03T03:53:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T02:40:00Z,2015-09-03T04:03:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T02:50:00Z,2015-09-03T04:13:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T03:00:00Z,2015-09-03T04:23:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T03:10:00Z,2015-09-03T04:33:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T03:20:00Z,2015-09-03T04:43:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T03:30:00Z,2015-09-03T04:53:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T03:40:00Z,2015-09-03T05:03:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T03:50:00Z,2015-09-03T05:13:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T04:00:00Z,2015-09-03T05:23:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T04:10:00Z,2015-09-03T05:33:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T04:20:00Z,2015-09-03T05:43:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T04:30:00Z,2015-09-03T05:53:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T04:40:00Z,2015-09-03T06:03:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T04:50:00Z,2015-09-03T06:13:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T05:00:00Z,2015-09-03T06:23:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T05:10:00Z,2015-09-03T06:33:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T05:20:00Z,2015-09-03T06:43:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T05:30:00Z,2015-09-03T06:53:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T05:40:00Z,2015-09-03T07:03:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T05:50:00Z,2015-09-03T07:13:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T06:00:00Z,2015-09-03T07:23:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T06:10:00Z,2015-09-03T07:33:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T06:20:00Z,2015-09-03T07:43:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T06:30:00Z,2015-09-03T07:53:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T06:40:00Z,2015-09-03T08:03:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T06:50:00Z,2015-09-03T08:13:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T07:00:00Z,2015-09-03T08:23:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T07:10:00Z,2015-09-03T08:33:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T07:20:00Z,2015-09-03T08:43:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T07:30:00Z,2015-09-03T08:53:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T07:40:00Z,2015-09-03T09:03:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T07:50:00Z,2015-09-03T09:13:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T08:00:00Z,2015-09-03T09:23:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T08:10:00Z,2015-09-03T09:33:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T08:20:00Z,2015-09-03T09:43:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T08:30:00Z,2015-09-03T09:53:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T08:40:00Z,2015-09-03T10:03:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T08:50:00Z,2015-09-03T10:13:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T09:00:00Z,2015-09-03T10:23:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T09:10:00Z,2015-09-03T10:33:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T09:20:00Z,2015-09-03T10:43:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T09:30:00Z,2015-09-03T10:53:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T09:40:00Z,2015-09-03T11:03:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T09:50:00Z,2015-09-03T11:13:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T10:00:00Z,2015-09-03T11:23:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T10:10:00Z,2015-09-03T11:33:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T10:20:00Z,2015-09-03T11:43:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T10:30:00Z,2015-09-03T11:53:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T10:40:00Z,2015-09-03T12:03:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T10:50:00Z,2015-09-03T12:13:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T11:00:00Z,2015-09-03T12:23:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T11:10:00Z,2015-09-03T12:33:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T11:20:00Z,2015-09-03T12:43:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T11:30:00Z,2015-09-03T12:53:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T11:40:00Z,2015-09-03T13:03:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T11:50:00Z,2015-09-03T13:13:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T12:00:00Z,2015-09-03T13:23:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T12:10:00Z,2015-09-03T13:33:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T12:20:00Z,2015-09-03T13:43:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T12:30:00Z,2015-09-03T13:53:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T12:40:00Z,2015-09-03T14:03:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T12:50:00Z,2015-09-03T14:13:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T13:00:00Z,2015-09-03T14:23:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T13:10:00Z,2015-09-03T14:33:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T13:20:00Z,2015-09-03T14:43:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T13:30:00Z,2015-09-03T14:53:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T13:40:00Z,2015-09-03T15:03:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T13:50:00Z,2015-09-03T15:13:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T14:00:00Z,2015-09-03T15:23:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T14:10:00Z,2015-09-03T15:33:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T14:20:00Z,2015-09-03T15:43:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T14:30:00Z,2015-09-03T15:53:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T14:40:00Z,2015-09-03T16:03:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T14:50:00Z,2015-09-03T16:13:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T15:00:00Z,2015-09-03T16:23:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T15:10:00Z,2015-09-03T16:33:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T15:20:00Z,2015-09-03T16:43:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T15:30:00Z,2015-09-03T16:53:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T15:40:00Z,2015-09-03T17:03:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T15:50:00Z,2015-09-03T17:13:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T16:00:00Z,2015-09-03T17:23:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T16:10:00Z,2015-09-03T17:33:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T16:20:00Z,2015-09-03T17:43:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T16:30:00Z,2015-09-03T17:53:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T16:40:00Z,2015-09-03T18:03:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T16:50:00Z,2015-09-03T18:13:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T17:00:00Z,2015-09-03T18:23:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T17:10:00Z,2015-09-03T18:33:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T17:20:00Z,2015-09-03T18:43:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T17:30:00Z,2015-09-03T18:53:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T17:40:00Z,2015-09-03T19:03:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T17:50:00Z,2015-09-03T19:13:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T18:00:00Z,2015-09-03T19:23:50Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2015-09-03T18:10:00Z,2015-09-03T19:33:50Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2015-09-03T18:20:00Z,2015-09-03T19:43:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T18:30:00Z,2015-09-03T19:53:50Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2015-09-03T18:40:00Z,2015-09-03T20:03:50Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2015-09-03T18:50:00Z,2015-09-03T20:13:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T19:00:00Z,2015-09-03T20:23:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T19:10:00Z,2015-09-03T20:33:50Z,,,,,,,CALCULATED,CALCULATED
2015-09-03T19:20:00Z,2015-09-03T20:43:50Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2015-09-03T19:30:00Z,2015-09-03T20:53:50Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
