TIMESTAMP,solar_TIMESTAMP,HUN_SIK_Qce_Js_1,HUN_SIK_Qce_Js_2,HUN_SIK_Qpe_Js_3,HUN_SIK_Qpe_Js_4
2015-08-31T18:40:00Z,2015-08-31T20:02:49Z,NA,NA,NA,NA
2015-08-31T18:50:00Z,2015-08-31T20:12:49Z,NA,NA,NA,NA
2015-08-31T19:00:00Z,2015-08-31T20:22:49Z,2.96874038,2.15625907,1.4270618700000002,1.07471769
2015-08-31T19:10:00Z,2015-08-31T20:32:49Z,NA,NA,NA,NA
2015-08-31T19:20:00Z,2015-08-31T20:42:49Z,NA,NA,NA,NA
2015-08-31T19:30:00Z,2015-08-31T20:52:49Z,NA,NA,NA,NA
2015-08-31T19:40:00Z,2015-08-31T21:02:49Z,NA,NA,NA,NA
2015-08-31T19:50:00Z,2015-08-31T21:12:49Z,NA,NA,NA,NA
2015-08-31T20:00:00Z,2015-08-31T21:22:49Z,1.58642501,0.92390606,0.68731963,0.6617039
2015-08-31T20:10:00Z,2015-08-31T21:32:49Z,NA,NA,NA,NA
2015-08-31T20:20:00Z,2015-08-31T21:42:49Z,NA,NA,NA,NA
2015-08-31T20:30:00Z,2015-08-31T21:52:49Z,NA,NA,NA,NA
2015-08-31T20:40:00Z,2015-08-31T22:02:49Z,NA,NA,NA,NA
2015-08-31T20:50:00Z,2015-08-31T22:12:49Z,NA,NA,NA,NA
2015-08-31T21:00:00Z,2015-08-31T22:22:49Z,0.8964142399999999,0.41049969,0.26010140000000004,0.31322574
2015-08-31T21:10:00Z,2015-08-31T22:32:49Z,NA,NA,NA,NA
2015-08-31T21:20:00Z,2015-08-31T22:42:49Z,NA,NA,NA,NA
2015-08-31T21:30:00Z,2015-08-31T22:52:49Z,NA,NA,NA,NA
2015-08-31T21:40:00Z,2015-08-31T23:02:49Z,NA,NA,NA,NA
2015-08-31T21:50:00Z,2015-08-31T23:12:49Z,NA,NA,NA,NA
2015-08-31T22:00:00Z,2015-08-31T23:22:49Z,0.8309548999999999,0.30847241000000003,0.22646608,0.27614738
2015-08-31T22:10:00Z,2015-08-31T23:32:49Z,NA,NA,NA,NA
2015-08-31T22:20:00Z,2015-08-31T23:42:49Z,NA,NA,NA,NA
2015-08-31T22:30:00Z,2015-08-31T23:52:49Z,NA,NA,NA,NA
2015-08-31T22:40:00Z,2015-09-01T00:03:09Z,NA,NA,NA,NA
2015-08-31T22:50:00Z,2015-09-01T00:13:09Z,NA,NA,NA,NA
2015-08-31T23:00:00Z,2015-09-01T00:23:09Z,0.40032324,0.29740274,0.042520550000000004,0.33815611
2015-08-31T23:10:00Z,2015-09-01T00:33:09Z,NA,NA,NA,NA
2015-08-31T23:20:00Z,2015-09-01T00:43:09Z,NA,NA,NA,NA
2015-08-31T23:30:00Z,2015-09-01T00:53:09Z,NA,NA,NA,NA
2015-08-31T23:40:00Z,2015-09-01T01:03:09Z,NA,NA,NA,NA
2015-08-31T23:50:00Z,2015-09-01T01:13:09Z,NA,NA,NA,NA
2015-09-01T00:00:00Z,2015-09-01T01:23:09Z,0.34534479,0.21694073000000003,0.25512333000000004,0.42016572
2015-09-01T00:10:00Z,2015-09-01T01:33:09Z,NA,NA,NA,NA
2015-09-01T00:20:00Z,2015-09-01T01:43:09Z,NA,NA,NA,NA
2015-09-01T00:30:00Z,2015-09-01T01:53:09Z,NA,NA,NA,NA
2015-09-01T00:40:00Z,2015-09-01T02:03:09Z,NA,NA,NA,NA
2015-09-01T00:50:00Z,2015-09-01T02:13:09Z,NA,NA,NA,NA
2015-09-01T01:00:00Z,2015-09-01T02:23:09Z,0.34534479,0.11270611999999999,0.21260277,0.27060363
2015-09-01T01:10:00Z,2015-09-01T02:33:09Z,NA,NA,NA,NA
2015-09-01T01:20:00Z,2015-09-01T02:43:09Z,NA,NA,NA,NA
2015-09-01T01:30:00Z,2015-09-01T02:53:09Z,NA,NA,NA,NA
2015-09-01T01:40:00Z,2015-09-01T03:03:09Z,NA,NA,NA,NA
2015-09-01T01:50:00Z,2015-09-01T03:13:09Z,NA,NA,NA,NA
2015-09-01T02:00:00Z,2015-09-01T03:23:09Z,0.27347603000000004,0.07138461,0.00245559,0.27060363
2015-09-01T02:10:00Z,2015-09-01T03:33:09Z,NA,NA,NA,NA
2015-09-01T02:20:00Z,2015-09-01T03:43:09Z,NA,NA,NA,NA
2015-09-01T02:30:00Z,2015-09-01T03:53:09Z,NA,NA,NA,NA
2015-09-01T02:40:00Z,2015-09-01T04:03:09Z,NA,NA,NA,NA
2015-09-01T02:50:00Z,2015-09-01T04:13:09Z,NA,NA,NA,NA
2015-09-01T03:00:00Z,2015-09-01T04:23:09Z,0.03707733,0.05948717,0,0.27060363
2015-09-01T03:10:00Z,2015-09-01T04:33:09Z,NA,NA,NA,NA
2015-09-01T03:20:00Z,2015-09-01T04:43:09Z,NA,NA,NA,NA
2015-09-01T03:30:00Z,2015-09-01T04:53:09Z,NA,NA,NA,NA
2015-09-01T03:40:00Z,2015-09-01T05:03:09Z,NA,NA,NA,NA
2015-09-01T03:50:00Z,2015-09-01T05:13:09Z,NA,NA,NA,NA
2015-09-01T04:00:00Z,2015-09-01T05:23:09Z,0,0.07138461,0,0.11910028
2015-09-01T04:10:00Z,2015-09-01T05:33:09Z,NA,NA,NA,NA
2015-09-01T04:20:00Z,2015-09-01T05:43:09Z,NA,NA,NA,NA
2015-09-01T04:30:00Z,2015-09-01T05:53:09Z,NA,NA,NA,NA
2015-09-01T04:40:00Z,2015-09-01T06:03:09Z,NA,NA,NA,NA
2015-09-01T04:50:00Z,2015-09-01T06:13:09Z,NA,NA,NA,NA
2015-09-01T05:00:00Z,2015-09-01T06:23:09Z,0,0.08760543000000001,0,0
2015-09-01T05:10:00Z,2015-09-01T06:33:09Z,NA,NA,NA,NA
2015-09-01T05:20:00Z,2015-09-01T06:43:09Z,NA,NA,NA,NA
2015-09-01T05:30:00Z,2015-09-01T06:53:09Z,NA,NA,NA,NA
2015-09-01T05:40:00Z,2015-09-01T07:03:09Z,NA,NA,NA,NA
2015-09-01T05:50:00Z,2015-09-01T07:13:09Z,NA,NA,NA,NA
2015-09-01T06:00:00Z,2015-09-01T07:23:09Z,2.43475495,2.16988,0.39771217999999997,0.48834484999999994
2015-09-01T06:10:00Z,2015-09-01T07:33:09Z,NA,NA,NA,NA
2015-09-01T06:20:00Z,2015-09-01T07:43:09Z,NA,NA,NA,NA
2015-09-01T06:30:00Z,2015-09-01T07:53:09Z,NA,NA,NA,NA
2015-09-01T06:40:00Z,2015-09-01T08:03:09Z,NA,NA,NA,NA
2015-09-01T06:50:00Z,2015-09-01T08:13:09Z,NA,NA,NA,NA
2015-09-01T07:00:00Z,2015-09-01T08:23:09Z,6.94726561,5.700634300000001,1.83946626,2.6010845700000003
2015-09-01T07:10:00Z,2015-09-01T08:33:09Z,NA,NA,NA,NA
2015-09-01T07:20:00Z,2015-09-01T08:43:09Z,NA,NA,NA,NA
2015-09-01T07:30:00Z,2015-09-01T08:53:09Z,NA,NA,NA,NA
2015-09-01T07:40:00Z,2015-09-01T09:03:09Z,NA,NA,NA,NA
2015-09-01T07:50:00Z,2015-09-01T09:13:09Z,NA,NA,NA,NA
2015-09-01T08:00:00Z,2015-09-01T09:23:09Z,8.60757003,6.75587955,3.5460706400000004,4.00540784
2015-09-01T08:10:00Z,2015-09-01T09:33:09Z,NA,NA,NA,NA
2015-09-01T08:20:00Z,2015-09-01T09:43:09Z,NA,NA,NA,NA
2015-09-01T08:30:00Z,2015-09-01T09:53:09Z,NA,NA,NA,NA
2015-09-01T08:40:00Z,2015-09-01T10:03:09Z,NA,NA,NA,NA
2015-09-01T08:50:00Z,2015-09-01T10:13:09Z,NA,NA,NA,NA
2015-09-01T09:00:00Z,2015-09-01T10:23:09Z,8.68887956,7.078253719999999,4.49334269,4.06417192
2015-09-01T09:10:00Z,2015-09-01T10:33:09Z,NA,NA,NA,NA
2015-09-01T09:20:00Z,2015-09-01T10:43:09Z,NA,NA,NA,NA
2015-09-01T09:30:00Z,2015-09-01T10:53:09Z,NA,NA,NA,NA
2015-09-01T09:40:00Z,2015-09-01T11:03:09Z,NA,NA,NA,NA
2015-09-01T09:50:00Z,2015-09-01T11:13:09Z,NA,NA,NA,NA
2015-09-01T10:00:00Z,2015-09-01T11:23:09Z,8.68887956,7.1302192600000005,4.81157612,4.06417192
2015-09-01T10:10:00Z,2015-09-01T11:33:09Z,NA,NA,NA,NA
2015-09-01T10:20:00Z,2015-09-01T11:43:09Z,NA,NA,NA,NA
2015-09-01T10:30:00Z,2015-09-01T11:53:09Z,NA,NA,NA,NA
2015-09-01T10:40:00Z,2015-09-01T12:03:09Z,NA,NA,NA,NA
2015-09-01T10:50:00Z,2015-09-01T12:13:09Z,NA,NA,NA,NA
2015-09-01T11:00:00Z,2015-09-01T12:23:09Z,8.68887956,7.06118377,4.49334269,4.06417192
2015-09-01T11:10:00Z,2015-09-01T12:33:09Z,NA,NA,NA,NA
2015-09-01T11:20:00Z,2015-09-01T12:43:09Z,NA,NA,NA,NA
2015-09-01T11:30:00Z,2015-09-01T12:53:09Z,NA,NA,NA,NA
2015-09-01T11:40:00Z,2015-09-01T13:03:09Z,NA,NA,NA,NA
2015-09-01T11:50:00Z,2015-09-01T13:13:09Z,NA,NA,NA,NA
2015-09-01T12:00:00Z,2015-09-01T13:23:09Z,8.68887956,6.85793063,4.49334269,4.06417192
2015-09-01T12:10:00Z,2015-09-01T13:33:09Z,NA,NA,NA,NA
2015-09-01T12:20:00Z,2015-09-01T13:43:09Z,NA,NA,NA,NA
2015-09-01T12:30:00Z,2015-09-01T13:53:09Z,NA,NA,NA,NA
2015-09-01T12:40:00Z,2015-09-01T14:03:09Z,NA,NA,NA,NA
2015-09-01T12:50:00Z,2015-09-01T14:13:09Z,NA,NA,NA,NA
2015-09-01T13:00:00Z,2015-09-01T14:23:09Z,8.68887956,6.89232434,4.49334269,3.57857036
2015-09-01T13:10:00Z,2015-09-01T14:33:09Z,NA,NA,NA,NA
2015-09-01T13:20:00Z,2015-09-01T14:43:09Z,NA,NA,NA,NA
2015-09-01T13:30:00Z,2015-09-01T14:53:09Z,NA,NA,NA,NA
2015-09-01T13:40:00Z,2015-09-01T15:03:09Z,NA,NA,NA,NA
2015-09-01T13:50:00Z,2015-09-01T15:13:09Z,NA,NA,NA,NA
2015-09-01T14:00:00Z,2015-09-01T15:23:09Z,8.68887956,7.07800061,4.49334269,3.3714025399999996
2015-09-01T14:10:00Z,2015-09-01T15:33:09Z,NA,NA,NA,NA
2015-09-01T14:20:00Z,2015-09-01T15:43:09Z,NA,NA,NA,NA
2015-09-01T14:30:00Z,2015-09-01T15:53:09Z,NA,NA,NA,NA
2015-09-01T14:40:00Z,2015-09-01T16:03:09Z,NA,NA,NA,NA
2015-09-01T14:50:00Z,2015-09-01T16:13:09Z,NA,NA,NA,NA
2015-09-01T15:00:00Z,2015-09-01T16:23:09Z,8.68887956,6.133394389999999,4.49334269,3.3714025399999996
2015-09-01T15:10:00Z,2015-09-01T16:33:09Z,NA,NA,NA,NA
2015-09-01T15:20:00Z,2015-09-01T16:43:09Z,NA,NA,NA,NA
2015-09-01T15:30:00Z,2015-09-01T16:53:09Z,NA,NA,NA,NA
2015-09-01T15:40:00Z,2015-09-01T17:03:09Z,NA,NA,NA,NA
2015-09-01T15:50:00Z,2015-09-01T17:13:09Z,NA,NA,NA,NA
2015-09-01T16:00:00Z,2015-09-01T17:23:09Z,8.03160881,6.1170627,4.49334269,3.00568035
2015-09-01T16:10:00Z,2015-09-01T17:33:09Z,NA,NA,NA,NA
2015-09-01T16:20:00Z,2015-09-01T17:43:09Z,NA,NA,NA,NA
2015-09-01T16:30:00Z,2015-09-01T17:53:09Z,NA,NA,NA,NA
2015-09-01T16:40:00Z,2015-09-01T18:03:09Z,NA,NA,NA,NA
2015-09-01T16:50:00Z,2015-09-01T18:13:09Z,NA,NA,NA,NA
2015-09-01T17:00:00Z,2015-09-01T18:23:09Z,7.458834840000001,5.48995101,3.89653152,2.53889391
2015-09-01T17:10:00Z,2015-09-01T18:33:09Z,NA,NA,NA,NA
2015-09-01T17:20:00Z,2015-09-01T18:43:09Z,NA,NA,NA,NA
2015-09-01T17:30:00Z,2015-09-01T18:53:09Z,NA,NA,NA,NA
2015-09-01T17:40:00Z,2015-09-01T19:03:09Z,NA,NA,NA,NA
2015-09-01T17:50:00Z,2015-09-01T19:13:09Z,NA,NA,NA,NA
2015-09-01T18:00:00Z,2015-09-01T19:23:09Z,5.6270682,4.109270560000001,2.74540471,1.72102945
2015-09-01T18:10:00Z,2015-09-01T19:33:09Z,NA,NA,NA,NA
2015-09-01T18:20:00Z,2015-09-01T19:43:09Z,NA,NA,NA,NA
2015-09-01T18:30:00Z,2015-09-01T19:53:09Z,NA,NA,NA,NA
2015-09-01T18:40:00Z,2015-09-01T20:03:09Z,NA,NA,NA,NA
2015-09-01T18:50:00Z,2015-09-01T20:13:09Z,NA,NA,NA,NA
2015-09-01T19:00:00Z,2015-09-01T20:23:09Z,2.6106640199999998,1.9089999199999999,1.4214315599999998,0.77998762
2015-09-01T19:10:00Z,2015-09-01T20:33:09Z,NA,NA,NA,NA
2015-09-01T19:20:00Z,2015-09-01T20:43:09Z,NA,NA,NA,NA
2015-09-01T19:30:00Z,2015-09-01T20:53:09Z,NA,NA,NA,NA
2015-09-01T19:40:00Z,2015-09-01T21:03:09Z,NA,NA,NA,NA
2015-09-01T19:50:00Z,2015-09-01T21:13:09Z,NA,NA,NA,NA
2015-09-01T20:00:00Z,2015-09-01T21:23:09Z,1.40385835,0.97102144,0.75542116,0.27060363
2015-09-01T20:10:00Z,2015-09-01T21:33:09Z,NA,NA,NA,NA
2015-09-01T20:20:00Z,2015-09-01T21:43:09Z,NA,NA,NA,NA
2015-09-01T20:30:00Z,2015-09-01T21:53:09Z,NA,NA,NA,NA
2015-09-01T20:40:00Z,2015-09-01T22:03:09Z,NA,NA,NA,NA
2015-09-01T20:50:00Z,2015-09-01T22:13:09Z,NA,NA,NA,NA
2015-09-01T21:00:00Z,2015-09-01T22:23:09Z,0.90535584,0.545248,0.37359391,0.27060363
2015-09-01T21:10:00Z,2015-09-01T22:33:09Z,NA,NA,NA,NA
2015-09-01T21:20:00Z,2015-09-01T22:43:09Z,NA,NA,NA,NA
2015-09-01T21:30:00Z,2015-09-01T22:53:09Z,NA,NA,NA,NA
2015-09-01T21:40:00Z,2015-09-01T23:03:09Z,NA,NA,NA,NA
2015-09-01T21:50:00Z,2015-09-01T23:13:09Z,NA,NA,NA,NA
2015-09-01T22:00:00Z,2015-09-01T23:23:09Z,0.77255093,0.39630442,0.25512333000000004,0.16420089
2015-09-01T22:10:00Z,2015-09-01T23:33:09Z,NA,NA,NA,NA
2015-09-01T22:20:00Z,2015-09-01T23:43:09Z,NA,NA,NA,NA
2015-09-01T22:30:00Z,2015-09-01T23:53:09Z,NA,NA,NA,NA
2015-09-01T22:40:00Z,2015-09-02T00:03:30Z,NA,NA,NA,NA
2015-09-01T22:50:00Z,2015-09-02T00:13:30Z,NA,NA,NA,NA
2015-09-01T23:00:00Z,2015-09-02T00:23:30Z,0.34534479,0.2924866,0.17505579999999998,0.10377333000000001
2015-09-01T23:10:00Z,2015-09-02T00:33:30Z,NA,NA,NA,NA
2015-09-01T23:20:00Z,2015-09-02T00:43:30Z,NA,NA,NA,NA
2015-09-01T23:30:00Z,2015-09-02T00:53:30Z,NA,NA,NA,NA
2015-09-01T23:40:00Z,2015-09-02T01:03:30Z,NA,NA,NA,NA
2015-09-01T23:50:00Z,2015-09-02T01:13:30Z,NA,NA,NA,NA
2015-09-02T00:00:00Z,2015-09-02T01:23:30Z,0.34534479,0.08760543000000001,0.25031528000000003,0.62263996
2015-09-02T00:10:00Z,2015-09-02T01:33:30Z,NA,NA,NA,NA
2015-09-02T00:20:00Z,2015-09-02T01:43:30Z,NA,NA,NA,NA
2015-09-02T00:30:00Z,2015-09-02T01:53:30Z,NA,NA,NA,NA
2015-09-02T00:40:00Z,2015-09-02T02:03:30Z,NA,NA,NA,NA
2015-09-02T00:50:00Z,2015-09-02T02:13:30Z,NA,NA,NA,NA
2015-09-02T01:00:00Z,2015-09-02T02:23:30Z,0.34534479,0.07138461,0.25031528000000003,0.62263996
2015-09-02T01:10:00Z,2015-09-02T02:33:30Z,NA,NA,NA,NA
2015-09-02T01:20:00Z,2015-09-02T02:43:30Z,NA,NA,NA,NA
2015-09-02T01:30:00Z,2015-09-02T02:53:30Z,NA,NA,NA,NA
2015-09-02T01:40:00Z,2015-09-02T03:03:30Z,NA,NA,NA,NA
2015-09-02T01:50:00Z,2015-09-02T03:13:30Z,NA,NA,NA,NA
2015-09-02T02:00:00Z,2015-09-02T03:23:30Z,0.06879304,0.06669326,0.24017537,0.60965748
2015-09-02T02:10:00Z,2015-09-02T03:33:30Z,NA,NA,NA,NA
2015-09-02T02:20:00Z,2015-09-02T03:43:30Z,NA,NA,NA,NA
2015-09-02T02:30:00Z,2015-09-02T03:53:30Z,NA,NA,NA,NA
2015-09-02T02:40:00Z,2015-09-02T04:03:30Z,NA,NA,NA,NA
2015-09-02T02:50:00Z,2015-09-02T04:13:30Z,NA,NA,NA,NA
2015-09-02T03:00:00Z,2015-09-02T04:23:30Z,0,0.05948717,0.058174050000000005,0.26010140000000004
2015-09-02T03:10:00Z,2015-09-02T04:33:30Z,NA,NA,NA,NA
2015-09-02T03:20:00Z,2015-09-02T04:43:30Z,NA,NA,NA,NA
2015-09-02T03:30:00Z,2015-09-02T04:53:30Z,NA,NA,NA,NA
2015-09-02T03:40:00Z,2015-09-02T05:03:30Z,NA,NA,NA,NA
2015-09-02T03:50:00Z,2015-09-02T05:13:30Z,NA,NA,NA,NA
2015-09-02T04:00:00Z,2015-09-02T05:23:30Z,0,0.06255018,0,0.26010140000000004
2015-09-02T04:10:00Z,2015-09-02T05:33:30Z,NA,NA,NA,NA
2015-09-02T04:20:00Z,2015-09-02T05:43:30Z,NA,NA,NA,NA
2015-09-02T04:30:00Z,2015-09-02T05:53:30Z,NA,NA,NA,NA
2015-09-02T04:40:00Z,2015-09-02T06:03:30Z,NA,NA,NA,NA
2015-09-02T04:50:00Z,2015-09-02T06:13:30Z,NA,NA,NA,NA
2015-09-02T05:00:00Z,2015-09-02T06:23:30Z,0,0.06669326,0,0.26010140000000004
2015-09-02T05:10:00Z,2015-09-02T06:33:30Z,NA,NA,NA,NA
2015-09-02T05:20:00Z,2015-09-02T06:43:30Z,NA,NA,NA,NA
2015-09-02T05:30:00Z,2015-09-02T06:53:30Z,NA,NA,NA,NA
2015-09-02T05:40:00Z,2015-09-02T07:03:30Z,NA,NA,NA,NA
2015-09-02T05:50:00Z,2015-09-02T07:13:30Z,NA,NA,NA,NA
2015-09-02T06:00:00Z,2015-09-02T07:23:30Z,1.38470937,1.16296464,0.18228899999999998,0.44055102
2015-09-02T06:10:00Z,2015-09-02T07:33:30Z,NA,NA,NA,NA
2015-09-02T06:20:00Z,2015-09-02T07:43:30Z,NA,NA,NA,NA
2015-09-02T06:30:00Z,2015-09-02T07:53:30Z,NA,NA,NA,NA
2015-09-02T06:40:00Z,2015-09-02T08:03:30Z,NA,NA,NA,NA
2015-09-02T06:50:00Z,2015-09-02T08:13:30Z,NA,NA,NA,NA
2015-09-02T07:00:00Z,2015-09-02T08:23:30Z,6.09305108,4.73280925,1.04662506,2.28932056
2015-09-02T07:10:00Z,2015-09-02T08:33:30Z,NA,NA,NA,NA
2015-09-02T07:20:00Z,2015-09-02T08:43:30Z,NA,NA,NA,NA
2015-09-02T07:30:00Z,2015-09-02T08:53:30Z,NA,NA,NA,NA
2015-09-02T07:40:00Z,2015-09-02T09:03:30Z,NA,NA,NA,NA
2015-09-02T07:50:00Z,2015-09-02T09:13:30Z,NA,NA,NA,NA
2015-09-02T08:00:00Z,2015-09-02T09:23:30Z,7.91332664,6.1170627,2.42396232,3.9832393
2015-09-02T08:10:00Z,2015-09-02T09:33:30Z,NA,NA,NA,NA
2015-09-02T08:20:00Z,2015-09-02T09:43:30Z,NA,NA,NA,NA
2015-09-02T08:30:00Z,2015-09-02T09:53:30Z,NA,NA,NA,NA
2015-09-02T08:40:00Z,2015-09-02T10:03:30Z,NA,NA,NA,NA
2015-09-02T08:50:00Z,2015-09-02T10:13:30Z,NA,NA,NA,NA
2015-09-02T09:00:00Z,2015-09-02T10:23:30Z,8.68887956,6.8753791500000005,4.09494361,4.59375101
2015-09-02T09:10:00Z,2015-09-02T10:33:30Z,NA,NA,NA,NA
2015-09-02T09:20:00Z,2015-09-02T10:43:30Z,NA,NA,NA,NA
2015-09-02T09:30:00Z,2015-09-02T10:53:30Z,NA,NA,NA,NA
2015-09-02T09:40:00Z,2015-09-02T11:03:30Z,NA,NA,NA,NA
2015-09-02T09:50:00Z,2015-09-02T11:13:30Z,NA,NA,NA,NA
2015-09-02T10:00:00Z,2015-09-02T11:23:30Z,8.68887956,6.95838195,4.67156917,4.59375101
2015-09-02T10:10:00Z,2015-09-02T11:33:30Z,NA,NA,NA,NA
2015-09-02T10:20:00Z,2015-09-02T11:43:30Z,NA,NA,NA,NA
2015-09-02T10:30:00Z,2015-09-02T11:53:30Z,NA,NA,NA,NA
2015-09-02T10:40:00Z,2015-09-02T12:03:30Z,NA,NA,NA,NA
2015-09-02T10:50:00Z,2015-09-02T12:13:30Z,NA,NA,NA,NA
2015-09-02T11:00:00Z,2015-09-02T12:23:30Z,8.68887956,6.6730008100000004,4.67156917,4.59375101
2015-09-02T11:10:00Z,2015-09-02T12:33:30Z,NA,NA,NA,NA
2015-09-02T11:20:00Z,2015-09-02T12:43:30Z,NA,NA,NA,NA
2015-09-02T11:30:00Z,2015-09-02T12:53:30Z,NA,NA,NA,NA
2015-09-02T11:40:00Z,2015-09-02T13:03:30Z,NA,NA,NA,NA
2015-09-02T11:50:00Z,2015-09-02T13:13:30Z,NA,NA,NA,NA
2015-09-02T12:00:00Z,2015-09-02T13:23:30Z,8.68887956,6.1170627,4.39684249,4.59375101
2015-09-02T12:10:00Z,2015-09-02T13:33:30Z,NA,NA,NA,NA
2015-09-02T12:20:00Z,2015-09-02T13:43:30Z,NA,NA,NA,NA
2015-09-02T12:30:00Z,2015-09-02T13:53:30Z,NA,NA,NA,NA
2015-09-02T12:40:00Z,2015-09-02T14:03:30Z,NA,NA,NA,NA
2015-09-02T12:50:00Z,2015-09-02T14:13:30Z,NA,NA,NA,NA
2015-09-02T13:00:00Z,2015-09-02T14:23:30Z,8.68887956,6.1170627,4.63574356,4.36955249
2015-09-02T13:10:00Z,2015-09-02T14:33:30Z,NA,NA,NA,NA
2015-09-02T13:20:00Z,2015-09-02T14:43:30Z,NA,NA,NA,NA
2015-09-02T13:30:00Z,2015-09-02T14:53:30Z,NA,NA,NA,NA
2015-09-02T13:40:00Z,2015-09-02T15:03:30Z,NA,NA,NA,NA
2015-09-02T13:50:00Z,2015-09-02T15:13:30Z,NA,NA,NA,NA
2015-09-02T14:00:00Z,2015-09-02T15:23:30Z,8.68887956,6.14984745,5.11560511,3.8868769
2015-09-02T14:10:00Z,2015-09-02T15:33:30Z,NA,NA,NA,NA
2015-09-02T14:20:00Z,2015-09-02T15:43:30Z,NA,NA,NA,NA
2015-09-02T14:30:00Z,2015-09-02T15:53:30Z,NA,NA,NA,NA
2015-09-02T14:40:00Z,2015-09-02T16:03:30Z,NA,NA,NA,NA
2015-09-02T14:50:00Z,2015-09-02T16:13:30Z,NA,NA,NA,NA
2015-09-02T15:00:00Z,2015-09-02T16:23:30Z,8.58762932,6.1170627,4.63574356,3.8868769
2015-09-02T15:10:00Z,2015-09-02T16:33:30Z,NA,NA,NA,NA
2015-09-02T15:20:00Z,2015-09-02T16:43:30Z,NA,NA,NA,NA
2015-09-02T15:30:00Z,2015-09-02T16:53:30Z,NA,NA,NA,NA
2015-09-02T15:40:00Z,2015-09-02T17:03:30Z,NA,NA,NA,NA
2015-09-02T15:50:00Z,2015-09-02T17:13:30Z,NA,NA,NA,NA
2015-09-02T16:00:00Z,2015-09-02T17:23:30Z,7.496768459999999,5.94172587,4.39684249,3.65553293
2015-09-02T16:10:00Z,2015-09-02T17:33:30Z,NA,NA,NA,NA
2015-09-02T16:20:00Z,2015-09-02T17:43:30Z,NA,NA,NA,NA
2015-09-02T16:30:00Z,2015-09-02T17:53:30Z,NA,NA,NA,NA
2015-09-02T16:40:00Z,2015-09-02T18:03:30Z,NA,NA,NA,NA
2015-09-02T16:50:00Z,2015-09-02T18:13:30Z,NA,NA,NA,NA
2015-09-02T17:00:00Z,2015-09-02T18:23:30Z,7.05366771,5.15012198,3.99326256,3.02219521
2015-09-02T17:10:00Z,2015-09-02T18:33:30Z,NA,NA,NA,NA
2015-09-02T17:20:00Z,2015-09-02T18:43:30Z,NA,NA,NA,NA
2015-09-02T17:30:00Z,2015-09-02T18:53:30Z,NA,NA,NA,NA
2015-09-02T17:40:00Z,2015-09-02T19:03:30Z,NA,NA,NA,NA
2015-09-02T17:50:00Z,2015-09-02T19:13:30Z,NA,NA,NA,NA
2015-09-02T18:00:00Z,2015-09-02T19:23:30Z,5.0087629,3.6779923199999995,2.56550557,2.0642074399999997
2015-09-02T18:10:00Z,2015-09-02T19:33:30Z,NA,NA,NA,NA
2015-09-02T18:20:00Z,2015-09-02T19:43:30Z,NA,NA,NA,NA
2015-09-02T18:30:00Z,2015-09-02T19:53:30Z,NA,NA,NA,NA
2015-09-02T18:40:00Z,2015-09-02T20:03:30Z,NA,NA,NA,NA
2015-09-02T18:50:00Z,2015-09-02T20:13:30Z,NA,NA,NA,NA
2015-09-02T19:00:00Z,2015-09-02T20:23:30Z,2.15516146,1.7113227,1.27337453,1.01144619
2015-09-02T19:10:00Z,2015-09-02T20:33:30Z,NA,NA,NA,NA
2015-09-02T19:20:00Z,2015-09-02T20:43:30Z,NA,NA,NA,NA
2015-09-02T19:30:00Z,2015-09-02T20:53:30Z,NA,NA,NA,NA
2015-09-02T19:40:00Z,2015-09-02T21:03:30Z,NA,NA,NA,NA
2015-09-02T19:50:00Z,2015-09-02T21:13:30Z,NA,NA,NA,NA
2015-09-02T20:00:00Z,2015-09-02T21:23:30Z,1.1072713,0.86861101,0.66666243,0.50728542
2015-09-02T20:10:00Z,2015-09-02T21:33:30Z,NA,NA,NA,NA
2015-09-02T20:20:00Z,2015-09-02T21:43:30Z,NA,NA,NA,NA
2015-09-02T20:30:00Z,2015-09-02T21:53:30Z,NA,NA,NA,NA
2015-09-02T20:40:00Z,2015-09-02T22:03:30Z,NA,NA,NA,NA
2015-09-02T20:50:00Z,2015-09-02T22:13:30Z,NA,NA,NA,NA
2015-09-02T21:00:00Z,2015-09-02T22:23:30Z,0.72406331,0.47403111,0.35401783,0.26010140000000004
2015-09-02T21:10:00Z,2015-09-02T22:33:30Z,NA,NA,NA,NA
2015-09-02T21:20:00Z,2015-09-02T22:43:30Z,NA,NA,NA,NA
2015-09-02T21:30:00Z,2015-09-02T22:53:30Z,NA,NA,NA,NA
2015-09-02T21:40:00Z,2015-09-02T23:03:30Z,NA,NA,NA,NA
2015-09-02T21:50:00Z,2015-09-02T23:13:30Z,NA,NA,NA,NA
2015-09-02T22:00:00Z,2015-09-02T23:23:30Z,0.34534479,0.35002894,0.25031528000000003,0.1963372
2015-09-02T22:10:00Z,2015-09-02T23:33:30Z,NA,NA,NA,NA
2015-09-02T22:20:00Z,2015-09-02T23:43:30Z,NA,NA,NA,NA
2015-09-02T22:30:00Z,2015-09-02T23:53:30Z,NA,NA,NA,NA
2015-09-02T22:40:00Z,2015-09-03T00:03:50Z,NA,NA,NA,NA
2015-09-02T22:50:00Z,2015-09-03T00:13:50Z,NA,NA,NA,NA
