TIMESTAMP,solar_TIMESTAMP,ta,rh,ppfd_in,sw_in,vpd,ext_rad
2014-12-07T05:30:00Z,2014-12-07T07:13:53Z,-0.69067,96.776,35.605,16.841164999999997,0.018721312951472096,0
2014-12-07T06:30:00Z,2014-12-07T08:13:53Z,-0.2605,96.802,35.92,16.99016,0.019164700803795894,0
2014-12-07T07:30:00Z,2014-12-07T09:13:53Z,-0.272,94.778,40.085,18.960205,0.03126765623474097,0
2014-12-07T08:30:00Z,2014-12-07T10:13:53Z,0.0655,96.295,56.29,26.625169999999997,0.022737741631257646,81.02408996804824
2014-12-07T09:30:00Z,2014-12-07T11:13:53Z,0.5025,95.86,82.785,39.157304999999994,0.026228236726965087,127.54010364039105
2014-12-07T10:30:00Z,2014-12-07T12:13:53Z,0.83217,94.956,95.525,45.183325,0.03272862408815688,132.8075515695033
2014-12-07T11:30:00Z,2014-12-07T13:13:53Z,1.0242,93.34,86.39,40.862469999999995,0.043818956054916716,96.46770898105353
2014-12-07T12:30:00Z,2014-12-07T14:13:53Z,0.98567,95.458,53.805,25.449765,0.02980058539012364,20.995629098868655
2014-12-07T13:30:00Z,2014-12-07T15:13:53Z,0.92783,97.202,42.325,20.019725,0.018281339726592776,0
2014-12-07T14:30:00Z,2014-12-07T16:13:53Z,0.88633,99.151,41.17,19.47341,0.005530488601371186,0
2014-12-07T15:30:00Z,2014-12-07T17:13:53Z,1.2077,99.619,40.54,19.17542,0.002540215833413323,0
2014-12-07T16:30:00Z,2014-12-07T18:13:53Z,1.5763,98.433,41.03,19.40719,0.010728856813230755,0
2014-12-07T17:30:00Z,2014-12-07T19:13:53Z,1.9805,96.303,41.24,19.50652,0.026058279848024012,0
2014-12-07T18:30:00Z,2014-12-07T20:13:53Z,2.1425,96.554,41.52,19.63896,0.0245727734340578,0
2014-12-07T19:30:00Z,2014-12-07T21:13:53Z,2.2678,98.377,44.845,21.211685,0.011677581982390679,0
2014-12-07T20:30:00Z,2014-12-07T22:13:53Z,2.4477,99.309,42.5,20.1025,0.0050361449520659445,0
2014-12-07T21:30:00Z,2014-12-07T23:13:53Z,2.6838,NA,41.03,19.40719,NA,0
2014-12-07T23:30:00Z,2014-12-08T01:13:28Z,2.7722,97.182,40.655,19.229815,0.0210191530678259,0
2014-12-08T00:30:00Z,2014-12-08T02:13:28Z,2.8855,96.786,40.235,19.031155,0.02416707059043587,0
2014-12-08T01:30:00Z,2014-12-08T03:13:28Z,2.9673,96.473,42.615,20.156895,0.02667541976338783,0
2014-12-08T02:30:00Z,2014-12-08T04:13:28Z,2.9282,96.819,41.565,19.660244999999996,0.023991725180029958,0
2014-12-08T03:30:00Z,2014-12-08T05:13:28Z,2.833,96.721,41.215,19.494695,0.02456384550210454,0
2014-12-08T04:30:00Z,2014-12-08T06:13:28Z,2.5832,97.118,40.2184,19.0233032,0.021208781911384297,0
2014-12-08T05:30:00Z,2014-12-08T07:13:28Z,2.6803,97.561,39.675,18.766274999999997,0.018073466735870545,0
2014-12-08T06:30:00Z,2014-12-08T08:13:28Z,2.8015,97.946,38.66,18.286179999999998,0.015352571049320047,0
2014-12-08T07:30:00Z,2014-12-08T09:13:28Z,2.7087,98.659,41.915,19.825795,0.009957211595513852,0
2014-12-08T08:30:00Z,2014-12-08T10:13:28Z,2.2778,98.746,50.805,24.030765,0.00902906246768638,77.51472945907014
2014-12-08T09:30:00Z,2014-12-08T11:13:28Z,2.0928,98.355,60.78,28.748939999999997,0.01168849291458425,124.57565609480578
2014-12-08T10:30:00Z,2014-12-08T12:13:28Z,1.9423,98.11,67.22,31.79506,0.013285197934985565,130.4351060978021
2014-12-08T11:30:00Z,2014-12-08T13:13:28Z,1.8698,97.85,61.97,29.311809999999998,0.015034361503935343,94.6940375160211
2014-12-08T12:30:00Z,2014-12-08T14:13:28Z,2.0962,98.312,52.135,24.659854999999997,0.011996950333237336,19.78669389193437
2014-12-08T13:30:00Z,2014-12-08T15:13:28Z,2.0602,98.343,39.535,18.700055,0.01174628423296014,0
2014-12-08T14:30:00Z,2014-12-08T16:13:28Z,2.037,97.794,37.4,17.690199999999997,0.015612098220159897,0
2014-12-08T15:30:00Z,2014-12-08T17:13:28Z,1.8645,98.086,36.56,17.29288,0.013378986521363833,0
2014-12-08T16:30:00Z,2014-12-08T18:13:28Z,1.8722,98.228,36.77,17.392210000000002,0.012393246056963549,0
2014-12-08T17:30:00Z,2014-12-08T19:13:28Z,1.6802,98.306,36.84,17.42532,0.01168540777662941,0
2014-12-08T18:30:00Z,2014-12-08T20:13:28Z,1.5513,97.661,36.175,17.110774999999997,0.015985756920937066,0
2014-12-08T19:30:00Z,2014-12-08T21:13:28Z,1.4787,97.006,36.595,17.309434999999997,0.020355625437121987,0
2014-12-08T20:30:00Z,2014-12-08T22:13:28Z,1.3097,96.662,36.245,17.143884999999997,0.022419640341797598,0
2014-12-08T21:30:00Z,2014-12-08T23:13:28Z,1.0007,95.674,36,17.028,0.02841425559988983,0
2014-12-08T23:30:00Z,2014-12-09T01:13:02Z,0.4115,97.4,38.915,18.406795,0.016363290922226267,0
2014-12-09T00:30:00Z,2014-12-09T02:13:02Z,0.1545,95.668,38.81,18.35713,0.026758651848661736,0
2014-12-09T01:30:00Z,2014-12-09T03:13:02Z,0.043167,96.923,38.075,18.009475000000002,0.018852957215205485,0
2014-12-09T02:30:00Z,2014-12-09T04:13:02Z,-0.095833,94.608,37.83,17.89359,0.032703759618201454,0
2014-12-09T03:30:00Z,2014-12-09T05:13:02Z,-0.17567,95.839,38.18,18.05914,0.025090743405638966,0
2014-12-09T04:30:00Z,2014-12-09T06:13:02Z,-0.025333,97.227,37.935,17.943255,0.01690565881486444,0
2014-12-09T05:30:00Z,2014-12-09T07:13:02Z,0.3485,95.215,38.355,18.141914999999997,0.029977127402999747,0
2014-12-09T06:30:00Z,2014-12-09T08:13:02Z,0.66883,92.617,38.18,18.05914,0.04734175063875782,0
2014-12-09T07:30:00Z,2014-12-09T09:13:02Z,0.87167,92.366,42.45,20.07885,0.04967604811144766,0
2014-12-09T08:30:00Z,2014-12-09T10:13:02Z,0.86617,94.546,56.835,26.882955,0.03547619844943977,74.14796059797321
2014-12-09T09:30:00Z,2014-12-09T11:13:02Z,1.047,92.84,75.35,35.64055,0.04718638695251655,121.77087013975121
2014-12-09T10:30:00Z,2014-12-09T12:13:02Z,1.2658,89.559,66.005,31.220364999999997,0.06990511013804662,128.23896410883845
2014-12-09T11:30:00Z,2014-12-09T13:13:02Z,1.4703,85.474,59.005,27.909365,0.09869972025977877,93.11175052164765
2014-12-09T12:30:00Z,2014-12-09T14:13:02Z,1.4918,87.351,47.98,22.694539999999996,0.08607927700180541,18.781638536970767
2014-12-09T13:30:00Z,2014-12-09T15:13:02Z,1.299,90.298,39.51,18.688229999999997,0.06511310005841277,0
2014-12-09T14:30:00Z,2014-12-09T16:13:02Z,0.8935,93.244,38.355,18.141914999999997,0.044032248645117816,0
2014-12-09T15:30:00Z,2014-12-09T17:13:02Z,0.833,91.347,38.145,18.042585,0.05614944659715346,0
2014-12-09T16:30:00Z,2014-12-09T18:13:02Z,0.38533,94.392,38.145,18.042585,0.035227280518837875,0
2014-12-09T17:30:00Z,2014-12-09T19:13:02Z,0.45733,95.005,38.145,18.042585,0.031541272655488575,0
2014-12-09T18:30:00Z,2014-12-09T20:13:02Z,0.53217,93.291,38.18,18.05914,0.04259535902056901,0
2014-12-09T19:30:00Z,2014-12-09T21:13:02Z,0.051667,92.291,37.935,17.943255,0.0472627712168731,0
2014-12-09T20:30:00Z,2014-12-09T22:13:02Z,-0.34033,92.286,38.39,18.158469999999998,0.045958716249970416,0
2014-12-09T21:30:00Z,2014-12-09T23:13:02Z,-0.0031667,91.659,38.425,18.175024999999998,0.05093339364630118,0
2014-12-09T23:30:00Z,2014-12-10T01:12:36Z,0.4835,85.256,37.865,17.910145,0.09327918144415279,0
2014-12-10T00:30:00Z,2014-12-10T02:12:36Z,0.59867,84.749,37.83,17.89359,0.0972969533795082,0
2014-12-10T01:30:00Z,2014-12-10T03:12:36Z,0.96467,84.246,37.585,17.777705,0.10320691139163622,0
2014-12-10T02:30:00Z,2014-12-10T04:12:36Z,0.81467,86.982,37.795,17.877035,0.08436192014291369,0
2014-12-10T03:30:00Z,2014-12-10T05:12:36Z,0.59567,90.499,37.935,17.943255,0.06060042757878815,0
2014-12-10T04:30:00Z,2014-12-10T06:12:36Z,0.71467,92.842,37.83,17.89359,0.04605180982814021,0
2014-12-10T05:30:00Z,2014-12-10T07:12:36Z,1.1223,91.743,37.76,17.86048,0.054712854276271324,0
2014-12-10T06:30:00Z,2014-12-10T08:12:36Z,1.5402,88.614,37.97,17.959809999999997,0.07775478713316263,0
2014-12-10T07:30:00Z,2014-12-10T09:12:36Z,1.6798,83.344,43.4657,20.559276099999998,0.11489170837575174,0
2014-12-10T08:30:00Z,2014-12-10T10:12:36Z,1.9825,83.813,56.21,26.587329999999998,0.11411032874892534,70.94401041384246
2014-12-10T09:30:00Z,2014-12-10T11:12:36Z,2.1045,87.042,77.774,36.787102,0.09214985690949591,119.13459914876283
2014-12-10T10:30:00Z,2014-12-10T12:12:36Z,2.494,84.983,72.63,34.353989999999996,0.10980941139820836,126.21606881260539
2014-12-10T11:30:00Z,2014-12-10T13:12:36Z,2.3905,88.67,62.615,29.616895,0.08223846306595284,91.70615563453144
2014-12-10T12:30:00Z,2014-12-10T14:12:36Z,1.7123,93.472,43.5003,20.5756419,0.045134942405047965,17.955202131055955
2014-12-10T13:30:00Z,2014-12-10T15:12:36Z,1.348,93.393,38.915,18.406795,0.04449858667132538,0
2014-12-10T14:30:00Z,2014-12-10T16:12:36Z,0.9505,95.334,38.6,18.2578,0.03053637292210633,0
2014-12-10T15:30:00Z,2014-12-10T17:12:36Z,1.1345,90.205,38.6,18.2578,0.06496123867140861,0
2014-12-10T16:30:00Z,2014-12-10T18:12:36Z,1.2542,85.069,38.46,18.19158,0.09988313975408025,0
2014-12-10T17:30:00Z,2014-12-10T19:12:36Z,0.63183,92.037,38.81,18.35713,0.05092400708835732,0
2014-12-10T18:30:00Z,2014-12-10T20:12:36Z,0.78533,89.992,39.125,18.506125,0.06471819265765896,0
2014-12-10T19:30:00Z,2014-12-10T21:12:36Z,0.94683,86.931,39.16,18.522679999999998,0.08550662274400214,0
2014-12-10T20:30:00Z,2014-12-10T22:12:36Z,0.074167,97.631,39.615,18.737895,0.01454784155619959,0
2014-12-10T21:30:00Z,2014-12-10T23:12:36Z,-0.17683,NA,39.895,18.870335,NA,0
2014-12-10T23:30:00Z,2014-12-11T01:12:09Z,-0.30517,98.06,35.895,16.978335,0.011587956281188907,0
2014-12-11T00:30:00Z,2014-12-11T02:12:09Z,-0.17567,97.762,35.23,16.66379,0.013495093425094891,0
2014-12-11T01:30:00Z,2014-12-11T03:12:09Z,-0.050833,98.156,35.72,16.89556,0.01122109149677767,0
2014-12-11T02:30:00Z,2014-12-11T04:12:09Z,0.086667,97.565,36.665,17.342544999999998,0.014966772811471555,0
2014-12-11T03:30:00Z,2014-12-11T05:12:09Z,0.18717,97.778,37.435,17.706755,0.013757934483210242,0
2014-12-11T04:30:00Z,2014-12-11T06:12:09Z,0.64533,97.965,37.645,17.806085,0.01302673545050943,0
2014-12-11T05:30:00Z,2014-12-11T07:12:09Z,1.2907,97.4,37.995,17.971635,0.017438953090461642,0
2014-12-11T06:30:00Z,2014-12-11T08:12:09Z,1.5623,97.18,37.645,17.806085,0.019288389103266784,0
2014-12-11T07:30:00Z,2014-12-11T09:12:09Z,1.7297,96.571,41.11,19.44503,0.02373796090684223,0
2014-12-11T08:30:00Z,2014-12-11T10:12:09Z,1.8818,96.661,49.685,23.501005,0.02336883501368703,67.88559363062625
2014-12-11T09:30:00Z,2014-12-11T11:12:09Z,1.5715,98.251,65.19,30.83487,0.011970829161410654,116.66040028872358
2014-12-11T10:30:00Z,2014-12-11T12:12:09Z,1.6117,97.79,53.71,25.40483,0.015169910000649184,124.37132097889747
2014-12-11T11:30:00Z,2014-12-11T13:12:09Z,1.4755,97.072,60.08,28.417839999999998,0.019902316365826348,90.49322575059855
2014-12-11T12:30:00Z,2014-12-11T14:12:09Z,1.3933,96.916,45.59,21.56407,0.020838892129279994,17.333404117957965
2014-12-11T13:30:00Z,2014-12-11T15:12:09Z,1.6813,96.813,38.905,18.402065,0.021986033242997575,0
2014-12-11T14:30:00Z,2014-12-11T16:12:09Z,1.7028,97.304,38.66,18.286179999999998,0.01862756287762093,0
2014-12-11T15:30:00Z,2014-12-11T17:12:09Z,1.5777,97.841,39.01,18.451729999999998,0.014783622099310603,0
2014-12-11T16:30:00Z,2014-12-11T18:12:09Z,1.2722,98.329,39.255,18.567615,0.011192931244124543,0
2014-12-11T17:30:00Z,2014-12-11T19:12:09Z,1.2387,97.832,38.415,18.170295,0.014486942942395402,0
2014-12-11T18:30:00Z,2014-12-11T20:12:09Z,1.1308,97.46,37.505,17.739865000000002,0.01684098511155297,0
2014-12-11T19:30:00Z,2014-12-11T21:12:09Z,1.0027,96.461,37.47,17.723309999999998,0.023248404169454902,0
2014-12-11T20:30:00Z,2014-12-11T22:12:09Z,0.8795,95.752,37.575,17.772975,0.027658306383310346,0
2014-12-11T21:30:00Z,2014-12-11T23:12:09Z,0.48733,95.904,37.575,17.772975,0.02592090594244821,0
2014-12-11T23:30:00Z,2014-12-12T01:11:42Z,-0.049167,96.218,37.83,17.89359,0.023016988936142898,0
2014-12-12T00:30:00Z,2014-12-12T02:11:42Z,-0.086667,96.651,37.935,17.943255,0.02032607528991632,0
2014-12-12T01:30:00Z,2014-12-12T03:11:42Z,-0.1195,97.245,38.145,18.042585,0.016680881465278265,0
2014-12-12T02:30:00Z,2014-12-12T04:11:42Z,-0.164,97.927,38.355,18.141914999999997,0.012510807178215459,0
2014-12-12T03:30:00Z,2014-12-12T05:11:42Z,-0.15317,97.445,38.39,18.158469999999998,0.01543193791165832,0
2014-12-12T04:30:00Z,2014-12-12T06:11:42Z,-0.209,97.245,38.67,18.29091,0.016572188447952822,0
2014-12-12T05:30:00Z,2014-12-12T07:11:42Z,-0.20717,96.882,38.075,18.009475000000002,0.018758255378370933,0
2014-12-12T06:30:00Z,2014-12-12T08:11:42Z,-0.23033,97.143,38.39,18.158469999999998,0.017158983087622447,0
2014-12-12T07:30:00Z,2014-12-12T09:11:42Z,-0.16767,97.698,40.105,18.969665,0.013889126260438218,0
2014-12-12T08:30:00Z,2014-12-12T10:11:42Z,-0.13583,97.813,44.13,20.87349,0.013225993813845835,64.99306378276171
2014-12-12T09:30:00Z,2014-12-12T11:11:42Z,-0.021833,NA,49.52,23.42296,NA,114.35727722863943
2014-12-12T10:30:00Z,2014-12-12T12:11:42Z,-0.0905,99.461,52.075,24.631475000000002,0.0032704358524188377,122.70181943580943
2014-12-12T11:30:00Z,2014-12-12T13:11:42Z,-0.1465,98.794,50.01,23.654729999999997,0.007287665513931822,89.45841058996494
2014-12-12T12:30:00Z,2014-12-12T14:11:42Z,-0.13517,98.801,44.095,20.856935,0.0072513630086489525,16.891094176053702
2014-12-12T13:30:00Z,2014-12-12T15:11:42Z,-0.106,98.723,39.16,18.522679999999998,0.007739561418814202,0
2014-12-12T14:30:00Z,2014-12-12T16:11:42Z,-0.054333,98.633,38.075,18.009475000000002,0.008316331255859715,0
2014-12-12T15:30:00Z,2014-12-12T17:11:42Z,-0.0345,98.631,38.215,18.075695,0.00834056007926224,0
2014-12-12T16:30:00Z,2014-12-12T18:11:42Z,-0.049167,98.676,38.285,18.108804999999997,0.008057771906782998,0
2014-12-12T17:30:00Z,2014-12-12T19:11:42Z,0.0028333,98.385,38.11,18.02603,0.009866135724151319,0
2014-12-12T18:30:00Z,2014-12-12T20:11:42Z,-0.020333,98.522,38.145,18.042585,0.00901394873241151,0
2014-12-12T19:30:00Z,2014-12-12T21:11:42Z,-0.097333,98.835,38.46,18.19158,0.007065227782725001,0
2014-12-12T20:30:00Z,2014-12-12T22:11:42Z,-0.037167,98.754,38.25,18.09225,0.00758971204538837,0
2014-12-12T21:30:00Z,2014-12-12T23:11:42Z,-0.030833,98.904,38.005,17.976365,0.006679108761470414,0
2014-12-12T23:30:00Z,2014-12-13T01:11:15Z,-0.034333,NA,39.49,18.67877,NA,0
2014-12-13T00:30:00Z,2014-12-13T02:11:15Z,-0.1835,NA,39.525,18.695324999999997,NA,0
2014-12-13T01:30:00Z,2014-12-13T03:11:15Z,-0.22317,NA,39.525,18.695324999999997,NA,0
2014-12-13T02:30:00Z,2014-12-13T04:11:15Z,-0.18533,NA,39.63,18.74499,NA,0
2014-12-13T03:30:00Z,2014-12-13T05:11:15Z,-0.216,NA,39.63,18.74499,NA,0
2014-12-13T04:30:00Z,2014-12-13T06:11:15Z,-0.353,99.774,39.77,18.81121,0.001345222574598219,0
2014-12-13T05:30:00Z,2014-12-13T07:11:15Z,-0.5495,NA,40.96,19.37408,NA,0
2014-12-13T06:30:00Z,2014-12-13T08:11:15Z,-0.66517,99.973,41.38,19.57274,1.5707877732455144e-4,0
2014-12-13T07:30:00Z,2014-12-13T09:11:15Z,-0.80533,99.547,39.455,18.662215,0.0026084588784885208,0
2014-12-13T08:30:00Z,2014-12-13T10:11:15Z,-0.843,99.263,50.97,24.10881,0.004232057293060471,62.26798267916842
2014-12-13T09:30:00Z,2014-12-13T11:11:15Z,-0.91783,98.049,61.995,29.323634999999996,0.01114173833264101,112.22654682486521
2014-12-13T10:30:00Z,2014-12-13T12:11:15Z,-1.012,98.153,62.73,29.671289999999996,0.010475017517200143,121.20860043646178
2014-12-13T11:30:00Z,2014-12-13T13:11:15Z,-0.99433,97.474,70.08,33.147839999999995,0.0143445120560176,88.60244917247687
2014-12-13T12:30:00Z,2014-12-13T14:11:15Z,-1.1077,97.57,49.64,23.47972,0.01368468970275191,16.62871765471594
2014-12-13T13:30:00Z,2014-12-13T15:11:15Z,-1.0435,97.019,36.445,17.238485,0.01686720701249996,0
2014-12-13T14:30:00Z,2014-12-13T16:11:15Z,-1.0508,97.338,35.64,16.85772,0.015054138979733647,0
2014-12-13T15:30:00Z,2014-12-13T17:11:15Z,-1.185,97.235,35.64,16.85772,0.015482852666507903,0
2014-12-13T16:30:00Z,2014-12-13T18:11:15Z,-1.3412,97.758,35.5,16.7915,0.012410508828486627,0
2014-12-13T17:30:00Z,2014-12-13T19:11:15Z,-1.197,98.419,35.36,16.725279999999998,0.008845119138362785,0
2014-12-13T18:30:00Z,2014-12-13T20:11:15Z,-1.1457,98.614,35.29,16.692169999999997,0.007783527998112918,0
2014-12-13T19:30:00Z,2014-12-13T21:11:15Z,-1.1577,97.821,35.325,16.708725,0.012226061977418665,0
2014-12-13T20:30:00Z,2014-12-13T22:11:15Z,-1.4993,98.423,35.675,16.874274999999997,0.008628118996994337,0
2014-12-13T21:30:00Z,2014-12-13T23:11:15Z,-1.5612,98.413,35.29,16.692169999999997,0.008643201370190841,0
2014-12-13T23:30:00Z,2014-12-14T01:10:48Z,-1.0985,NA,38.11,18.02603,NA,0
2014-12-14T00:30:00Z,2014-12-14T02:10:48Z,-0.97483,99.782,38.18,18.05914,0.0012397435831847054,0
2014-12-14T01:30:00Z,2014-12-14T03:10:48Z,-1.0152,98.821,38.25,18.09225,0.006684969278434445,0
2014-12-14T02:30:00Z,2014-12-14T04:10:48Z,-1.0898,NA,38.355,18.141914999999997,NA,0
2014-12-14T03:30:00Z,2014-12-14T05:10:48Z,-0.9595,NA,38.32,18.12536,NA,0
2014-12-14T04:30:00Z,2014-12-14T06:10:48Z,-0.80533,NA,38.355,18.141914999999997,NA,0
2014-12-14T05:30:00Z,2014-12-14T07:10:48Z,-0.6635,NA,38.18,18.05914,NA,0
2014-12-14T06:30:00Z,2014-12-14T08:10:48Z,-0.57717,NA,38.25,18.09225,NA,0
2014-12-14T07:30:00Z,2014-12-14T09:10:48Z,-0.45533,99.885,41.295,19.532535,6.794081515067073e-4,0
2014-12-14T08:30:00Z,2014-12-14T10:10:48Z,-0.419,98.003,53.195,25.161234999999998,0.01182949313357176,59.711829985764744
2014-12-14T09:30:00Z,2014-12-14T11:10:48Z,-0.605,96.843,64.045,30.293285,0.018447807410795967,110.26943758882844
2014-12-14T10:30:00Z,2014-12-14T12:10:48Z,-0.80867,99.38,94.53,44.712689999999995,0.0035692005040532117,119.89260746576464
2014-12-14T11:30:00Z,2014-12-14T13:10:48Z,-0.59483,98.032,75.49,35.70677,0.011508509676673705,87.92598540293253
2014-12-14T12:30:00Z,2014-12-14T14:10:48Z,-0.5565,96.675,54.035,25.558555,0.019498708184123165,16.54662467127422
2014-12-14T13:30:00Z,2014-12-14T15:10:48Z,-0.50783,96.48,39.965,18.903445,0.02071598734935097,0
2014-12-14T14:30:00Z,2014-12-14T16:10:48Z,-0.449,97.945,38.25,18.09225,0.012146356826327422,0
2014-12-14T15:30:00Z,2014-12-14T17:10:48Z,-0.90367,99.068,38.215,18.075695,0.005327993213575128,0
2014-12-14T16:30:00Z,2014-12-14T18:10:48Z,-1.098,99.946,38.145,18.042585,3.0432149500067833e-4,0
2014-12-14T17:30:00Z,2014-12-14T19:10:48Z,-1.1652,99.12,38.285,18.108804999999997,0.004934828656736678,0
2014-12-14T18:30:00Z,2014-12-14T20:10:48Z,-1.5768,97.79,37.9,17.926699999999997,0.012022343085977969,0
2014-12-14T19:30:00Z,2014-12-14T21:10:48Z,-1.6688,98.025,38.075,18.009475000000002,0.010671089979928142,0
2014-12-14T20:30:00Z,2014-12-14T22:10:48Z,-1.5497,98.841,37.935,17.943255,0.006317573770626401,0
2014-12-14T21:30:00Z,2014-12-14T23:10:48Z,-1.5363,NA,38.005,17.976365,NA,0
2014-12-14T23:30:00Z,2014-12-15T01:10:21Z,-0.481,97.586,31.55,14.92315,0.014234878073241882,0
2014-12-15T00:30:00Z,2014-12-15T02:10:21Z,-0.1005,98.02,33.335,15.767455,0.012005079073435662,0
2014-12-15T01:30:00Z,2014-12-15T03:10:21Z,0.1135,98.038,37.255,17.621615000000002,0.012083075376406316,0
2014-12-15T02:30:00Z,2014-12-15T04:10:21Z,0.32817,98.18,38.375,18.151374999999998,0.011385112053928942,0
2014-12-15T03:30:00Z,2014-12-15T05:10:21Z,0.468,98.077,38.655,18.283815,0.012152333330903965,0
2014-12-15T04:30:00Z,2014-12-15T06:10:21Z,0.656,97.989,38.375,18.151374999999998,0.01288307042315944,0
2014-12-15T05:30:00Z,2014-12-15T07:10:21Z,0.92667,97.53,38.41,18.16793,0.01613692593226836,0
2014-12-15T06:30:00Z,2014-12-15T08:10:21Z,1.0712,97.086,38.305,18.118264999999997,0.019237691774005077,0
2014-12-15T07:30:00Z,2014-12-15T09:10:21Z,0.9695,96.236,43.52,20.58496,0.02466716859966673,0
2014-12-15T08:30:00Z,2014-12-15T10:10:21Z,1.3067,95.147,62.28,29.45844,0.03258806847787008,57.32600165746489
2014-12-15T09:30:00Z,2014-12-15T11:10:21Z,1.2632,95.883,51.955,24.574714999999998,0.027559175211692467,108.48708837634715
2014-12-15T10:30:00Z,2014-12-15T12:10:21Z,1.2655,93.962,53.285,25.203804999999996,0.04042504721481641,118.75469023413379
2014-12-15T11:30:00Z,2014-12-15T13:10:21Z,1.1002,94.526,46.67,22.07491,0.03621415874199674,87.42956739596639
2014-12-15T12:30:00Z,2014-12-15T14:10:21Z,1.1147,94.894,41.035,19.409554999999997,0.03381500303751567,16.6450697712709
2014-12-15T13:30:00Z,2014-12-15T15:10:21Z,1.017,96.159,36.555,17.290515,0.025258409538189953,0
2014-12-15T14:30:00Z,2014-12-15T16:10:21Z,0.7145,97.909,37.78,17.86994,0.013452521314989589,0
2014-12-15T15:30:00Z,2014-12-15T17:10:21Z,0.69133,98.079,38.62,18.267259999999997,0.012338075848056417,0
2014-12-15T16:30:00Z,2014-12-15T18:10:21Z,0.774,97.678,38.83,18.36659,0.01500323007474499,0
2014-12-15T17:30:00Z,2014-12-15T19:10:21Z,0.64417,97.413,38.48,18.20104,0.016558884010446823,0
2014-12-15T18:30:00Z,2014-12-15T20:10:21Z,0.36017,97.296,38.795,18.350035,0.016954434976836633,0
2014-12-15T19:30:00Z,2014-12-15T21:10:21Z,0.20767,97.448,36.24,17.14152,0.015824797128550724,0
2014-12-15T20:30:00Z,2014-12-15T22:10:21Z,-0.018667,97.39,36.065,17.058745,0.015919665592236922,0
2014-12-15T21:30:00Z,2014-12-15T23:10:21Z,-0.172,97.534,36.45,17.240850000000002,0.014873915688450878,0
2014-12-15T23:30:00Z,2014-12-16T01:09:54Z,-0.208,98.598,41.085,19.433205,0.008434085663704306,0
2014-12-16T00:30:00Z,2014-12-16T02:09:54Z,-0.2015,98.876,40.42,19.11866,0.00676491853032945,0
2014-12-16T01:30:00Z,2014-12-16T03:09:54Z,-0.11433,99.064,41.19,19.48287,0.00566940103994122,0
2014-12-16T02:30:00Z,2014-12-16T04:09:54Z,-0.047833,NA,40.56,19.18488,NA,0
2014-12-16T03:30:00Z,2014-12-16T05:09:54Z,0.0675,NA,40.175,19.002774999999996,NA,0
2014-12-16T04:30:00Z,2014-12-16T06:09:54Z,0.2955,99.998,40.315,19.068994999999997,1.2481413124668709e-5,0
2014-12-16T05:30:00Z,2014-12-16T07:09:54Z,0.435,98.232,40.315,19.068994999999997,0.011146058191066602,0
2014-12-16T06:30:00Z,2014-12-16T08:09:54Z,0.26783,95.435,40.315,19.068994999999997,0.028431523241936697,0
2014-12-16T07:30:00Z,2014-12-16T09:09:54Z,0.17083,92.908,43.92,20.77416,0.04385923844913798,0
2014-12-16T08:30:00Z,2014-12-16T10:09:54Z,-0.0305,90.885,78.5,37.1305,0.05554886450218873,55.111808438435276
2014-12-16T09:30:00Z,2014-12-16T11:09:54Z,-0.185,89.016,111.68,52.82464,0.06618816320521245,106.88054715359696
2014-12-16T10:30:00Z,2014-12-16T12:09:54Z,-0.28,87.626,111.855,52.907415,0.07404820801514572,117.79560375367878
2014-12-16T11:30:00Z,2014-12-16T13:09:54Z,-0.50317,86.496,95.02,44.94445999999999,0.07950119565674688,87.11364688625072
2014-12-16T12:30:00Z,2014-12-16T14:09:54Z,-0.622,87.171,51.025,24.134825,0.07487237787009243,16.924211674231643
2014-12-16T13:30:00Z,2014-12-16T15:09:54Z,-0.8625,87.86,37.97,17.959809999999997,0.06961142100011333,0
2014-12-16T14:30:00Z,2014-12-16T16:09:54Z,-1.4685,89.281,36.255,17.148615,0.05877963158553768,0
2014-12-16T15:30:00Z,2014-12-16T17:09:54Z,-1.9623,91.543,36.08,17.065839999999998,0.04471103807721638,0
2014-12-16T16:30:00Z,2014-12-16T18:09:54Z,-1.7385,90.931,36.29,17.16517,0.04874843413277052,0
2014-12-16T17:30:00Z,2014-12-16T19:09:54Z,-1.6002,91.283,36.535,17.281055,0.04733827981891406,0
2014-12-16T18:30:00Z,2014-12-16T20:09:54Z,-1.3268,93.5,36.08,17.065839999999998,0.036018758263927406,0
2014-12-16T19:30:00Z,2014-12-16T21:09:54Z,-1.558,95.753,36.15,17.09895,0.023135702866566098,0
2014-12-16T20:30:00Z,2014-12-16T22:09:54Z,-1.5402,96.115,36.22,17.13206,0.02119155654995213,0
2014-12-16T21:30:00Z,2014-12-16T23:09:54Z,-1.0357,95.899,36.255,17.148615,0.023217757065095646,0
2014-12-16T23:30:00Z,2014-12-17T01:09:26Z,0.064333,96.5,37.64,17.80372,0.021477820673644593,0
2014-12-17T00:30:00Z,2014-12-17T02:09:26Z,0.12467,96.687,38.935,18.416255,0.02041988996623648,0
2014-12-17T01:30:00Z,2014-12-17T03:09:26Z,-0.19867,NA,39.565,18.714245,NA,0
2014-12-17T02:30:00Z,2014-12-17T04:09:26Z,-0.17067,NA,40.055,18.946015,NA,0
